Value,Percentile,TotalCount,1/(1-Percentile)
0.001,0.000000,144512,1.00
0.001,0.100000,144512,1.11
0.001,0.200000,144512,1.25
0.001,0.300000,144512,1.43
0.001,0.400000,144512,1.67
0.047,0.500000,150641,2.00
0.166,0.550000,165237,2.22
0.217,0.600000,182895,2.50
0.257,0.650000,196957,2.86
0.307,0.700000,210764,3.33
0.387,0.750000,225652,4.00
0.447,0.775000,232521,4.44
0.578,0.800000,240191,5.00
0.909,0.825000,247520,5.71
4.887,0.850000,255003,6.67
38.687,0.875000,262500,8.00
58.111,0.887500,266252,8.89
62.911,0.900000,270065,10.00
63.263,0.912500,273825,11.43
63.455,0.925000,277750,13.33
63.615,0.937500,281689,16.00
63.679,0.943750,283316,17.78
63.743,0.950000,285157,20.00
63.839,0.956250,287496,22.86
63.903,0.962500,289172,26.67
63.999,0.968750,291096,32.00
64.031,0.971875,291833,35.56
64.095,0.975000,292814,40.00
64.159,0.978125,293572,45.71
64.255,0.981250,294602,53.33
64.351,0.984375,295347,64.00
64.447,0.985938,295942,71.11
64.543,0.987500,296371,80.00
64.671,0.989062,296739,91.43
64.863,0.990625,297202,106.67
65.119,0.992188,297685,128.00
65.311,0.992969,297918,142.22
65.663,0.993750,298140,160.00
69.183,0.994531,298360,182.86
78.463,0.995313,298594,213.33
101.503,0.996094,298829,256.00
140.671,0.996484,298946,284.44
192.639,0.996875,299064,320.00
260.223,0.997266,299180,365.71
317.951,0.997656,299297,426.67
344.319,0.998047,299415,512.00
362.239,0.998242,299473,568.89
376.063,0.998437,299533,640.00
384.511,0.998633,299593,731.43
389.375,0.998828,299650,853.33
407.039,0.999023,299709,1024.00
427.519,0.999121,299737,1137.78
449.279,0.999219,299766,1280.00
469.247,0.999316,299795,1462.86
496.895,0.999414,299825,1706.67
537.087,0.999512,299854,2048.00
548.863,0.999561,299869,2275.56
568.831,0.999609,299883,2560.00
606.207,0.999658,299898,2925.71
631.807,0.999707,299913,3413.33
679.935,0.999756,299927,4096.00
709.119,0.999780,299936,4551.11
722.943,0.999805,299942,5120.00
744.447,0.999829,299949,5851.43
775.167,0.999854,299957,6826.67
794.623,0.999878,299964,8192.00
797.695,0.999890,299968,9102.22
807.423,0.999902,299971,10240.00
815.103,0.999915,299975,11702.86
827.903,0.999927,299979,13653.33
842.751,0.999939,299982,16384.00
851.967,0.999945,299984,18204.44
878.591,0.999951,299986,20480.00
893.951,0.999957,299988,23405.71
900.607,0.999963,299990,27306.67
902.143,0.999969,299991,32768.00
904.191,0.999973,299993,36408.89
904.191,0.999976,299993,40960.00
906.239,0.999979,299994,46811.43
924.671,0.999982,299995,54613.33
926.719,0.999985,299996,65536.00
926.719,0.999986,299996,72817.78
951.807,0.999988,299997,81920.00
951.807,0.999989,299997,93622.86
958.975,0.999991,299998,109226.67
958.975,0.999992,299998,131072.00
958.975,0.999993,299998,145635.56
975.359,0.999994,299999,163840.00
975.359,0.999995,299999,187245.71
975.359,0.999995,299999,218453.33
975.359,0.999996,299999,262144.00
975.359,0.999997,299999,291271.11
1072.127,0.999997,300000,327680.00
1072.127,1.000000,300000,inf
