Value,Percentile,TotalCount,1/(1-Percentile)
0.471,0.000000,1,1.00
1.012,0.100000,34424,1.11
1.052,0.200000,67142,1.25
1.082,0.300000,93584,1.43
1.122,0.400000,124038,1.67
1.163,0.500000,150644,2.00
1.202,0.550000,165915,2.22
1.362,0.600000,180033,2.50
4.179,0.650000,195173,2.86
4.259,0.700000,211769,3.33
4.319,0.750000,227500,4.00
4.351,0.775000,234448,4.44
4.379,0.800000,242868,5.00
4.399,0.825000,249544,5.71
4.419,0.850000,255715,6.67
4.451,0.875000,263404,8.00
4.471,0.887500,267839,8.89
4.479,0.900000,270061,10.00
4.499,0.912500,275240,11.43
4.511,0.925000,277658,13.33
4.531,0.937500,281786,16.00
4.539,0.943750,283570,17.78
4.551,0.950000,285278,20.00
4.571,0.956250,288221,22.86
4.579,0.962500,289533,26.67
4.599,0.968750,291429,32.00
4.611,0.971875,292198,35.56
4.619,0.975000,292801,40.00
4.639,0.978125,293780,45.71
4.659,0.981250,294671,53.33
4.679,0.984375,295590,64.00
4.691,0.985938,296004,71.11
4.699,0.987500,296331,80.00
4.719,0.989062,296733,91.43
4.771,0.990625,297209,106.67
4.871,0.992188,297681,128.00
4.943,0.992969,297896,142.22
5.043,0.993750,298141,160.00
5.163,0.994531,298370,182.86
5.303,0.995313,298601,213.33
5.451,0.996094,298832,256.00
5.551,0.996484,298958,284.44
5.651,0.996875,299076,320.00
5.763,0.997266,299192,365.71
5.895,0.997656,299298,426.67
6.055,0.998047,299415,512.00
6.143,0.998242,299478,568.89
6.223,0.998437,299533,640.00
6.343,0.998633,299591,731.43
6.523,0.998828,299654,853.33
6.703,0.999023,299710,1024.00
6.883,0.999121,299738,1137.78
7.063,0.999219,299766,1280.00
7.387,0.999316,299796,1462.86
7.667,0.999414,299825,1706.67
8.287,0.999512,299854,2048.00
8.719,0.999561,299869,2275.56
9.463,0.999609,299883,2560.00
13.031,0.999658,299898,2925.71
29.087,0.999707,299913,3413.33
34.527,0.999756,299927,4096.00
35.743,0.999780,299935,4551.11
44.511,0.999805,299942,5120.00
54.143,0.999829,299949,5851.43
55.647,0.999854,299957,6826.67
56.127,0.999878,299964,8192.00
56.351,0.999890,299968,9102.22
56.799,0.999902,299971,10240.00
57.631,0.999915,299975,11702.86
58.207,0.999927,299979,13653.33
58.271,0.999939,299982,16384.00
58.431,0.999945,299984,18204.44
58.751,0.999951,299986,20480.00
59.231,0.999957,299988,23405.71
59.551,0.999963,299990,27306.67
59.903,0.999969,299991,32768.00
60.127,0.999973,299992,36408.89
60.159,0.999976,299993,40960.00
60.319,0.999979,299994,46811.43
60.351,0.999982,299995,54613.33
61.087,0.999985,299996,65536.00
61.087,0.999986,299996,72817.78
61.759,0.999988,299997,81920.00
61.759,0.999989,299997,93622.86
61.951,0.999991,299998,109226.67
61.951,0.999992,299998,131072.00
61.951,0.999993,299998,145635.56
62.207,0.999994,299999,163840.00
62.207,0.999995,299999,187245.71
62.207,0.999995,299999,218453.33
62.207,0.999996,299999,262144.00
62.207,0.999997,299999,291271.11
70.591,0.999997,300000,327680.00
70.591,1.000000,300000,inf
