Value,Percentile,TotalCount,1/(1-Percentile)
2.825,0.000000,1,1.00
12.359,0.100000,30345,1.11
12.543,0.200000,60615,1.25
12.647,0.300000,92251,1.43
12.727,0.400000,122154,1.67
12.807,0.500000,151157,2.00
12.855,0.550000,166284,2.22
12.911,0.600000,181447,2.50
12.967,0.650000,195298,2.86
13.031,0.700000,211033,3.33
13.095,0.750000,226620,4.00
13.119,0.775000,232510,4.44
13.151,0.800000,240169,5.00
13.183,0.825000,247578,5.71
13.223,0.850000,255212,6.67
13.303,0.875000,262611,8.00
13.455,0.887500,266305,8.89
13.735,0.900000,270038,10.00
15.511,0.912500,273755,11.43
23.391,0.925000,277513,13.33
23.583,0.937500,281570,16.00
23.663,0.943750,283451,17.78
23.727,0.950000,285018,20.00
23.823,0.956250,287238,22.86
23.903,0.962500,288792,26.67
24.015,0.968750,290669,32.00
24.127,0.971875,291626,35.56
24.399,0.975000,292526,40.00
36.799,0.978125,293438,45.71
84.479,0.981250,294375,53.33
87.167,0.984375,295467,64.00
87.295,0.985938,296189,71.11
87.359,0.987500,296604,80.00
87.423,0.989062,297007,91.43
87.487,0.990625,297390,106.67
87.551,0.992188,297741,128.00
87.615,0.992969,298052,142.22
87.679,0.993750,298349,160.00
87.743,0.994531,298632,182.86
87.743,0.995313,298632,213.33
87.807,0.996094,298888,256.00
87.871,0.996484,299078,284.44
87.871,0.996875,299078,320.00
87.935,0.997266,299188,365.71
88.191,0.997656,299297,426.67
96.767,0.998047,299416,512.00
103.743,0.998242,299473,568.89
112.255,0.998437,299532,640.00
120.063,0.998633,299590,731.43
127.039,0.998828,299649,853.33
161.279,0.999023,299708,1024.00
191.359,0.999121,299737,1137.78
214.015,0.999219,299766,1280.00
252.031,0.999316,299795,1462.86
295.167,0.999414,299825,1706.67
342.783,0.999512,299854,2048.00
366.847,0.999561,299869,2275.56
377.343,0.999609,299884,2560.00
401.919,0.999658,299898,2925.71
433.407,0.999707,299913,3413.33
483.583,0.999756,299927,4096.00
500.735,0.999780,299935,4551.11
526.335,0.999805,299942,5120.00
544.767,0.999829,299949,5851.43
587.263,0.999854,299957,6826.67
594.431,0.999878,299964,8192.00
602.623,0.999890,299968,9102.22
610.815,0.999902,299971,10240.00
626.687,0.999915,299975,11702.86
631.807,0.999927,299979,13653.33
645.119,0.999939,299982,16384.00
655.359,0.999945,299984,18204.44
664.063,0.999951,299986,20480.00
676.863,0.999957,299988,23405.71
698.367,0.999963,299990,27306.67
699.391,0.999969,299991,32768.00
705.535,0.999973,299992,36408.89
710.143,0.999976,299993,40960.00
716.799,0.999979,299994,46811.43
726.015,0.999982,299995,54613.33
733.695,0.999985,299996,65536.00
733.695,0.999986,299996,72817.78
765.439,0.999988,299997,81920.00
765.439,0.999989,299997,93622.86
884.735,0.999991,299998,109226.67
884.735,0.999992,299998,131072.00
884.735,0.999993,299998,145635.56
886.783,0.999994,299999,163840.00
886.783,0.999995,299999,187245.71
886.783,0.999995,299999,218453.33
886.783,0.999996,299999,262144.00
886.783,0.999997,299999,291271.11
968.703,0.999997,300000,327680.00
968.703,1.000000,300000,inf
