Value,Percentile,TotalCount,1/(1-Percentile)
0.501,0.000000,3,1.00
0.631,0.100000,32924,1.11
0.652,0.200000,60191,1.25
0.672,0.300000,93313,1.43
0.691,0.400000,125394,1.67
0.702,0.500000,152297,2.00
0.712,0.550000,171953,2.22
0.721,0.600000,182982,2.50
0.731,0.650000,200621,2.86
0.741,0.700000,216446,3.33
0.751,0.750000,230272,4.00
0.752,0.775000,236573,4.44
0.761,0.800000,242563,5.00
0.762,0.825000,248219,5.71
0.772,0.850000,258037,6.67
0.782,0.875000,266254,8.00
0.782,0.887500,266254,8.89
0.792,0.900000,272608,10.00
0.801,0.912500,274758,11.43
0.802,0.925000,277589,13.33
0.812,0.937500,281315,16.00
0.822,0.943750,283903,17.78
0.832,0.950000,285817,20.00
0.842,0.956250,287041,22.86
0.872,0.962500,289065,26.67
0.922,0.968750,290822,32.00
0.952,0.971875,291578,35.56
1.002,0.975000,292579,40.00
1.062,0.978125,293440,45.71
1.162,0.981250,294431,53.33
1.293,0.984375,295330,64.00
1.373,0.985938,295799,71.11
1.463,0.987500,296256,80.00
1.573,0.989062,296744,91.43
1.683,0.990625,297193,106.67
1.803,0.992188,297658,128.00
1.874,0.992969,297902,142.22
1.944,0.993750,298130,160.00
2.024,0.994531,298388,182.86
2.105,0.995313,298606,213.33
2.195,0.996094,298838,256.00
2.245,0.996484,298966,284.44
2.305,0.996875,299072,320.00
2.365,0.997266,299196,365.71
2.425,0.997656,299299,426.67
2.505,0.998047,299420,512.00
2.545,0.998242,299475,568.89
2.605,0.998437,299537,640.00
2.665,0.998633,299596,731.43
2.735,0.998828,299649,853.33
2.825,0.999023,299712,1024.00
2.867,0.999121,299738,1137.78
2.957,0.999219,299768,1280.00
3.007,0.999316,299796,1462.86
3.117,0.999414,299828,1706.67
3.237,0.999512,299858,2048.00
3.287,0.999561,299872,2275.56
3.357,0.999609,299883,2560.00
3.407,0.999658,299899,2925.71
3.517,0.999707,299913,3413.33
3.627,0.999756,299928,4096.00
3.699,0.999780,299935,4551.11
3.737,0.999805,299942,5120.00
3.847,0.999829,299949,5851.43
4.049,0.999854,299957,6826.67
4.159,0.999878,299965,8192.00
4.271,0.999890,299969,9102.22
4.359,0.999902,299971,10240.00
4.519,0.999915,299975,11702.86
4.839,0.999927,299979,13653.33
4.991,0.999939,299982,16384.00
5.011,0.999945,299984,18204.44
5.323,0.999951,299986,20480.00
5.543,0.999957,299988,23405.71
5.711,0.999963,299990,27306.67
5.715,0.999969,299991,32768.00
5.843,0.999973,299992,36408.89
6.003,0.999976,299993,40960.00
6.483,0.999979,299994,46811.43
7.215,0.999982,299995,54613.33
8.591,0.999985,299996,65536.00
8.591,0.999986,299996,72817.78
9.863,0.999988,299997,81920.00
9.863,0.999989,299997,93622.86
11.727,0.999991,299998,109226.67
11.727,0.999992,299998,131072.00
11.727,0.999993,299998,145635.56
13.159,0.999994,299999,163840.00
13.159,0.999995,299999,187245.71
13.159,0.999995,299999,218453.33
13.159,0.999996,299999,262144.00
13.159,0.999997,299999,291271.11
13.759,0.999997,300000,327680.00
13.759,1.000000,300000,inf
