Value,Percentile,TotalCount,1/(1-Percentile)
0.501,0.000000,1,1.00
0.631,0.100000,36548,1.11
0.651,0.200000,64948,1.25
0.671,0.300000,101355,1.43
0.681,0.400000,121278,1.67
0.701,0.500000,161418,2.00
0.702,0.550000,168767,2.22
0.711,0.600000,180503,2.50
0.721,0.650000,198242,2.86
0.731,0.700000,214406,3.33
0.741,0.750000,228753,4.00
0.742,0.775000,234842,4.44
0.751,0.800000,241203,5.00
0.761,0.825000,251960,5.71
0.762,0.850000,256801,6.67
0.772,0.875000,264824,8.00
0.781,0.887500,267931,8.89
0.782,0.900000,271299,10.00
0.792,0.912500,276405,11.43
0.801,0.925000,278113,13.33
0.811,0.937500,281437,16.00
0.821,0.943750,283957,17.78
0.822,0.950000,285291,20.00
0.841,0.956250,287294,22.86
0.852,0.962500,288824,26.67
0.892,0.968750,290683,32.00
0.931,0.971875,291571,35.56
0.972,0.975000,292612,40.00
1.032,0.978125,293505,45.71
1.112,0.981250,294383,53.33
1.233,0.984375,295319,64.00
1.313,0.985938,295793,71.11
1.413,0.987500,296262,80.00
1.523,0.989062,296742,91.43
1.644,0.990625,297190,106.67
1.783,0.992188,297657,128.00
1.853,0.992969,297895,142.22
1.933,0.993750,298131,160.00
2.004,0.994531,298361,182.86
2.105,0.995313,298615,213.33
2.205,0.996094,298835,256.00
2.255,0.996484,298959,284.44
2.315,0.996875,299070,320.00
2.385,0.997266,299187,365.71
2.455,0.997656,299305,426.67
2.535,0.998047,299417,512.00
2.597,0.998242,299473,568.89
2.657,0.998437,299532,640.00
2.717,0.998633,299591,731.43
2.785,0.998828,299651,853.33
2.897,0.999023,299709,1024.00
2.957,0.999121,299743,1137.78
3.017,0.999219,299767,1280.00
3.087,0.999316,299798,1462.86
3.177,0.999414,299833,1706.67
3.257,0.999512,299857,2048.00
3.297,0.999561,299869,2275.56
3.367,0.999609,299884,2560.00
3.447,0.999658,299901,2925.71
3.547,0.999707,299913,3413.33
3.717,0.999756,299927,4096.00
3.819,0.999780,299936,4551.11
3.959,0.999805,299942,5120.00
4.151,0.999829,299950,5851.43
4.251,0.999854,299957,6826.67
4.431,0.999878,299964,8192.00
4.491,0.999890,299968,9102.22
4.579,0.999902,299971,10240.00
4.731,0.999915,299975,11702.86
4.923,0.999927,299979,13653.33
5.011,0.999939,299982,16384.00
5.231,0.999945,299984,18204.44
5.611,0.999951,299986,20480.00
5.751,0.999957,299988,23405.71
6.683,0.999963,299990,27306.67
6.855,0.999969,299991,32768.00
9.471,0.999973,299992,36408.89
9.551,0.999976,299993,40960.00
9.903,0.999979,299994,46811.43
11.215,0.999982,299995,54613.33
12.015,0.999985,299996,65536.00
12.015,0.999986,299996,72817.78
13.103,0.999988,299997,81920.00
13.103,0.999989,299997,93622.86
13.111,0.999991,299998,109226.67
13.111,0.999992,299998,131072.00
13.111,0.999993,299998,145635.56
13.271,0.999994,299999,163840.00
13.271,0.999995,299999,187245.71
13.271,0.999995,299999,218453.33
13.271,0.999996,299999,262144.00
13.271,0.999997,299999,291271.11
15.375,0.999997,300000,327680.00
15.375,1.000000,300000,inf
