Value,Percentile,TotalCount,1/(1-Percentile)
226885.631,0.000000,1,1.00
1956642.815,0.100000,28898,1.11
3684696.063,0.200000,57790,1.25
5377097.727,0.300000,86669,1.43
7113539.583,0.400000,115904,1.67
8640266.239,0.500000,144480,2.00
9512681.471,0.550000,158972,2.22
10376708.095,0.600000,173402,2.50
11249123.327,0.650000,187778,2.86
12121538.559,0.700000,202295,3.33
12910067.711,0.750000,216745,4.00
13312720.895,0.775000,223884,4.44
13748928.511,0.800000,231209,5.00
14185136.127,0.825000,238331,5.71
14629732.351,0.850000,245556,6.67
15007219.711,0.875000,252801,8.00
15225323.519,0.887500,256391,8.89
15443427.327,0.900000,260007,10.00
15661531.135,0.912500,263684,11.43
15888023.551,0.925000,267302,13.33
16106127.359,0.937500,270818,16.00
16206790.655,0.943750,272736,17.78
16307453.951,0.950000,274432,20.00
16424894.463,0.956250,276330,22.86
16533946.367,0.962500,278093,26.67
16642998.271,0.968750,279913,32.00
16701718.527,0.971875,280880,35.56
16752050.175,0.975000,281729,40.00
16810770.431,0.978125,282714,45.71
16861102.079,0.981250,283574,53.33
16911433.727,0.984375,284370,64.00
16944988.159,0.985938,284945,71.11
16970153.983,0.987500,285347,80.00
16995319.807,0.989062,285790,91.43
17020485.631,0.990625,286206,106.67
17045651.455,0.992188,286629,128.00
17062428.671,0.992969,286915,142.22
17079205.887,0.993750,287169,160.00
17087594.495,0.994531,287316,182.86
17104371.711,0.995313,287613,213.33
17112760.319,0.996094,287745,256.00
17121148.927,0.996484,287889,284.44
17129537.535,0.996875,288029,320.00
17137926.143,0.997266,288155,365.71
17146314.751,0.997656,288300,426.67
17154703.359,0.998047,288443,512.00
17154703.359,0.998242,288443,568.89
17154703.359,0.998437,288443,640.00
17163091.967,0.998633,288590,731.43
17163091.967,0.998828,288590,853.33
17163091.967,0.999023,288590,1024.00
17171480.575,0.999121,288734,1137.78
17171480.575,0.999219,288734,1280.00
17171480.575,0.999316,288734,1462.86
17171480.575,0.999414,288734,1706.67
17171480.575,0.999512,288734,2048.00
17179869.183,0.999561,288872,2275.56
17179869.183,1.000000,288872,inf
