Value,Percentile,TotalCount,1/(1-Percentile)
3.015,0.000000,1,1.00
6.987,0.100000,30202,1.11
7.155,0.200000,60504,1.25
7.323,0.300000,90610,1.43
7.527,0.400000,120084,1.67
35.423,0.500000,150011,2.00
35.583,0.550000,165526,2.22
35.711,0.600000,181030,2.50
35.839,0.650000,197384,2.86
35.967,0.700000,212603,3.33
36.127,0.750000,227044,4.00
36.223,0.775000,233220,4.44
36.383,0.800000,240007,5.00
36.991,0.825000,247585,5.71
58.847,0.850000,255002,6.67
98.815,0.875000,262669,8.00
99.071,0.887500,266956,8.89
99.199,0.900000,270691,10.00
99.327,0.912500,275157,11.43
99.391,0.925000,277554,13.33
99.519,0.937500,282515,16.00
99.583,0.943750,284794,17.78
99.647,0.950000,286878,20.00
99.647,0.956250,286878,22.86
99.711,0.962500,288805,26.67
99.839,0.968750,291980,32.00
99.839,0.971875,291980,35.56
99.903,0.975000,293132,40.00
99.967,0.978125,294120,45.71
100.031,0.981250,294902,53.33
100.095,0.984375,295546,64.00
100.159,0.985938,296027,71.11
100.223,0.987500,296381,80.00
100.351,0.989062,296937,91.43
100.479,0.990625,297320,106.67
100.671,0.992188,297783,128.00
100.735,0.992969,297918,142.22
100.863,0.993750,298162,160.00
101.055,0.994531,298363,182.86
104.447,0.995313,298594,213.33
149.119,0.996094,298829,256.00
193.407,0.996484,298946,284.44
259.327,0.996875,299063,320.00
351.743,0.997266,299180,365.71
373.759,0.997656,299297,426.67
405.247,0.998047,299416,512.00
415.231,0.998242,299475,568.89
422.143,0.998437,299536,640.00
426.751,0.998633,299591,731.43
455.679,0.998828,299649,853.33
498.687,0.999023,299708,1024.00
537.599,0.999121,299737,1137.78
577.535,0.999219,299766,1280.00
608.255,0.999316,299795,1462.86
646.143,0.999414,299825,1706.67
684.543,0.999512,299854,2048.00
708.607,0.999561,299869,2275.56
729.087,0.999609,299883,2560.00
761.343,0.999658,299898,2925.71
787.455,0.999707,299914,3413.33
822.271,0.999756,299927,4096.00
834.047,0.999780,299936,4551.11
846.335,0.999805,299942,5120.00
872.959,0.999829,299950,5851.43
887.295,0.999854,299957,6826.67
897.023,0.999878,299964,8192.00
906.239,0.999890,299968,9102.22
911.871,0.999902,299971,10240.00
923.647,0.999915,299975,11702.86
934.911,0.999927,299979,13653.33
942.591,0.999939,299982,16384.00
952.831,0.999945,299984,18204.44
963.071,0.999951,299986,20480.00
970.239,0.999957,299988,23405.71
977.407,0.999963,299990,27306.67
977.919,0.999969,299991,32768.00
987.647,0.999973,299992,36408.89
994.815,0.999976,299993,40960.00
1002.495,0.999979,299994,46811.43
1004.031,0.999982,299995,54613.33
1006.591,0.999985,299996,65536.00
1006.591,0.999986,299996,72817.78
1011.711,0.999988,299997,81920.00
1011.711,0.999989,299997,93622.86
1023.999,0.999991,299998,109226.67
1023.999,0.999992,299998,131072.00
1023.999,0.999993,299998,145635.56
1046.527,0.999994,299999,163840.00
1046.527,0.999995,299999,187245.71
1046.527,0.999995,299999,218453.33
1046.527,0.999996,299999,262144.00
1046.527,0.999997,299999,291271.11
1107.967,0.999997,300000,327680.00
1107.967,1.000000,300000,inf
