Value,Percentile,TotalCount,1/(1-Percentile)
0.501,0.000000,2,1.00
4.119,0.100000,31148,1.11
4.239,0.200000,61503,1.25
4.299,0.300000,91464,1.43
4.371,0.400000,123855,1.67
4.419,0.500000,152316,2.00
4.451,0.550000,169413,2.22
4.479,0.600000,185040,2.50
4.499,0.650000,195460,2.86
4.531,0.700000,210530,3.33
4.571,0.750000,227693,4.00
4.591,0.775000,234722,4.44
4.611,0.800000,241185,5.00
4.631,0.825000,248255,5.71
4.651,0.850000,255890,6.67
4.671,0.875000,262640,8.00
4.691,0.887500,268213,8.89
4.699,0.900000,270536,10.00
4.719,0.912500,275369,11.43
4.731,0.925000,278139,13.33
4.751,0.937500,282166,16.00
4.759,0.943750,283344,17.78
4.771,0.950000,285001,20.00
4.791,0.956250,286882,22.86
4.831,0.962500,289143,26.67
4.899,0.968750,290633,32.00
5.023,0.971875,291584,35.56
5.203,0.975000,292539,40.00
5.423,0.978125,293438,45.71
5.771,0.981250,294377,53.33
6.455,0.984375,295321,64.00
7.107,0.985938,295784,71.11
12.999,0.987500,296251,80.00
14.583,0.989062,296730,91.43
14.943,0.990625,297197,106.67
15.399,0.992188,297657,128.00
15.735,0.992969,297891,142.22
16.167,0.993750,298126,160.00
16.527,0.994531,298373,182.86
16.767,0.995313,298594,213.33
17.071,0.996094,298833,256.00
17.247,0.996484,298954,284.44
17.487,0.996875,299069,320.00
17.759,0.997266,299183,365.71
18.095,0.997656,299301,426.67
18.479,0.998047,299419,512.00
18.687,0.998242,299473,568.89
18.959,0.998437,299532,640.00
19.279,0.998633,299592,731.43
19.807,0.998828,299649,853.33
20.703,0.999023,299708,1024.00
21.295,0.999121,299737,1137.78
21.999,0.999219,299768,1280.00
23.359,0.999316,299795,1462.86
31.103,0.999414,299825,1706.67
35.711,0.999512,299854,2048.00
42.335,0.999561,299869,2275.56
54.143,0.999609,299883,2560.00
55.391,0.999658,299898,2925.71
56.159,0.999707,299913,3413.33
57.311,0.999756,299927,4096.00
58.303,0.999780,299935,4551.11
58.847,0.999805,299942,5120.00
59.455,0.999829,299949,5851.43
60.671,0.999854,299957,6826.67
61.503,0.999878,299964,8192.00
64.031,0.999890,299968,9102.22
65.791,0.999902,299971,10240.00
104.319,0.999915,299975,11702.86
107.199,0.999927,299979,13653.33
144.511,0.999939,299982,16384.00
356.095,0.999945,299984,18204.44
378.879,0.999951,299986,20480.00
412.927,0.999957,299988,23405.71
418.815,0.999963,299990,27306.67
420.351,0.999969,299991,32768.00
422.399,0.999973,299992,36408.89
434.687,0.999976,299993,40960.00
437.247,0.999979,299994,46811.43
441.599,0.999982,299995,54613.33
442.879,0.999985,299996,65536.00
442.879,0.999986,299996,72817.78
461.311,0.999988,299997,81920.00
461.311,0.999989,299997,93622.86
501.247,0.999991,299998,109226.67
501.247,0.999992,299998,131072.00
501.247,0.999993,299998,145635.56
559.103,0.999994,299999,163840.00
559.103,0.999995,299999,187245.71
559.103,0.999995,299999,218453.33
559.103,0.999996,299999,262144.00
559.103,0.999997,299999,291271.11
780.287,0.999997,300000,327680.00
780.287,1.000000,300000,inf
