Value,Percentile,TotalCount,1/(1-Percentile)
0.001,0.000000,148614,1.00
0.001,0.100000,148614,1.11
0.001,0.200000,148614,1.25
0.001,0.300000,148614,1.43
0.001,0.400000,148614,1.67
0.015,0.500000,150052,2.00
0.136,0.550000,165489,2.22
0.197,0.600000,180798,2.50
0.246,0.650000,195164,2.86
0.297,0.700000,211136,3.33
0.366,0.750000,225102,4.00
0.407,0.775000,233077,4.44
0.467,0.800000,240375,5.00
0.577,0.825000,247763,5.71
0.887,0.850000,255038,6.67
4.395,0.875000,262501,8.00
22.863,0.887500,266256,8.89
46.271,0.900000,270003,10.00
62.559,0.912500,273776,11.43
63.231,0.925000,277807,13.33
63.455,0.937500,281526,16.00
63.551,0.943750,283595,17.78
63.647,0.950000,285488,20.00
63.711,0.956250,287043,22.86
63.807,0.962500,288911,26.67
63.903,0.968750,290886,32.00
63.967,0.971875,291967,35.56
64.031,0.975000,293041,40.00
64.063,0.978125,293444,45.71
64.159,0.981250,294500,53.33
64.255,0.984375,295411,64.00
64.319,0.985938,295843,71.11
64.383,0.987500,296308,80.00
64.479,0.989062,296728,91.43
64.639,0.990625,297195,106.67
64.895,0.992188,297704,128.00
65.023,0.992969,297902,142.22
65.215,0.993750,298130,160.00
65.727,0.994531,298361,182.86
77.439,0.995313,298595,213.33
97.151,0.996094,298829,256.00
160.511,0.996484,298946,284.44
251.519,0.996875,299063,320.00
311.039,0.997266,299181,365.71
342.527,0.997656,299297,426.67
371.711,0.998047,299416,512.00
381.183,0.998242,299473,568.89
389.119,0.998437,299532,640.00
400.639,0.998633,299590,731.43
428.031,0.998828,299649,853.33
459.775,0.999023,299708,1024.00
479.487,0.999121,299737,1137.78
513.023,0.999219,299766,1280.00
535.039,0.999316,299795,1462.86
564.223,0.999414,299826,1706.67
591.359,0.999512,299854,2048.00
614.399,0.999561,299869,2275.56
631.807,0.999609,299883,2560.00
650.751,0.999658,299898,2925.71
674.303,0.999707,299913,3413.33
704.511,0.999756,299927,4096.00
724.991,0.999780,299935,4551.11
761.855,0.999805,299942,5120.00
789.503,0.999829,299949,5851.43
800.255,0.999854,299957,6826.67
834.047,0.999878,299964,8192.00
840.703,0.999890,299968,9102.22
848.895,0.999902,299971,10240.00
853.503,0.999915,299975,11702.86
864.255,0.999927,299979,13653.33
887.807,0.999939,299982,16384.00
893.951,0.999945,299984,18204.44
905.215,0.999951,299986,20480.00
914.431,0.999957,299988,23405.71
925.695,0.999963,299990,27306.67
939.519,0.999969,299991,32768.00
942.079,0.999973,299992,36408.89
948.735,0.999976,299993,40960.00
949.247,0.999979,299994,46811.43
954.367,0.999982,299995,54613.33
962.559,0.999985,299996,65536.00
962.559,0.999986,299996,72817.78
963.071,0.999988,299997,81920.00
963.071,0.999989,299997,93622.86
970.239,0.999991,299998,109226.67
970.239,0.999992,299998,131072.00
970.239,0.999993,299998,145635.56
980.991,0.999994,299999,163840.00
980.991,0.999995,299999,187245.71
980.991,0.999995,299999,218453.33
980.991,0.999996,299999,262144.00
980.991,0.999997,299999,291271.11
992.767,0.999997,300000,327680.00
992.767,1.000000,300000,inf
