Value,Percentile,TotalCount,1/(1-Percentile)
0.001,0.000000,155981,1.00
0.001,0.100000,155981,1.11
0.001,0.200000,155981,1.25
0.001,0.300000,155981,1.43
0.001,0.400000,155981,1.67
0.001,0.500000,155981,2.00
0.067,0.550000,165641,2.22
0.177,0.600000,180227,2.50
0.257,0.650000,196801,2.86
0.317,0.700000,210083,3.33
0.397,0.750000,225598,4.00
0.448,0.775000,232684,4.44
0.518,0.800000,240108,5.00
0.608,0.825000,247547,5.71
0.778,0.850000,255232,6.67
1.480,0.875000,262515,8.00
5.999,0.887500,266250,8.89
27.471,0.900000,270002,10.00
51.455,0.912500,273751,11.43
62.847,0.925000,277510,13.33
63.295,0.937500,281278,16.00
63.423,0.943750,283210,17.78
63.551,0.950000,285619,20.00
63.615,0.956250,286893,22.86
63.711,0.962500,288882,26.67
63.839,0.968750,291117,32.00
63.871,0.971875,291798,35.56
63.935,0.975000,292714,40.00
63.999,0.978125,293555,45.71
64.063,0.981250,294417,53.33
64.159,0.984375,295317,64.00
64.223,0.985938,295815,71.11
64.319,0.987500,296330,80.00
64.415,0.989062,296776,91.43
64.575,0.990625,297239,106.67
64.799,0.992188,297658,128.00
64.959,0.992969,297891,142.22
65.183,0.993750,298140,160.00
65.663,0.994531,298363,182.86
74.175,0.995313,298595,213.33
85.759,0.996094,298829,256.00
94.015,0.996484,298947,284.44
131.455,0.996875,299064,320.00
194.303,0.997266,299180,365.71
242.303,0.997656,299297,426.67
302.591,0.998047,299415,512.00
323.071,0.998242,299473,568.89
341.247,0.998437,299532,640.00
368.127,0.998633,299590,731.43
382.719,0.998828,299650,853.33
390.911,0.999023,299708,1024.00
404.223,0.999121,299737,1137.78
434.175,0.999219,299766,1280.00
466.431,0.999316,299795,1462.86
487.935,0.999414,299825,1706.67
523.519,0.999512,299854,2048.00
545.279,0.999561,299869,2275.56
560.127,0.999609,299883,2560.00
581.119,0.999658,299898,2925.71
605.695,0.999707,299913,3413.33
647.679,0.999756,299927,4096.00
674.303,0.999780,299935,4551.11
689.663,0.999805,299943,5120.00
707.583,0.999829,299949,5851.43
740.863,0.999854,299957,6826.67
769.023,0.999878,299964,8192.00
784.383,0.999890,299968,9102.22
806.399,0.999902,299972,10240.00
827.903,0.999915,299975,11702.86
846.335,0.999927,299979,13653.33
850.431,0.999939,299982,16384.00
855.039,0.999945,299984,18204.44
864.255,0.999951,299986,20480.00
872.959,0.999957,299988,23405.71
881.663,0.999963,299990,27306.67
888.831,0.999969,299991,32768.00
890.367,0.999973,299992,36408.89
898.559,0.999976,299993,40960.00
901.119,0.999979,299994,46811.43
920.575,0.999982,299995,54613.33
927.743,0.999985,299996,65536.00
927.743,0.999986,299996,72817.78
939.519,0.999988,299997,81920.00
939.519,0.999989,299997,93622.86
960.511,0.999991,299998,109226.67
960.511,0.999992,299998,131072.00
960.511,0.999993,299998,145635.56
1001.983,0.999994,299999,163840.00
1001.983,0.999995,299999,187245.71
1001.983,0.999995,299999,218453.33
1001.983,0.999996,299999,262144.00
1001.983,0.999997,299999,291271.11
1311.743,0.999997,300000,327680.00
1311.743,1.000000,300000,inf
