Value,Percentile,TotalCount,1/(1-Percentile)
0.491,0.000000,2,1.00
1.984,0.100000,30044,1.11
4.231,0.200000,60464,1.25
4.319,0.300000,93895,1.43
4.379,0.400000,125392,1.67
4.419,0.500000,151607,2.00
4.451,0.550000,167986,2.22
4.479,0.600000,183841,2.50
4.499,0.650000,195584,2.86
4.531,0.700000,211458,3.33
4.559,0.750000,225279,4.00
4.579,0.775000,232766,4.44
4.611,0.800000,243868,5.00
4.619,0.825000,247581,5.71
4.651,0.850000,258038,6.67
4.671,0.875000,264497,8.00
4.679,0.887500,267202,8.89
4.691,0.900000,270585,10.00
4.711,0.912500,275757,11.43
4.719,0.925000,277733,13.33
4.743,0.937500,281461,16.00
4.759,0.943750,283729,17.78
4.779,0.950000,285594,20.00
4.799,0.956250,287002,22.86
4.851,0.962500,288944,26.67
5.011,0.968750,290683,32.00
5.151,0.971875,291604,35.56
5.311,0.975000,292539,40.00
5.503,0.978125,293444,45.71
5.811,0.981250,294378,53.33
6.363,0.984375,295314,64.00
6.895,0.985938,295787,71.11
8.147,0.987500,296251,80.00
13.871,0.989062,296720,91.43
14.775,0.990625,297188,106.67
15.231,0.992188,297661,128.00
15.543,0.992969,297896,142.22
15.943,0.993750,298125,160.00
16.287,0.994531,298364,182.86
16.607,0.995313,298602,213.33
16.943,0.996094,298833,256.00
17.183,0.996484,298953,284.44
17.391,0.996875,299064,320.00
17.647,0.997266,299190,365.71
17.919,0.997656,299297,426.67
18.255,0.998047,299416,512.00
18.495,0.998242,299474,568.89
18.719,0.998437,299537,640.00
18.991,0.998633,299592,731.43
19.439,0.998828,299650,853.33
20.239,0.999023,299708,1024.00
20.943,0.999121,299739,1137.78
21.727,0.999219,299767,1280.00
23.279,0.999316,299795,1462.86
30.591,0.999414,299825,1706.67
33.951,0.999512,299854,2048.00
36.799,0.999561,299869,2275.56
49.727,0.999609,299883,2560.00
53.855,0.999658,299898,2925.71
55.519,0.999707,299913,3413.33
56.575,0.999756,299927,4096.00
57.727,0.999780,299935,4551.11
58.271,0.999805,299942,5120.00
58.687,0.999829,299949,5851.43
59.615,0.999854,299957,6826.67
60.703,0.999878,299965,8192.00
61.247,0.999890,299969,9102.22
61.471,0.999902,299971,10240.00
62.175,0.999915,299975,11702.86
94.911,0.999927,299979,13653.33
99.967,0.999939,299982,16384.00
104.383,0.999945,299984,18204.44
104.703,0.999951,299986,20480.00
105.471,0.999957,299988,23405.71
108.479,0.999963,299990,27306.67
119.615,0.999969,299991,32768.00
352.511,0.999973,299992,36408.89
399.871,0.999976,299993,40960.00
414.719,0.999979,299994,46811.43
421.375,0.999982,299995,54613.33
423.935,0.999985,299996,65536.00
423.935,0.999986,299996,72817.78
435.199,0.999988,299997,81920.00
435.199,0.999989,299997,93622.86
688.639,0.999991,299998,109226.67
688.639,0.999992,299998,131072.00
688.639,0.999993,299998,145635.56
780.799,0.999994,299999,163840.00
780.799,0.999995,299999,187245.71
780.799,0.999995,299999,218453.33
780.799,0.999996,299999,262144.00
780.799,0.999997,299999,291271.11
1123.327,0.999997,300000,327680.00
1123.327,1.000000,300000,inf
