Value,Percentile,TotalCount,1/(1-Percentile)
2.369,0.000000,1,1.00
31.743,0.100000,31085,1.11
31.951,0.200000,62719,1.25
32.079,0.300000,90648,1.43
32.207,0.400000,121196,1.67
32.335,0.500000,150055,2.00
32.415,0.550000,165789,2.22
32.511,0.600000,180754,2.50
32.655,0.650000,195728,2.86
33.087,0.700000,210213,3.33
50.207,0.750000,225007,4.00
79.167,0.775000,232504,4.44
95.295,0.800000,240495,5.00
95.551,0.825000,248537,5.71
95.679,0.850000,255704,6.67
95.807,0.875000,264004,8.00
95.871,0.887500,268119,8.89
95.935,0.900000,272338,10.00
95.999,0.912500,276356,11.43
96.063,0.925000,280319,13.33
96.127,0.937500,283798,16.00
96.127,0.943750,283798,17.78
96.191,0.950000,286769,20.00
96.255,0.956250,289155,22.86
96.255,0.962500,289155,26.67
96.319,0.968750,290964,32.00
96.383,0.971875,292531,35.56
96.383,0.975000,292531,40.00
96.447,0.978125,293779,45.71
96.511,0.981250,294729,53.33
96.575,0.984375,295418,64.00
96.639,0.985938,295873,71.11
96.767,0.987500,296434,80.00
96.895,0.989062,296838,91.43
97.023,0.990625,297197,106.67
97.215,0.992188,297713,128.00
97.343,0.992969,297938,142.22
97.535,0.993750,298135,160.00
98.687,0.994531,298360,182.86
114.559,0.995313,298594,213.33
152.831,0.996094,298830,256.00
197.375,0.996484,298946,284.44
240.767,0.996875,299063,320.00
309.759,0.997266,299180,365.71
369.919,0.997656,299297,426.67
402.431,0.998047,299415,512.00
409.599,0.998242,299473,568.89
417.535,0.998437,299532,640.00
420.863,0.998633,299590,731.43
431.871,0.998828,299649,853.33
483.327,0.999023,299708,1024.00
506.111,0.999121,299737,1137.78
532.991,0.999219,299766,1280.00
569.343,0.999316,299795,1462.86
602.111,0.999414,299825,1706.67
642.047,0.999512,299854,2048.00
674.303,0.999561,299869,2275.56
706.559,0.999609,299883,2560.00
742.911,0.999658,299898,2925.71
765.951,0.999707,299913,3413.33
815.615,0.999756,299927,4096.00
842.751,0.999780,299935,4551.11
852.479,0.999805,299942,5120.00
867.327,0.999829,299949,5851.43
892.415,0.999854,299957,6826.67
922.111,0.999878,299965,8192.00
931.839,0.999890,299968,9102.22
940.543,0.999902,299971,10240.00
950.783,0.999915,299975,11702.86
961.023,0.999927,299979,13653.33
967.167,0.999939,299982,16384.00
970.751,0.999945,299984,18204.44
975.359,0.999951,299986,20480.00
979.455,0.999957,299988,23405.71
985.599,0.999963,299990,27306.67
988.671,0.999969,299991,32768.00
999.423,0.999973,299992,36408.89
1003.007,0.999976,299993,40960.00
1012.223,0.999979,299994,46811.43
1015.807,0.999982,299996,54613.33
1015.807,0.999985,299996,65536.00
1015.807,0.999986,299996,72817.78
1017.855,0.999988,299997,81920.00
1017.855,0.999989,299997,93622.86
1020.927,0.999991,299998,109226.67
1020.927,0.999992,299998,131072.00
1020.927,0.999993,299998,145635.56
1027.071,0.999994,299999,163840.00
1027.071,0.999995,299999,187245.71
1027.071,0.999995,299999,218453.33
1027.071,0.999996,299999,262144.00
1027.071,0.999997,299999,291271.11
1042.431,0.999997,300000,327680.00
1042.431,1.000000,300000,inf
