Value,Percentile,TotalCount,1/(1-Percentile)
0.001,0.000000,137316,1.00
0.001,0.100000,137316,1.11
0.001,0.200000,137316,1.25
0.001,0.300000,137316,1.43
0.001,0.400000,137316,1.67
0.117,0.500000,150801,2.00
0.156,0.550000,168074,2.22
0.176,0.600000,180607,2.50
0.197,0.650000,197362,2.86
0.226,0.700000,211527,3.33
0.257,0.750000,225220,4.00
0.297,0.775000,232684,4.44
0.387,0.800000,240253,5.00
0.497,0.825000,247824,5.71
0.748,0.850000,255205,6.67
0.838,0.875000,262888,8.00
0.887,0.887500,266318,8.89
1.038,0.900000,270039,10.00
5.759,0.912500,273750,11.43
9.807,0.925000,277502,13.33
10.119,0.937500,281307,16.00
10.247,0.943750,283142,17.78
10.391,0.950000,285059,20.00
10.551,0.956250,286966,22.86
10.759,0.962500,288811,26.67
11.263,0.968750,290641,32.00
12.231,0.971875,291566,35.56
25.791,0.975000,292500,40.00
66.687,0.978125,293438,45.71
73.471,0.981250,294467,53.33
73.727,0.984375,295405,64.00
73.855,0.985938,296070,71.11
73.919,0.987500,296435,80.00
73.983,0.989062,296806,91.43
74.111,0.990625,297510,106.67
74.175,0.992188,297823,128.00
74.239,0.992969,298100,142.22
74.303,0.993750,298399,160.00
74.303,0.994531,298399,182.86
74.367,0.995313,298614,213.33
74.431,0.996094,298855,256.00
74.495,0.996484,298988,284.44
74.559,0.996875,299134,320.00
74.623,0.997266,299261,365.71
74.687,0.997656,299339,426.67
74.815,0.998047,299455,512.00
74.879,0.998242,299504,568.89
74.943,0.998437,299535,640.00
75.199,0.998633,299608,731.43
75.455,0.998828,299657,853.33
76.223,0.999023,299709,1024.00
82.111,0.999121,299737,1137.78
96.447,0.999219,299766,1280.00
116.095,0.999316,299795,1462.86
170.111,0.999414,299825,1706.67
247.807,0.999512,299854,2048.00
298.495,0.999561,299869,2275.56
331.007,0.999609,299883,2560.00
340.479,0.999658,299898,2925.71
353.279,0.999707,299913,3413.33
377.343,0.999756,299927,4096.00
385.023,0.999780,299935,4551.11
398.591,0.999805,299942,5120.00
412.927,0.999829,299949,5851.43
447.231,0.999854,299957,6826.67
480.767,0.999878,299964,8192.00
502.527,0.999890,299968,9102.22
514.559,0.999902,299971,10240.00
529.407,0.999915,299975,11702.86
559.103,0.999927,299979,13653.33
588.287,0.999939,299982,16384.00
589.311,0.999945,299984,18204.44
599.551,0.999951,299986,20480.00
601.599,0.999957,299988,23405.71
671.743,0.999963,299990,27306.67
678.911,0.999969,299991,32768.00
710.655,0.999973,299992,36408.89
712.191,0.999976,299993,40960.00
716.287,0.999979,299994,46811.43
716.799,0.999982,299995,54613.33
823.295,0.999985,299997,65536.00
823.295,0.999986,299997,72817.78
823.295,0.999988,299997,81920.00
823.295,0.999989,299997,93622.86
859.135,0.999991,299998,109226.67
859.135,0.999992,299998,131072.00
859.135,0.999993,299998,145635.56
862.207,0.999994,299999,163840.00
862.207,0.999995,299999,187245.71
862.207,0.999995,299999,218453.33
862.207,0.999996,299999,262144.00
862.207,0.999997,299999,291271.11
928.767,0.999997,300000,327680.00
928.767,1.000000,300000,inf
