Value,Percentile,TotalCount,1/(1-Percentile)
0.451,0.000000,1,1.00
1.012,0.100000,34773,1.11
1.052,0.200000,63313,1.25
1.102,0.300000,92103,1.43
1.193,0.400000,120208,1.67
4.251,0.500000,150186,2.00
4.319,0.550000,167271,2.22
4.379,0.600000,180468,2.50
4.431,0.650000,197908,2.86
4.471,0.700000,212955,3.33
4.511,0.750000,225876,4.00
4.531,0.775000,234947,4.44
4.551,0.800000,244534,5.00
4.559,0.825000,249231,5.71
4.579,0.850000,257346,6.67
4.599,0.875000,263336,8.00
4.619,0.887500,268809,8.89
4.631,0.900000,270928,10.00
4.651,0.912500,275310,11.43
4.671,0.925000,279431,13.33
4.679,0.937500,281603,16.00
4.691,0.943750,283881,17.78
4.699,0.950000,285402,20.00
4.711,0.956250,287495,22.86
4.731,0.962500,289753,26.67
4.739,0.968750,290683,32.00
4.751,0.971875,292093,35.56
4.759,0.975000,292884,40.00
4.771,0.978125,294040,45.71
4.779,0.981250,294599,53.33
4.791,0.984375,295401,64.00
4.803,0.985938,295822,71.11
4.819,0.987500,296323,80.00
4.843,0.989062,296772,91.43
4.879,0.990625,297231,106.67
4.943,0.992188,297675,128.00
4.999,0.992969,297896,142.22
5.063,0.993750,298134,160.00
5.151,0.994531,298367,182.86
5.263,0.995313,298606,213.33
5.383,0.996094,298852,256.00
5.431,0.996484,298951,284.44
5.503,0.996875,299067,320.00
5.591,0.997266,299181,365.71
5.703,0.997656,299298,426.67
5.851,0.998047,299416,512.00
5.963,0.998242,299475,568.89
6.075,0.998437,299532,640.00
6.215,0.998633,299590,731.43
6.375,0.998828,299650,853.33
6.603,0.999023,299708,1024.00
6.735,0.999121,299740,1137.78
6.947,0.999219,299766,1280.00
7.167,0.999316,299796,1462.86
7.495,0.999414,299826,1706.67
8.035,0.999512,299855,2048.00
8.367,0.999561,299870,2275.56
8.607,0.999609,299883,2560.00
8.991,0.999658,299898,2925.71
9.799,0.999707,299913,3413.33
13.367,0.999756,299927,4096.00
14.815,0.999780,299935,4551.11
16.815,0.999805,299942,5120.00
19.135,0.999829,299949,5851.43
33.439,0.999854,299957,6826.67
45.343,0.999878,299964,8192.00
55.231,0.999890,299968,9102.22
56.127,0.999902,299971,10240.00
56.735,0.999915,299975,11702.86
57.407,0.999927,299979,13653.33
58.079,0.999939,299982,16384.00
58.367,0.999945,299984,18204.44
58.591,0.999951,299986,20480.00
58.911,0.999957,299988,23405.71
59.487,0.999963,299990,27306.67
59.679,0.999969,299991,32768.00
60.127,0.999973,299992,36408.89
60.287,0.999976,299993,40960.00
60.607,0.999979,299994,46811.43
60.767,0.999982,299995,54613.33
61.151,0.999985,299996,65536.00
61.151,0.999986,299996,72817.78
61.183,0.999988,299997,81920.00
61.183,0.999989,299997,93622.86
61.919,0.999991,299998,109226.67
61.919,0.999992,299998,131072.00
61.919,0.999993,299998,145635.56
62.911,0.999994,299999,163840.00
62.911,0.999995,299999,187245.71
62.911,0.999995,299999,218453.33
62.911,0.999996,299999,262144.00
62.911,0.999997,299999,291271.11
71.743,0.999997,300000,327680.00
71.743,1.000000,300000,inf
