Value,Percentile,TotalCount,1/(1-Percentile)
0.001,0.000000,120057,1.00
0.001,0.100000,120057,1.11
0.001,0.200000,120057,1.25
0.001,0.300000,120057,1.43
0.001,0.400000,120057,1.67
0.136,0.500000,152738,2.00
0.166,0.550000,170143,2.22
0.186,0.600000,183273,2.50
0.206,0.650000,196146,2.86
0.227,0.700000,210589,3.33
0.256,0.750000,229179,4.00
0.266,0.775000,235553,4.44
0.276,0.800000,241866,5.00
0.286,0.825000,247851,5.71
0.306,0.850000,257799,6.67
0.317,0.875000,263245,8.00
0.327,0.887500,266501,8.89
0.346,0.900000,270720,10.00
0.366,0.912500,274544,11.43
0.387,0.925000,277740,13.33
0.427,0.937500,281310,16.00
0.466,0.943750,283239,17.78
0.507,0.950000,285187,20.00
0.566,0.956250,286888,22.86
0.637,0.962500,288897,26.67
0.717,0.968750,290661,32.00
0.767,0.971875,291620,35.56
0.818,0.975000,292539,40.00
0.887,0.978125,293456,45.71
0.987,0.981250,294388,53.33
1.138,0.984375,295342,64.00
1.229,0.985938,295782,71.11
1.358,0.987500,296264,80.00
1.489,0.989062,296743,91.43
1.669,0.990625,297192,106.67
1.899,0.992188,297657,128.00
2.030,0.992969,297902,142.22
2.171,0.993750,298127,160.00
2.351,0.994531,298368,182.86
2.571,0.995313,298598,213.33
2.881,0.996094,298834,256.00
3.043,0.996484,298946,284.44
3.273,0.996875,299070,320.00
3.493,0.997266,299183,365.71
3.783,0.997656,299301,426.67
4.207,0.998047,299415,512.00
4.535,0.998242,299473,568.89
4.847,0.998437,299533,640.00
5.147,0.998633,299590,731.43
5.639,0.998828,299649,853.33
6.159,0.999023,299709,1024.00
6.331,0.999121,299737,1137.78
6.759,0.999219,299767,1280.00
7.119,0.999316,299795,1462.86
7.783,0.999414,299825,1706.67
8.383,0.999512,299854,2048.00
8.879,0.999561,299870,2275.56
9.295,0.999609,299883,2560.00
9.767,0.999658,299898,2925.71
10.359,0.999707,299913,3413.33
11.199,0.999756,299927,4096.00
11.735,0.999780,299935,4551.11
12.855,0.999805,299942,5120.00
13.655,0.999829,299949,5851.43
15.399,0.999854,299957,6826.67
18.271,0.999878,299964,8192.00
21.679,0.999890,299968,9102.22
25.375,0.999902,299971,10240.00
38.911,0.999915,299975,11702.86
62.783,0.999927,299979,13653.33
103.423,0.999939,299982,16384.00
131.199,0.999945,299984,18204.44
148.095,0.999951,299986,20480.00
171.007,0.999957,299988,23405.71
212.095,0.999963,299990,27306.67
219.135,0.999969,299991,32768.00
272.127,0.999973,299992,36408.89
277.503,0.999976,299993,40960.00
300.799,0.999979,299994,46811.43
318.463,0.999982,299995,54613.33
342.015,0.999985,299996,65536.00
342.015,0.999986,299996,72817.78
346.111,0.999988,299997,81920.00
346.111,0.999989,299997,93622.86
385.279,0.999991,299998,109226.67
385.279,0.999992,299998,131072.00
385.279,0.999993,299998,145635.56
510.719,0.999994,299999,163840.00
510.719,0.999995,299999,187245.71
510.719,0.999995,299999,218453.33
510.719,0.999996,299999,262144.00
510.719,0.999997,299999,291271.11
519.167,0.999997,300000,327680.00
519.167,1.000000,300000,inf
