Value,Percentile,TotalCount,1/(1-Percentile)
2.807,0.000000,1,1.00
12.343,0.100000,30435,1.11
12.535,0.200000,61607,1.25
12.631,0.300000,91401,1.43
12.711,0.400000,121742,1.67
12.791,0.500000,151180,2.00
12.839,0.550000,166025,2.22
12.895,0.600000,180767,2.50
12.959,0.650000,196592,2.86
13.015,0.700000,210291,3.33
13.079,0.750000,226074,4.00
13.111,0.775000,234079,4.44
13.135,0.800000,240071,5.00
13.167,0.825000,247664,5.71
13.207,0.850000,255610,6.67
13.279,0.875000,262838,8.00
13.415,0.887500,266295,8.89
13.687,0.900000,270052,10.00
15.519,0.912500,273751,11.43
23.087,0.925000,277767,13.33
23.279,0.937500,281494,16.00
23.359,0.943750,283198,17.78
23.455,0.950000,285290,20.00
23.551,0.956250,287109,22.86
23.663,0.962500,288961,26.67
23.919,0.968750,290691,32.00
24.271,0.971875,291574,35.56
37.279,0.975000,292501,40.00
79.231,0.978125,293438,45.71
86.783,0.981250,294578,53.33
86.911,0.984375,295368,64.00
86.975,0.985938,295899,71.11
87.039,0.987500,296417,80.00
87.103,0.989062,296922,91.43
87.167,0.990625,297367,106.67
87.231,0.992188,297788,128.00
87.295,0.992969,298181,142.22
87.295,0.993750,298181,160.00
87.359,0.994531,298562,182.86
87.423,0.995313,298938,213.33
87.423,0.996094,298938,256.00
87.487,0.996484,299239,284.44
87.487,0.996875,299239,320.00
87.487,0.997266,299239,365.71
87.551,0.997656,299450,426.67
87.551,0.998047,299450,512.00
87.615,0.998242,299557,568.89
87.615,0.998437,299557,640.00
87.679,0.998633,299612,731.43
87.807,0.998828,299662,853.33
87.935,0.999023,299724,1024.00
87.999,0.999121,299743,1137.78
88.191,0.999219,299767,1280.00
89.535,0.999316,299795,1462.86
112.959,0.999414,299825,1706.67
129.087,0.999512,299854,2048.00
158.847,0.999561,299869,2275.56
209.919,0.999609,299883,2560.00
267.007,0.999658,299898,2925.71
324.351,0.999707,299913,3413.33
352.255,0.999756,299927,4096.00
381.695,0.999780,299935,4551.11
398.591,0.999805,299942,5120.00
404.991,0.999829,299949,5851.43
433.407,0.999854,299957,6826.67
453.887,0.999878,299965,8192.00
486.143,0.999890,299968,9102.22
501.759,0.999902,299971,10240.00
526.847,0.999915,299975,11702.86
580.095,0.999927,299979,13653.33
598.527,0.999939,299982,16384.00
642.559,0.999945,299984,18204.44
671.743,0.999951,299986,20480.00
707.071,0.999957,299988,23405.71
767.487,0.999963,299990,27306.67
796.671,0.999969,299991,32768.00
803.839,0.999973,299992,36408.89
815.615,0.999976,299993,40960.00
828.415,0.999979,299994,46811.43
828.927,0.999982,299995,54613.33
861.183,0.999985,299996,65536.00
861.183,0.999986,299996,72817.78
916.991,0.999988,299997,81920.00
916.991,0.999989,299997,93622.86
919.039,0.999991,299998,109226.67
919.039,0.999992,299998,131072.00
919.039,0.999993,299998,145635.56
987.135,0.999994,299999,163840.00
987.135,0.999995,299999,187245.71
987.135,0.999995,299999,218453.33
987.135,0.999996,299999,262144.00
987.135,0.999997,299999,291271.11
993.279,0.999997,300000,327680.00
993.279,1.000000,300000,inf
