Value,Percentile,TotalCount,1/(1-Percentile)
5.139,0.000000,3,1.00
5.679,0.100000,30838,1.11
5.779,0.200000,60014,1.25
5.863,0.300000,90239,1.43
5.939,0.400000,120159,1.67
6.019,0.500000,152107,2.00
6.051,0.550000,165851,2.22
6.091,0.600000,181644,2.50
6.131,0.650000,196836,2.86
6.171,0.700000,211058,3.33
6.219,0.750000,225144,4.00
6.251,0.775000,234806,4.44
6.279,0.800000,240578,5.00
6.311,0.825000,248165,5.71
6.351,0.850000,255027,6.67
6.411,0.875000,262660,8.00
6.451,0.887500,266437,8.89
6.503,0.900000,270209,10.00
6.571,0.912500,274132,11.43
6.663,0.925000,277695,13.33
6.803,0.937500,281388,16.00
6.903,0.943750,283163,17.78
7.043,0.950000,285053,20.00
7.223,0.956250,286884,22.86
7.475,0.962500,288812,26.67
7.775,0.968750,290633,32.00
7.975,0.971875,291564,35.56
8.215,0.975000,292503,40.00
8.535,0.978125,293447,45.71
8.935,0.981250,294385,53.33
9.431,0.984375,295315,64.00
9.751,0.985938,295783,71.11
10.119,0.987500,296261,80.00
10.479,0.989062,296725,91.43
10.855,0.990625,297194,106.67
11.327,0.992188,297660,128.00
11.663,0.992969,297899,142.22
12.055,0.993750,298127,160.00
12.583,0.994531,298361,182.86
13.463,0.995313,298594,213.33
14.311,0.996094,298829,256.00
14.647,0.996484,298946,284.44
15.031,0.996875,299063,320.00
15.399,0.997266,299180,365.71
15.743,0.997656,299298,426.67
15.975,0.998047,299421,512.00
16.039,0.998242,299477,568.89
16.111,0.998437,299542,640.00
16.175,0.998633,299590,731.43
16.247,0.998828,299650,853.33
16.343,0.999023,299708,1024.00
16.399,0.999121,299743,1137.78
16.479,0.999219,299768,1280.00
16.591,0.999316,299795,1462.86
17.055,0.999414,299826,1706.67
17.615,0.999512,299855,2048.00
18.207,0.999561,299869,2275.56
18.687,0.999609,299883,2560.00
19.231,0.999658,299898,2925.71
20.015,0.999707,299913,3413.33
21.503,0.999756,299927,4096.00
22.063,0.999780,299935,4551.11
22.335,0.999805,299942,5120.00
23.343,0.999829,299949,5851.43
25.231,0.999854,299958,6826.67
27.215,0.999878,299964,8192.00
27.823,0.999890,299968,9102.22
29.839,0.999902,299971,10240.00
32.383,0.999915,299975,11702.86
35.199,0.999927,299979,13653.33
37.407,0.999939,299982,16384.00
38.303,0.999945,299984,18204.44
41.311,0.999951,299986,20480.00
43.231,0.999957,299988,23405.71
46.143,0.999963,299990,27306.67
48.991,0.999969,299991,32768.00
49.567,0.999973,299992,36408.89
51.455,0.999976,299993,40960.00
61.887,0.999979,299994,46811.43
84.351,0.999982,299995,54613.33
86.783,0.999985,299996,65536.00
86.783,0.999986,299996,72817.78
87.743,0.999988,299997,81920.00
87.743,0.999989,299997,93622.86
89.407,0.999991,299998,109226.67
89.407,0.999992,299998,131072.00
89.407,0.999993,299998,145635.56
103.359,0.999994,299999,163840.00
103.359,0.999995,299999,187245.71
103.359,0.999995,299999,218453.33
103.359,0.999996,299999,262144.00
103.359,0.999997,299999,291271.11
141.311,0.999997,300000,327680.00
141.311,1.000000,300000,inf
