Value,Percentile,TotalCount,1/(1-Percentile)
3.947,0.000000,1,1.00
4.475,0.100000,30224,1.11
4.555,0.200000,61447,1.25
4.623,0.300000,90133,1.43
4.707,0.400000,120597,1.67
4.807,0.500000,151105,2.00
4.855,0.550000,165715,2.22
4.899,0.600000,180046,2.50
4.943,0.650000,195200,2.86
4.983,0.700000,210056,3.33
5.023,0.750000,225518,4.00
5.043,0.775000,233364,4.44
5.063,0.800000,240809,5.00
5.083,0.825000,247879,5.71
5.107,0.850000,255545,6.67
5.135,0.875000,263109,8.00
5.151,0.887500,266680,8.89
5.171,0.900000,270614,10.00
5.191,0.912500,273882,11.43
5.219,0.925000,277552,13.33
5.259,0.937500,281422,16.00
5.283,0.943750,283253,17.78
5.311,0.950000,285116,20.00
5.347,0.956250,286889,22.86
5.403,0.962500,288846,26.67
5.491,0.968750,290651,32.00
5.559,0.971875,291573,35.56
5.655,0.975000,292527,40.00
5.795,0.978125,293446,45.71
5.963,0.981250,294391,53.33
6.195,0.984375,295324,64.00
6.331,0.985938,295789,71.11
6.483,0.987500,296252,80.00
6.659,0.989062,296723,91.43
6.863,0.990625,297200,106.67
7.087,0.992188,297657,128.00
7.227,0.992969,297896,142.22
7.379,0.993750,298133,160.00
7.539,0.994531,298360,182.86
7.743,0.995313,298596,213.33
7.983,0.996094,298831,256.00
8.111,0.996484,298946,284.44
8.279,0.996875,299067,320.00
8.447,0.997266,299187,365.71
8.631,0.997656,299301,426.67
8.879,0.998047,299417,512.00
9.047,0.998242,299474,568.89
9.271,0.998437,299533,640.00
9.471,0.998633,299591,731.43
9.759,0.998828,299649,853.33
10.095,0.999023,299709,1024.00
10.319,0.999121,299737,1137.78
10.527,0.999219,299767,1280.00
10.911,0.999316,299795,1462.86
11.087,0.999414,299825,1706.67
11.431,0.999512,299855,2048.00
11.727,0.999561,299870,2275.56
11.871,0.999609,299883,2560.00
12.271,0.999658,299898,2925.71
12.679,0.999707,299914,3413.33
13.079,0.999756,299927,4096.00
13.807,0.999780,299935,4551.11
14.127,0.999805,299942,5120.00
14.527,0.999829,299949,5851.43
15.319,0.999854,299957,6826.67
16.447,0.999878,299964,8192.00
16.767,0.999890,299968,9102.22
17.055,0.999902,299971,10240.00
18.591,0.999915,299975,11702.86
19.439,0.999927,299979,13653.33
20.431,0.999939,299982,16384.00
21.887,0.999945,299984,18204.44
27.455,0.999951,299986,20480.00
29.055,0.999957,299988,23405.71
33.407,0.999963,299990,27306.67
39.871,0.999969,299991,32768.00
40.383,0.999973,299992,36408.89
41.631,0.999976,299993,40960.00
43.711,0.999979,299994,46811.43
43.839,0.999982,299995,54613.33
49.183,0.999985,299996,65536.00
49.183,0.999986,299996,72817.78
52.351,0.999988,299997,81920.00
52.351,0.999989,299997,93622.86
64.223,0.999991,299998,109226.67
64.223,0.999992,299998,131072.00
64.223,0.999993,299998,145635.56
91.775,0.999994,299999,163840.00
91.775,0.999995,299999,187245.71
91.775,0.999995,299999,218453.33
91.775,0.999996,299999,262144.00
91.775,0.999997,299999,291271.11
106.623,0.999997,300000,327680.00
106.623,1.000000,300000,inf
