Value,Percentile,TotalCount,1/(1-Percentile)
0.030,0.000000,27098,1.00
0.040,0.100000,101942,1.11
0.040,0.200000,101942,1.25
0.040,0.300000,101942,1.43
0.050,0.400000,185476,1.67
0.050,0.500000,185476,2.00
0.050,0.550000,185476,2.22
0.050,0.600000,185476,2.50
0.060,0.650000,255537,2.86
0.060,0.700000,255537,3.33
0.060,0.750000,255537,4.00
0.060,0.775000,255537,4.44
0.060,0.800000,255537,5.00
0.060,0.825000,255537,5.71
0.060,0.850000,255537,6.67
0.061,0.875000,263781,8.00
0.070,0.887500,269927,8.89
0.071,0.900000,270890,10.00
0.080,0.912500,275369,11.43
0.090,0.925000,285393,13.33
0.090,0.937500,285393,16.00
0.090,0.943750,285393,17.78
0.090,0.950000,285393,20.00
0.091,0.956250,287366,22.86
0.100,0.962500,292916,26.67
0.100,0.968750,292916,32.00
0.100,0.971875,292916,35.56
0.100,0.975000,292916,40.00
0.101,0.978125,294243,45.71
0.110,0.981250,294701,53.33
0.130,0.984375,295742,64.00
0.131,0.985938,295906,71.11
0.140,0.987500,296348,80.00
0.150,0.989062,296761,91.43
0.160,0.990625,297201,106.67
0.171,0.992188,297719,128.00
0.180,0.992969,298001,142.22
0.181,0.993750,298160,160.00
0.191,0.994531,298471,182.86
0.201,0.995313,298624,213.33
0.220,0.996094,298864,256.00
0.230,0.996484,299001,284.44
0.240,0.996875,299113,320.00
0.250,0.997266,299213,365.71
0.260,0.997656,299321,426.67
0.270,0.998047,299420,512.00
0.280,0.998242,299489,568.89
0.290,0.998437,299552,640.00
0.300,0.998633,299608,731.43
0.310,0.998828,299659,853.33
0.320,0.999023,299709,1024.00
0.321,0.999121,299737,1137.78
0.331,0.999219,299769,1280.00
0.351,0.999316,299805,1462.86
0.370,0.999414,299826,1706.67
0.381,0.999512,299861,2048.00
0.391,0.999561,299879,2275.56
0.400,0.999609,299883,2560.00
0.411,0.999658,299900,2925.71
0.431,0.999707,299920,3413.33
0.441,0.999756,299933,4096.00
0.451,0.999780,299936,4551.11
0.461,0.999805,299942,5120.00
0.491,0.999829,299949,5851.43
0.541,0.999854,299957,6826.67
0.591,0.999878,299964,8192.00
0.641,0.999890,299968,9102.22
0.671,0.999902,299971,10240.00
0.731,0.999915,299976,11702.86
0.762,0.999927,299980,13653.33
0.782,0.999939,299982,16384.00
0.832,0.999945,299984,18204.44
0.891,0.999951,299986,20480.00
0.932,0.999957,299988,23405.71
1.313,0.999963,299990,27306.67
1.413,0.999969,299991,32768.00
1.513,0.999973,299992,36408.89
1.994,0.999976,299993,40960.00
2.145,0.999979,299994,46811.43
2.595,0.999982,299995,54613.33
2.875,0.999985,299996,65536.00
2.875,0.999986,299996,72817.78
3.629,0.999988,299997,81920.00
3.629,0.999989,299997,93622.86
3.717,0.999991,299998,109226.67
3.717,0.999992,299998,131072.00
3.717,0.999993,299998,145635.56
6.335,0.999994,299999,163840.00
6.335,0.999995,299999,187245.71
6.335,0.999995,299999,218453.33
6.335,0.999996,299999,262144.00
6.335,0.999997,299999,291271.11
7.515,0.999997,300000,327680.00
7.515,1.000000,300000,inf
