Value,Percentile,TotalCount,1/(1-Percentile)
0.030,0.000000,31159,1.00
0.030,0.100000,31159,1.11
0.040,0.200000,101659,1.25
0.040,0.300000,101659,1.43
0.060,0.400000,126407,1.67
0.070,0.500000,150957,2.00
0.080,0.550000,185522,2.22
0.080,0.600000,185522,2.50
0.090,0.650000,239488,2.86
0.090,0.700000,239488,3.33
0.090,0.750000,239488,4.00
0.090,0.775000,239488,4.44
0.091,0.800000,249928,5.00
0.091,0.825000,249928,5.71
0.110,0.850000,264937,6.67
0.110,0.875000,264937,8.00
0.111,0.887500,267708,8.89
0.120,0.900000,284654,10.00
0.120,0.912500,284654,11.43
0.120,0.925000,284654,13.33
0.120,0.937500,284654,16.00
0.120,0.943750,284654,17.78
0.121,0.950000,289842,20.00
0.121,0.956250,289842,22.86
0.121,0.962500,289842,26.67
0.130,0.968750,294991,32.00
0.130,0.971875,294991,35.56
0.130,0.975000,294991,40.00
0.130,0.978125,294991,45.71
0.130,0.981250,294991,53.33
0.131,0.984375,296736,64.00
0.131,0.985938,296736,71.11
0.131,0.987500,296736,80.00
0.131,0.989062,296736,91.43
0.150,0.990625,297231,106.67
0.161,0.992188,297696,128.00
0.170,0.992969,297959,142.22
0.180,0.993750,298246,160.00
0.190,0.994531,298456,182.86
0.200,0.995313,298662,213.33
0.210,0.996094,298891,256.00
0.211,0.996484,298990,284.44
0.220,0.996875,299078,320.00
0.230,0.997266,299214,365.71
0.240,0.997656,299314,426.67
0.251,0.998047,299466,512.00
0.260,0.998242,299502,568.89
0.261,0.998437,299538,640.00
0.280,0.998633,299598,731.43
0.291,0.998828,299665,853.33
0.310,0.999023,299719,1024.00
0.311,0.999121,299742,1137.78
0.321,0.999219,299770,1280.00
0.331,0.999316,299797,1462.86
0.341,0.999414,299828,1706.67
0.351,0.999512,299858,2048.00
0.361,0.999561,299876,2275.56
0.371,0.999609,299895,2560.00
0.380,0.999658,299901,2925.71
0.391,0.999707,299916,3413.33
0.421,0.999756,299930,4096.00
0.431,0.999780,299935,4551.11
0.451,0.999805,299942,5120.00
0.471,0.999829,299951,5851.43
0.491,0.999854,299959,6826.67
0.531,0.999878,299965,8192.00
0.571,0.999890,299969,9102.22
0.591,0.999902,299971,10240.00
0.702,0.999915,299975,11702.86
0.882,0.999927,299979,13653.33
0.992,0.999939,299982,16384.00
1.002,0.999945,299984,18204.44
1.012,0.999951,299986,20480.00
1.162,0.999957,299988,23405.71
1.232,0.999963,299990,27306.67
1.313,0.999969,299991,32768.00
1.413,0.999973,299992,36408.89
1.453,0.999976,299994,40960.00
1.453,0.999979,299994,46811.43
1.523,0.999982,299995,54613.33
1.634,0.999985,299996,65536.00
1.634,0.999986,299996,72817.78
1.914,0.999988,299997,81920.00
1.914,0.999989,299997,93622.86
2.395,0.999991,299998,109226.67
2.395,0.999992,299998,131072.00
2.395,0.999993,299998,145635.56
3.707,0.999994,299999,163840.00
3.707,0.999995,299999,187245.71
3.707,0.999995,299999,218453.33
3.707,0.999996,299999,262144.00
3.707,0.999997,299999,291271.11
18.063,0.999997,300000,327680.00
18.063,1.000000,300000,inf
