Value,Percentile,TotalCount,1/(1-Percentile)
0.641,0.000000,4,1.00
0.801,0.100000,31998,1.11
0.831,0.200000,64871,1.25
0.851,0.300000,93045,1.43
0.871,0.400000,124625,1.67
0.882,0.500000,152197,2.00
0.892,0.550000,168274,2.22
0.902,0.600000,182991,2.50
0.912,0.650000,197071,2.86
0.931,0.700000,212052,3.33
0.942,0.750000,231614,4.00
0.951,0.775000,232960,4.44
0.952,0.800000,240673,5.00
0.962,0.825000,248636,5.71
0.972,0.850000,255628,6.67
0.992,0.875000,266511,8.00
0.992,0.887500,266511,8.89
1.002,0.900000,270570,10.00
1.012,0.912500,273930,11.43
1.032,0.925000,278795,13.33
1.052,0.937500,281816,16.00
1.072,0.943750,283743,17.78
1.092,0.950000,285074,20.00
1.133,0.956250,286930,22.86
1.202,0.962500,288862,26.67
1.293,0.968750,290649,32.00
1.362,0.971875,291587,35.56
1.443,0.975000,292520,40.00
1.543,0.978125,293465,45.71
1.654,0.981250,294376,53.33
1.783,0.984375,295325,64.00
1.854,0.985938,295807,71.11
1.943,0.987500,296259,80.00
2.034,0.989062,296741,91.43
2.135,0.990625,297200,106.67
2.275,0.992188,297676,128.00
2.355,0.992969,297912,142.22
2.445,0.993750,298139,160.00
2.545,0.994531,298361,182.86
2.675,0.995313,298603,213.33
2.807,0.996094,298830,256.00
2.887,0.996484,298948,284.44
2.967,0.996875,299071,320.00
3.055,0.997266,299181,365.71
3.147,0.997656,299309,426.67
3.267,0.998047,299419,512.00
3.347,0.998242,299473,568.89
3.437,0.998437,299533,640.00
3.557,0.998633,299590,731.43
3.717,0.998828,299649,853.33
3.929,0.999023,299708,1024.00
4.027,0.999121,299738,1137.78
4.119,0.999219,299768,1280.00
4.259,0.999316,299795,1462.86
4.431,0.999414,299825,1706.67
4.671,0.999512,299854,2048.00
4.851,0.999561,299869,2275.56
5.011,0.999609,299884,2560.00
5.171,0.999658,299898,2925.71
5.391,0.999707,299913,3413.33
5.591,0.999756,299927,4096.00
5.911,0.999780,299935,4551.11
6.195,0.999805,299942,5120.00
6.795,0.999829,299949,5851.43
7.927,0.999854,299957,6826.67
9.263,0.999878,299964,8192.00
10.575,0.999890,299968,9102.22
11.695,0.999902,299971,10240.00
13.119,0.999915,299975,11702.86
13.927,0.999927,299980,13653.33
14.735,0.999939,299982,16384.00
15.615,0.999945,299984,18204.44
16.183,0.999951,299986,20480.00
16.735,0.999957,299988,23405.71
17.823,0.999963,299990,27306.67
17.935,0.999969,299991,32768.00
17.967,0.999973,299992,36408.89
19.663,0.999976,299993,40960.00
19.999,0.999979,299994,46811.43
20.367,0.999982,299995,54613.33
21.919,0.999985,299996,65536.00
21.919,0.999986,299996,72817.78
34.111,0.999988,299997,81920.00
34.111,0.999989,299997,93622.86
41.247,0.999991,299998,109226.67
41.247,0.999992,299998,131072.00
41.247,0.999993,299998,145635.56
69.439,0.999994,299999,163840.00
69.439,0.999995,299999,187245.71
69.439,0.999995,299999,218453.33
69.439,0.999996,299999,262144.00
69.439,0.999997,299999,291271.11
90.495,0.999997,300000,327680.00
90.495,1.000000,300000,inf
