Value,Percentile,TotalCount,1/(1-Percentile)
0.631,0.000000,1,1.00
0.791,0.100000,33607,1.11
0.812,0.200000,62295,1.25
0.832,0.300000,92412,1.43
0.852,0.400000,125950,1.67
0.872,0.500000,159192,2.00
0.882,0.550000,175292,2.22
0.892,0.600000,190251,2.50
0.902,0.650000,204397,2.86
0.912,0.700000,217019,3.33
0.922,0.750000,228459,4.00
0.932,0.775000,238567,4.44
0.941,0.800000,240091,5.00
0.951,0.825000,248535,5.71
0.952,0.850000,255109,6.67
0.972,0.875000,267005,8.00
0.972,0.887500,267005,8.89
0.982,0.900000,271492,10.00
0.992,0.912500,275138,11.43
1.002,0.925000,277977,13.33
1.022,0.937500,281801,16.00
1.042,0.943750,284183,17.78
1.052,0.950000,285041,20.00
1.083,0.956250,286897,22.86
1.142,0.962500,288920,26.67
1.222,0.968750,290630,32.00
1.283,0.971875,291590,35.56
1.362,0.975000,292528,40.00
1.452,0.978125,293460,45.71
1.553,0.981250,294463,53.33
1.663,0.984375,295313,64.00
1.743,0.985938,295818,71.11
1.804,0.987500,296253,80.00
1.893,0.989062,296733,91.43
1.984,0.990625,297226,106.67
2.085,0.992188,297674,128.00
2.145,0.992969,297908,142.22
2.215,0.993750,298154,160.00
2.305,0.994531,298377,182.86
2.395,0.995313,298596,213.33
2.505,0.996094,298833,256.00
2.585,0.996484,298955,284.44
2.675,0.996875,299065,320.00
2.775,0.997266,299186,365.71
2.897,0.997656,299297,426.67
3.017,0.998047,299418,512.00
3.087,0.998242,299479,568.89
3.167,0.998437,299533,640.00
3.277,0.998633,299596,731.43
3.417,0.998828,299654,853.33
3.607,0.999023,299709,1024.00
3.747,0.999121,299739,1137.78
3.889,0.999219,299766,1280.00
4.029,0.999316,299795,1462.86
4.239,0.999414,299826,1706.67
4.459,0.999512,299855,2048.00
4.591,0.999561,299870,2275.56
4.699,0.999609,299884,2560.00
4.883,0.999658,299898,2925.71
5.091,0.999707,299913,3413.33
5.311,0.999756,299927,4096.00
5.491,0.999780,299935,4551.11
5.851,0.999805,299942,5120.00
6.111,0.999829,299949,5851.43
6.867,0.999854,299957,6826.67
7.655,0.999878,299964,8192.00
8.511,0.999890,299968,9102.22
8.703,0.999902,299971,10240.00
9.639,0.999915,299976,11702.86
12.279,0.999927,299979,13653.33
13.039,0.999939,299982,16384.00
15.463,0.999945,299984,18204.44
15.847,0.999951,299986,20480.00
16.783,0.999957,299988,23405.71
18.607,0.999963,299990,27306.67
22.175,0.999969,299991,32768.00
28.879,0.999973,299992,36408.89
28.959,0.999976,299993,40960.00
29.039,0.999979,299994,46811.43
31.407,0.999982,299995,54613.33
32.831,0.999985,299996,65536.00
32.831,0.999986,299996,72817.78
33.951,0.999988,299997,81920.00
33.951,0.999989,299997,93622.86
43.711,0.999991,299998,109226.67
43.711,0.999992,299998,131072.00
43.711,0.999993,299998,145635.56
59.327,0.999994,299999,163840.00
59.327,0.999995,299999,187245.71
59.327,0.999995,299999,218453.33
59.327,0.999996,299999,262144.00
59.327,0.999997,299999,291271.11
68.031,0.999997,300000,327680.00
68.031,1.000000,300000,inf
