Value,Percentile,TotalCount,1/(1-Percentile)
3.949,0.000000,1,1.00
4.487,0.100000,30066,1.11
4.587,0.200000,60887,1.25
4.659,0.300000,90209,1.43
4.723,0.400000,120293,1.67
4.783,0.500000,151687,2.00
4.811,0.550000,166745,2.22
4.839,0.600000,181905,2.50
4.867,0.650000,196499,2.86
4.895,0.700000,210322,3.33
4.931,0.750000,226376,4.00
4.947,0.775000,232749,4.44
4.967,0.800000,240223,5.00
4.991,0.825000,248229,5.71
5.015,0.850000,255231,6.67
5.047,0.875000,262990,8.00
5.063,0.887500,266267,8.89
5.087,0.900000,270356,10.00
5.111,0.912500,273834,11.43
5.147,0.925000,277823,13.33
5.187,0.937500,281309,16.00
5.215,0.943750,283192,17.78
5.251,0.950000,285106,20.00
5.295,0.956250,286895,22.86
5.359,0.962500,288844,26.67
5.451,0.968750,290670,32.00
5.515,0.971875,291594,35.56
5.595,0.975000,292510,40.00
5.711,0.978125,293453,45.71
5.855,0.981250,294378,53.33
6.031,0.984375,295326,64.00
6.139,0.985938,295787,71.11
6.263,0.987500,296252,80.00
6.399,0.989062,296721,91.43
6.567,0.990625,297188,106.67
6.791,0.992188,297661,128.00
6.931,0.992969,297892,142.22
7.079,0.993750,298131,160.00
7.243,0.994531,298360,182.86
7.483,0.995313,298594,213.33
7.739,0.996094,298833,256.00
7.879,0.996484,298953,284.44
8.059,0.996875,299064,320.00
8.247,0.997266,299180,365.71
8.511,0.997656,299299,426.67
9.007,0.998047,299418,512.00
9.311,0.998242,299475,568.89
9.711,0.998437,299532,640.00
10.367,0.998633,299590,731.43
11.095,0.998828,299649,853.33
13.103,0.999023,299708,1024.00
14.759,0.999121,299737,1137.78
14.807,0.999219,299768,1280.00
14.855,0.999316,299803,1462.86
14.879,0.999414,299825,1706.67
14.919,0.999512,299860,2048.00
14.935,0.999561,299870,2275.56
14.975,0.999609,299888,2560.00
14.991,0.999658,299901,2925.71
15.039,0.999707,299914,3413.33
15.095,0.999756,299928,4096.00
15.151,0.999780,299937,4551.11
15.263,0.999805,299942,5120.00
15.303,0.999829,299949,5851.43
15.575,0.999854,299958,6826.67
15.927,0.999878,299964,8192.00
16.463,0.999890,299968,9102.22
16.767,0.999902,299971,10240.00
17.215,0.999915,299975,11702.86
17.871,0.999927,299979,13653.33
19.839,0.999939,299982,16384.00
20.783,0.999945,299984,18204.44
21.423,0.999951,299986,20480.00
22.271,0.999957,299988,23405.71
24.943,0.999963,299990,27306.67
28.991,0.999969,299991,32768.00
29.935,0.999973,299992,36408.89
31.903,0.999976,299993,40960.00
32.655,0.999979,299994,46811.43
32.799,0.999982,299995,54613.33
44.447,0.999985,299996,65536.00
44.447,0.999986,299996,72817.78
49.631,0.999988,299997,81920.00
49.631,0.999989,299997,93622.86
60.863,0.999991,299998,109226.67
60.863,0.999992,299998,131072.00
60.863,0.999993,299998,145635.56
61.855,0.999994,299999,163840.00
61.855,0.999995,299999,187245.71
61.855,0.999995,299999,218453.33
61.855,0.999996,299999,262144.00
61.855,0.999997,299999,291271.11
66.239,0.999997,300000,327680.00
66.239,1.000000,300000,inf
