Value,Percentile,TotalCount,1/(1-Percentile)
3.059,0.000000,1,1.00
3.345,0.100000,30401,1.11
3.403,0.200000,60179,1.25
3.455,0.300000,90909,1.43
3.509,0.400000,120982,1.67
3.571,0.500000,150601,2.00
3.607,0.550000,165109,2.22
3.649,0.600000,180131,2.50
3.695,0.650000,195247,2.86
3.743,0.700000,210151,3.33
3.791,0.750000,225134,4.00
3.815,0.775000,232501,4.44
3.841,0.800000,240259,5.00
3.867,0.825000,247636,5.71
3.897,0.850000,255178,6.67
3.933,0.875000,262776,8.00
3.955,0.887500,266587,8.89
3.979,0.900000,270062,10.00
4.011,0.912500,273779,11.43
4.057,0.925000,277653,13.33
4.119,0.937500,281371,16.00
4.159,0.943750,283177,17.78
4.211,0.950000,285093,20.00
4.271,0.956250,286909,22.86
4.351,0.962500,288789,26.67
4.443,0.968750,290653,32.00
4.495,0.971875,291630,35.56
4.551,0.975000,292532,40.00
4.619,0.978125,293481,45.71
4.715,0.981250,294377,53.33
4.891,0.984375,295325,64.00
5.011,0.985938,295793,71.11
5.143,0.987500,296265,80.00
5.283,0.989062,296723,91.43
5.435,0.990625,297196,106.67
5.611,0.992188,297657,128.00
5.711,0.992969,297895,142.22
5.819,0.993750,298131,160.00
5.935,0.994531,298362,182.86
6.087,0.995313,298596,213.33
6.259,0.996094,298829,256.00
6.375,0.996484,298948,284.44
6.503,0.996875,299066,320.00
6.627,0.997266,299180,365.71
6.775,0.997656,299297,426.67
6.947,0.998047,299416,512.00
7.039,0.998242,299473,568.89
7.159,0.998437,299532,640.00
7.283,0.998633,299591,731.43
7.455,0.998828,299649,853.33
7.631,0.999023,299710,1024.00
7.759,0.999121,299740,1137.78
7.927,0.999219,299766,1280.00
8.175,0.999316,299795,1462.86
8.423,0.999414,299826,1706.67
8.823,0.999512,299854,2048.00
9.103,0.999561,299869,2275.56
9.391,0.999609,299883,2560.00
9.759,0.999658,299898,2925.71
10.079,0.999707,299913,3413.33
10.359,0.999756,299927,4096.00
11.063,0.999780,299935,4551.11
11.655,0.999805,299942,5120.00
12.735,0.999829,299949,5851.43
13.719,0.999854,299957,6826.67
14.959,0.999878,299964,8192.00
16.943,0.999890,299968,9102.22
18.815,0.999902,299971,10240.00
20.751,0.999915,299975,11702.86
24.959,0.999927,299979,13653.33
28.559,0.999939,299982,16384.00
32.671,0.999945,299984,18204.44
45.311,0.999951,299986,20480.00
51.647,0.999957,299988,23405.71
55.583,0.999963,299990,27306.67
65.279,0.999969,299991,32768.00
77.375,0.999973,299992,36408.89
77.439,0.999976,299993,40960.00
158.975,0.999979,299994,46811.43
196.991,0.999982,299995,54613.33
210.175,0.999985,299996,65536.00
210.175,0.999986,299996,72817.78
230.271,0.999988,299997,81920.00
230.271,0.999989,299997,93622.86
242.943,0.999991,299998,109226.67
242.943,0.999992,299998,131072.00
242.943,0.999993,299998,145635.56
268.031,0.999994,299999,163840.00
268.031,0.999995,299999,187245.71
268.031,0.999995,299999,218453.33
268.031,0.999996,299999,262144.00
268.031,0.999997,299999,291271.11
417.535,0.999997,300000,327680.00
417.535,1.000000,300000,inf
