Value,Percentile,TotalCount,1/(1-Percentile)
26623.999,0.000000,1,1.00
233570.303,0.100000,30013,1.11
416546.815,0.200000,60037,1.25
598736.895,0.300000,90046,1.43
783286.271,0.400000,120004,1.67
1015021.567,0.500000,150075,2.00
1109393.407,0.550000,165115,2.22
1200619.519,0.600000,180064,2.50
1292894.207,0.650000,195167,2.86
1384120.319,0.700000,210160,3.33
1476395.007,0.750000,225110,4.00
1522532.351,0.775000,232624,4.44
1568669.695,0.800000,240146,5.00
1614807.039,0.825000,247570,5.71
1661992.959,0.850000,255037,6.67
1708130.303,0.875000,262524,8.00
1732247.551,0.887500,266392,8.89
1755316.223,0.900000,270145,10.00
1778384.895,0.912500,273832,11.43
1801453.567,0.925000,277554,13.33
1826619.391,0.937500,281420,16.00
1838153.727,0.943750,283232,17.78
1849688.063,0.950000,285092,20.00
1861222.399,0.956250,286975,22.86
1872756.735,0.962500,288829,26.67
1884291.071,0.968750,290681,32.00
1890582.527,0.971875,291700,35.56
1895825.407,0.975000,292538,40.00
1902116.863,0.978125,293565,45.71
1907359.743,0.981250,294411,53.33
1913651.199,0.984375,295429,64.00
1916796.927,0.985938,295933,71.11
1918894.079,0.987500,296276,80.00
1922039.807,0.989062,296792,91.43
1925185.535,0.990625,297293,106.67
1929379.839,0.992188,297731,128.00
1931476.991,0.992969,298009,142.22
1932525.567,0.993750,298180,160.00
1934622.719,0.994531,298517,182.86
1935671.295,0.995313,298687,213.33
1937768.447,0.996094,298920,256.00
1938817.023,0.996484,299088,284.44
1938817.023,0.996875,299088,320.00
1939865.599,0.997266,299258,365.71
1940914.175,0.997656,299382,426.67
1941962.751,0.998047,299548,512.00
1941962.751,0.998242,299548,568.89
1941962.751,0.998437,299548,640.00
1943011.327,0.998633,299708,731.43
1943011.327,0.998828,299708,853.33
1943011.327,0.999023,299708,1024.00
1944059.903,0.999121,299813,1137.78
1944059.903,0.999219,299813,1280.00
1944059.903,0.999316,299813,1462.86
1945108.479,0.999414,299977,1706.67
1945108.479,0.999512,299977,2048.00
1945108.479,0.999561,299977,2275.56
1945108.479,0.999609,299977,2560.00
1945108.479,0.999658,299977,2925.71
1945108.479,0.999707,299977,3413.33
1945108.479,0.999756,299977,4096.00
1945108.479,0.999780,299977,4551.11
1945108.479,0.999805,299977,5120.00
1945108.479,0.999829,299977,5851.43
1945108.479,0.999854,299977,6826.67
1945108.479,0.999878,299977,8192.00
1945108.479,0.999890,299977,9102.22
1945108.479,0.999902,299977,10240.00
1945108.479,0.999915,299977,11702.86
1946157.055,0.999927,300000,13653.33
1946157.055,1.000000,300000,inf
