Value,Percentile,TotalCount,1/(1-Percentile)
0.001,0.000000,151410,1.00
0.001,0.100000,151410,1.11
0.001,0.200000,151410,1.25
0.001,0.300000,151410,1.43
0.001,0.400000,151410,1.67
0.001,0.500000,151410,2.00
0.036,0.550000,165213,2.22
0.076,0.600000,180764,2.50
0.116,0.650000,195490,2.86
0.157,0.700000,211876,3.33
0.207,0.750000,226902,4.00
0.237,0.775000,234732,4.44
0.267,0.800000,241821,5.00
0.297,0.825000,248393,5.71
0.337,0.850000,256004,6.67
0.377,0.875000,262622,8.00
0.407,0.887500,267186,8.89
0.428,0.900000,270476,10.00
0.457,0.912500,273782,11.43
0.488,0.925000,277644,13.33
0.528,0.937500,281410,16.00
0.557,0.943750,283377,17.78
0.578,0.950000,285200,20.00
0.608,0.956250,287006,22.86
0.648,0.962500,288882,26.67
0.698,0.968750,290654,32.00
0.738,0.971875,291777,35.56
0.769,0.975000,292507,40.00
0.818,0.978125,293534,45.71
0.869,0.981250,294390,53.33
0.948,0.984375,295359,64.00
0.988,0.985938,295789,71.11
1.039,0.987500,296288,80.00
1.099,0.989062,296758,91.43
1.169,0.990625,297193,106.67
1.289,0.992188,297670,128.00
1.359,0.992969,297894,142.22
1.449,0.993750,298133,160.00
1.560,0.994531,298370,182.86
1.670,0.995313,298599,213.33
1.820,0.996094,298839,256.00
1.900,0.996484,298948,284.44
2.020,0.996875,299071,320.00
2.131,0.997266,299184,365.71
2.251,0.997656,299302,426.67
2.401,0.998047,299415,512.00
2.501,0.998242,299473,568.89
2.613,0.998437,299534,640.00
2.713,0.998633,299591,731.43
2.843,0.998828,299649,853.33
3.063,0.999023,299709,1024.00
3.213,0.999121,299740,1137.78
3.343,0.999219,299766,1280.00
3.543,0.999316,299795,1462.86
3.745,0.999414,299828,1706.67
4.135,0.999512,299854,2048.00
4.267,0.999561,299869,2275.56
4.407,0.999609,299883,2560.00
5.007,0.999658,299899,2925.71
5.691,0.999707,299913,3413.33
6.251,0.999756,299927,4096.00
6.491,0.999780,299935,4551.11
6.791,0.999805,299942,5120.00
7.103,0.999829,299949,5851.43
8.215,0.999854,299957,6826.67
9.599,0.999878,299964,8192.00
10.103,0.999890,299968,9102.22
10.407,0.999902,299971,10240.00
11.335,0.999915,299975,11702.86
13.887,0.999927,299979,13653.33
16.135,0.999939,299982,16384.00
16.991,0.999945,299984,18204.44
20.623,0.999951,299986,20480.00
31.743,0.999957,299988,23405.71
72.447,0.999963,299990,27306.67
93.311,0.999969,299991,32768.00
120.447,0.999973,299992,36408.89
163.455,0.999976,299993,40960.00
178.943,0.999979,299994,46811.43
192.127,0.999982,299995,54613.33
220.543,0.999985,299996,65536.00
220.543,0.999986,299996,72817.78
234.495,0.999988,299997,81920.00
234.495,0.999989,299997,93622.86
235.007,0.999991,299998,109226.67
235.007,0.999992,299998,131072.00
235.007,0.999993,299998,145635.56
269.823,0.999994,299999,163840.00
269.823,0.999995,299999,187245.71
269.823,0.999995,299999,218453.33
269.823,0.999996,299999,262144.00
269.823,0.999997,299999,291271.11
439.295,0.999997,300000,327680.00
439.295,1.000000,300000,inf
