Value,Percentile,TotalCount,1/(1-Percentile)
2.799,0.000000,2,1.00
3.051,0.100000,30546,1.11
3.103,0.200000,61189,1.25
3.143,0.300000,90863,1.43
3.181,0.400000,120868,1.67
3.219,0.500000,150184,2.00
3.241,0.550000,165423,2.22
3.265,0.600000,180402,2.50
3.295,0.650000,195815,2.86
3.331,0.700000,210348,3.33
3.379,0.750000,225047,4.00
3.409,0.775000,232537,4.44
3.443,0.800000,240158,5.00
3.479,0.825000,247723,5.71
3.517,0.850000,255396,6.67
3.557,0.875000,262605,8.00
3.579,0.887500,266306,8.89
3.603,0.900000,270029,10.00
3.631,0.912500,273981,11.43
3.663,0.925000,277672,13.33
3.707,0.937500,281265,16.00
3.741,0.943750,283160,17.78
3.791,0.950000,285049,20.00
3.871,0.956250,286906,22.86
4.003,0.962500,288773,26.67
4.187,0.968750,290639,32.00
4.319,0.971875,291576,35.56
4.479,0.975000,292504,40.00
4.691,0.978125,293444,45.71
4.923,0.981250,294385,53.33
5.195,0.984375,295320,64.00
5.359,0.985938,295790,71.11
5.531,0.987500,296258,80.00
5.735,0.989062,296719,91.43
5.987,0.990625,297193,106.67
6.327,0.992188,297665,128.00
6.539,0.992969,297891,142.22
6.755,0.993750,298130,160.00
7.019,0.994531,298360,182.86
7.391,0.995313,298594,213.33
7.859,0.996094,298829,256.00
8.167,0.996484,298946,284.44
8.559,0.996875,299063,320.00
8.895,0.997266,299183,365.71
9.391,0.997656,299297,426.67
9.943,0.998047,299415,512.00
10.399,0.998242,299473,568.89
11.015,0.998437,299533,640.00
12.367,0.998633,299590,731.43
13.431,0.998828,299649,853.33
13.575,0.999023,299712,1024.00
14.375,0.999121,299737,1137.78
15.975,0.999219,299766,1280.00
17.615,0.999316,299795,1462.86
19.599,0.999414,299825,1706.67
21.583,0.999512,299854,2048.00
22.735,0.999561,299869,2275.56
24.367,0.999609,299884,2560.00
27.647,0.999658,299898,2925.71
31.055,0.999707,299913,3413.33
37.375,0.999756,299927,4096.00
41.567,0.999780,299935,4551.11
46.687,0.999805,299943,5120.00
55.135,0.999829,299949,5851.43
79.999,0.999854,299957,6826.67
92.863,0.999878,299964,8192.00
95.423,0.999890,299968,9102.22
97.279,0.999902,299971,10240.00
115.135,0.999915,299975,11702.86
127.167,0.999927,299979,13653.33
140.927,0.999939,299982,16384.00
143.999,0.999945,299984,18204.44
145.023,0.999951,299986,20480.00
152.319,0.999957,299988,23405.71
158.975,0.999963,299990,27306.67
160.767,0.999969,299991,32768.00
162.943,0.999973,299992,36408.89
167.295,0.999976,299993,40960.00
170.879,0.999979,299994,46811.43
171.647,0.999982,299995,54613.33
174.207,0.999985,299996,65536.00
174.207,0.999986,299996,72817.78
182.911,0.999988,299997,81920.00
182.911,0.999989,299997,93622.86
196.223,0.999991,299998,109226.67
196.223,0.999992,299998,131072.00
196.223,0.999993,299998,145635.56
197.375,0.999994,299999,163840.00
197.375,0.999995,299999,187245.71
197.375,0.999995,299999,218453.33
197.375,0.999996,299999,262144.00
197.375,0.999997,299999,291271.11
213.375,0.999997,300000,327680.00
213.375,1.000000,300000,inf
