Value,Percentile,TotalCount,1/(1-Percentile)
0.651,0.000000,1,1.00
0.801,0.100000,31958,1.11
0.822,0.200000,62503,1.25
0.842,0.300000,94166,1.43
0.862,0.400000,129493,1.67
0.881,0.500000,152540,2.00
0.882,0.550000,165071,2.22
0.892,0.600000,181679,2.50
0.902,0.650000,197074,2.86
0.912,0.700000,211277,3.33
0.931,0.750000,226167,4.00
0.932,0.775000,235319,4.44
0.942,0.800000,244994,5.00
0.952,0.825000,253415,5.71
0.962,0.850000,260519,6.67
0.972,0.875000,266376,8.00
0.972,0.887500,266376,8.89
0.982,0.900000,271144,10.00
0.992,0.912500,275022,11.43
1.002,0.925000,277953,13.33
1.022,0.937500,281959,16.00
1.032,0.943750,283264,17.78
1.052,0.950000,285045,20.00
1.092,0.956250,287239,22.86
1.142,0.962500,288923,26.67
1.223,0.968750,290652,32.00
1.283,0.971875,291594,35.56
1.363,0.975000,292539,40.00
1.453,0.978125,293439,45.71
1.573,0.981250,294404,53.33
1.703,0.984375,295315,64.00
1.774,0.985938,295795,71.11
1.854,0.987500,296271,80.00
1.943,0.989062,296723,91.43
2.044,0.990625,297223,106.67
2.155,0.992188,297688,128.00
2.215,0.992969,297919,142.22
2.285,0.993750,298155,160.00
2.355,0.994531,298377,182.86
2.445,0.995313,298616,213.33
2.555,0.996094,298837,256.00
2.625,0.996484,298952,284.44
2.695,0.996875,299067,320.00
2.787,0.997266,299182,365.71
2.887,0.997656,299300,426.67
3.017,0.998047,299419,512.00
3.067,0.998242,299474,568.89
3.147,0.998437,299537,640.00
3.257,0.998633,299593,731.43
3.407,0.998828,299652,853.33
3.557,0.999023,299708,1024.00
3.667,0.999121,299738,1137.78
3.799,0.999219,299767,1280.00
3.977,0.999316,299796,1462.86
4.139,0.999414,299825,1706.67
4.339,0.999512,299855,2048.00
4.451,0.999561,299869,2275.56
4.559,0.999609,299883,2560.00
4.699,0.999658,299898,2925.71
4.879,0.999707,299913,3413.33
5.191,0.999756,299927,4096.00
5.471,0.999780,299935,4551.11
6.115,0.999805,299942,5120.00
6.495,0.999829,299949,5851.43
8.019,0.999854,299957,6826.67
8.799,0.999878,299964,8192.00
9.335,0.999890,299968,9102.22
9.591,0.999902,299972,10240.00
9.975,0.999915,299975,11702.86
10.487,0.999927,299979,13653.33
10.823,0.999939,299983,16384.00
10.831,0.999945,299984,18204.44
12.015,0.999951,299986,20480.00
13.071,0.999957,299988,23405.71
13.767,0.999963,299990,27306.67
15.615,0.999969,299991,32768.00
16.279,0.999973,299992,36408.89
17.615,0.999976,299993,40960.00
17.647,0.999979,299994,46811.43
17.759,0.999982,299995,54613.33
23.263,0.999985,299996,65536.00
23.263,0.999986,299996,72817.78
24.943,0.999988,299997,81920.00
24.943,0.999989,299997,93622.86
27.695,0.999991,299998,109226.67
27.695,0.999992,299998,131072.00
27.695,0.999993,299998,145635.56
51.519,0.999994,299999,163840.00
51.519,0.999995,299999,187245.71
51.519,0.999995,299999,218453.33
51.519,0.999996,299999,262144.00
51.519,0.999997,299999,291271.11
62.815,0.999997,300000,327680.00
62.815,1.000000,300000,inf
