Value,Percentile,TotalCount,1/(1-Percentile)
0.001,0.000000,148483,1.00
0.001,0.100000,148483,1.11
0.001,0.200000,148483,1.25
0.001,0.300000,148483,1.43
0.001,0.400000,148483,1.67
0.007,0.500000,151494,2.00
0.057,0.550000,166058,2.22
0.107,0.600000,180929,2.50
0.158,0.650000,195084,2.86
0.217,0.700000,210448,3.33
0.277,0.750000,225128,4.00
0.308,0.775000,233092,4.44
0.347,0.800000,241084,5.00
0.378,0.825000,248525,5.71
0.417,0.850000,255242,6.67
0.457,0.875000,262717,8.00
0.478,0.887500,267437,8.89
0.498,0.900000,270870,10.00
0.518,0.912500,273964,11.43
0.548,0.925000,278124,13.33
0.578,0.937500,281750,16.00
0.598,0.943750,283838,17.78
0.618,0.950000,285556,20.00
0.638,0.956250,287056,22.86
0.668,0.962500,288975,26.67
0.708,0.968750,290880,32.00
0.728,0.971875,291618,35.56
0.758,0.975000,292559,40.00
0.798,0.978125,293524,45.71
0.849,0.981250,294419,53.33
0.939,0.984375,295358,64.00
0.999,0.985938,295812,71.11
1.079,0.987500,296271,80.00
1.189,0.989062,296732,91.43
1.330,0.990625,297202,106.67
1.500,0.992188,297658,128.00
1.610,0.992969,297892,142.22
1.720,0.993750,298126,160.00
1.870,0.994531,298363,182.86
2.031,0.995313,298596,213.33
2.241,0.996094,298833,256.00
2.361,0.996484,298947,284.44
2.513,0.996875,299066,320.00
2.673,0.997266,299184,365.71
2.863,0.997656,299297,426.67
3.093,0.998047,299415,512.00
3.233,0.998242,299477,568.89
3.345,0.998437,299533,640.00
3.515,0.998633,299590,731.43
3.775,0.998828,299651,853.33
4.045,0.999023,299709,1024.00
4.387,0.999121,299738,1137.78
4.659,0.999219,299767,1280.00
4.979,0.999316,299795,1462.86
5.327,0.999414,299825,1706.67
5.639,0.999512,299854,2048.00
6.031,0.999561,299869,2275.56
6.171,0.999609,299883,2560.00
6.431,0.999658,299898,2925.71
6.643,0.999707,299913,3413.33
7.103,0.999756,299927,4096.00
7.323,0.999780,299935,4551.11
7.783,0.999805,299942,5120.00
8.063,0.999829,299949,5851.43
8.991,0.999854,299957,6826.67
9.623,0.999878,299964,8192.00
9.903,0.999890,299968,9102.22
10.303,0.999902,299971,10240.00
11.591,0.999915,299975,11702.86
12.655,0.999927,299979,13653.33
15.263,0.999939,299982,16384.00
16.431,0.999945,299984,18204.44
21.759,0.999951,299986,20480.00
23.135,0.999957,299988,23405.71
26.719,0.999963,299990,27306.67
27.023,0.999969,299991,32768.00
28.383,0.999973,299992,36408.89
35.327,0.999976,299993,40960.00
37.119,0.999979,299994,46811.43
37.695,0.999982,299995,54613.33
41.375,0.999985,299996,65536.00
41.375,0.999986,299996,72817.78
42.367,0.999988,299997,81920.00
42.367,0.999989,299997,93622.86
57.311,0.999991,299998,109226.67
57.311,0.999992,299998,131072.00
57.311,0.999993,299998,145635.56
86.655,0.999994,299999,163840.00
86.655,0.999995,299999,187245.71
86.655,0.999995,299999,218453.33
86.655,0.999996,299999,262144.00
86.655,0.999997,299999,291271.11
89.471,0.999997,300000,327680.00
89.471,1.000000,300000,inf
