Value,Percentile,TotalCount,1/(1-Percentile)
3.017,0.000000,1,1.00
3.261,0.100000,30512,1.11
3.317,0.200000,60559,1.25
3.365,0.300000,91242,1.43
3.411,0.400000,120455,1.67
3.463,0.500000,150535,2.00
3.493,0.550000,165884,2.22
3.525,0.600000,180593,2.50
3.561,0.650000,195603,2.86
3.601,0.700000,210612,3.33
3.643,0.750000,225178,4.00
3.667,0.775000,232911,4.44
3.691,0.800000,240243,5.00
3.717,0.825000,247652,5.71
3.745,0.850000,255130,6.67
3.779,0.875000,262748,8.00
3.799,0.887500,266599,8.89
3.819,0.900000,270074,10.00
3.845,0.912500,273873,11.43
3.877,0.925000,277564,13.33
3.919,0.937500,281342,16.00
3.947,0.943750,283200,17.78
3.981,0.950000,285081,20.00
4.021,0.956250,286879,22.86
4.075,0.962500,288788,26.67
4.139,0.968750,290632,32.00
4.179,0.971875,291586,35.56
4.227,0.975000,292561,40.00
4.275,0.978125,293467,45.71
4.331,0.981250,294408,53.33
4.403,0.984375,295336,64.00
4.451,0.985938,295795,71.11
4.523,0.987500,296261,80.00
4.631,0.989062,296728,91.43
4.787,0.990625,297195,106.67
4.975,0.992188,297658,128.00
5.099,0.992969,297895,142.22
5.215,0.993750,298127,160.00
5.371,0.994531,298365,182.86
5.539,0.995313,298601,213.33
5.743,0.996094,298834,256.00
5.891,0.996484,298948,284.44
6.047,0.996875,299065,320.00
6.207,0.997266,299185,365.71
6.447,0.997656,299297,426.67
6.775,0.998047,299415,512.00
7.007,0.998242,299473,568.89
7.335,0.998437,299533,640.00
7.779,0.998633,299590,731.43
9.087,0.998828,299650,853.33
10.703,0.999023,299708,1024.00
11.983,0.999121,299737,1137.78
13.143,0.999219,299767,1280.00
13.623,0.999316,299796,1462.86
13.663,0.999414,299828,1706.67
13.687,0.999512,299863,2048.00
13.703,0.999561,299876,2275.56
13.719,0.999609,299888,2560.00
13.727,0.999658,299898,2925.71
13.751,0.999707,299916,3413.33
13.767,0.999756,299931,4096.00
13.783,0.999780,299937,4551.11
13.791,0.999805,299943,5120.00
13.807,0.999829,299951,5851.43
13.823,0.999854,299957,6826.67
13.847,0.999878,299964,8192.00
13.863,0.999890,299970,9102.22
13.879,0.999902,299971,10240.00
13.927,0.999915,299976,11702.86
14.007,0.999927,299979,13653.33
14.199,0.999939,299982,16384.00
14.231,0.999945,299984,18204.44
14.255,0.999951,299986,20480.00
14.311,0.999957,299988,23405.71
14.351,0.999963,299991,27306.67
14.351,0.999969,299991,32768.00
14.407,0.999973,299992,36408.89
14.551,0.999976,299993,40960.00
14.719,0.999979,299994,46811.43
14.791,0.999982,299995,54613.33
15.015,0.999985,299996,65536.00
15.015,0.999986,299996,72817.78
15.071,0.999988,299997,81920.00
15.071,0.999989,299997,93622.86
15.495,0.999991,299998,109226.67
15.495,0.999992,299998,131072.00
15.495,0.999993,299998,145635.56
25.503,0.999994,299999,163840.00
25.503,0.999995,299999,187245.71
25.503,0.999995,299999,218453.33
25.503,0.999996,299999,262144.00
25.503,0.999997,299999,291271.11
27.023,0.999997,300000,327680.00
27.023,1.000000,300000,inf
