Value,Percentile,TotalCount,1/(1-Percentile)
0.001,0.000000,152809,1.00
0.001,0.100000,152809,1.11
0.001,0.200000,152809,1.25
0.001,0.300000,152809,1.43
0.001,0.400000,152809,1.67
0.001,0.500000,152809,2.00
0.027,0.550000,166628,2.22
0.066,0.600000,180120,2.50
0.097,0.650000,196328,2.86
0.137,0.700000,210612,3.33
0.187,0.750000,226046,4.00
0.217,0.775000,234008,4.44
0.247,0.800000,241049,5.00
0.278,0.825000,248072,5.71
0.318,0.850000,255554,6.67
0.367,0.875000,262851,8.00
0.388,0.887500,266420,8.89
0.418,0.900000,270359,10.00
0.448,0.912500,273875,11.43
0.488,0.925000,277646,13.33
0.538,0.937500,281450,16.00
0.568,0.943750,283354,17.78
0.608,0.950000,285352,20.00
0.648,0.956250,287095,22.86
0.698,0.962500,288832,26.67
0.768,0.968750,290768,32.00
0.808,0.971875,291663,35.56
0.858,0.975000,292591,40.00
0.909,0.978125,293489,45.71
0.978,0.981250,294380,53.33
1.068,0.984375,295321,64.00
1.120,0.985938,295784,71.11
1.189,0.987500,296298,80.00
1.279,0.989062,296719,91.43
1.440,0.990625,297195,106.67
1.680,0.992188,297672,128.00
1.820,0.992969,297895,142.22
1.981,0.993750,298128,160.00
2.193,0.994531,298360,182.86
2.583,0.995313,298594,213.33
3.263,0.996094,298829,256.00
4.587,0.996484,298946,284.44
9.527,0.996875,299063,320.00
9.951,0.997266,299180,365.71
10.087,0.997656,299299,426.67
10.199,0.998047,299418,512.00
10.263,0.998242,299484,568.89
10.303,0.998437,299542,640.00
10.327,0.998633,299590,731.43
10.367,0.998828,299658,853.33
10.399,0.999023,299708,1024.00
10.431,0.999121,299740,1137.78
10.463,0.999219,299778,1280.00
10.479,0.999316,299798,1462.86
10.519,0.999414,299830,1706.67
10.559,0.999512,299858,2048.00
10.591,0.999561,299869,2275.56
10.631,0.999609,299883,2560.00
10.719,0.999658,299898,2925.71
10.919,0.999707,299913,3413.33
11.023,0.999756,299928,4096.00
11.095,0.999780,299935,4551.11
11.199,0.999805,299942,5120.00
12.391,0.999829,299949,5851.43
14.791,0.999854,299957,6826.67
26.895,0.999878,299964,8192.00
38.591,0.999890,299968,9102.22
43.679,0.999902,299971,10240.00
62.239,0.999915,299975,11702.86
100.095,0.999927,299979,13653.33
109.439,0.999939,299982,16384.00
129.919,0.999945,299984,18204.44
144.255,0.999951,299986,20480.00
166.143,0.999957,299988,23405.71
199.039,0.999963,299990,27306.67
242.175,0.999969,299991,32768.00
248.447,0.999973,299992,36408.89
248.831,0.999976,299993,40960.00
311.295,0.999979,299994,46811.43
326.399,0.999982,299995,54613.33
338.687,0.999985,299996,65536.00
338.687,0.999986,299996,72817.78
396.799,0.999988,299997,81920.00
396.799,0.999989,299997,93622.86
436.991,0.999991,299998,109226.67
436.991,0.999992,299998,131072.00
436.991,0.999993,299998,145635.56
446.975,0.999994,299999,163840.00
446.975,0.999995,299999,187245.71
446.975,0.999995,299999,218453.33
446.975,0.999996,299999,262144.00
446.975,0.999997,299999,291271.11
447.231,0.999997,300000,327680.00
447.231,1.000000,300000,inf
