Value,Percentile,TotalCount,1/(1-Percentile)
3.959,0.000000,1,1.00
4.363,0.100000,31330,1.11
4.431,0.200000,61231,1.25
4.483,0.300000,90923,1.43
4.531,0.400000,120451,1.67
4.583,0.500000,150465,2.00
4.611,0.550000,165380,2.22
4.643,0.600000,180793,2.50
4.679,0.650000,196565,2.86
4.715,0.700000,210311,3.33
4.759,0.750000,225079,4.00
4.787,0.775000,233361,4.44
4.811,0.800000,240070,5.00
4.843,0.825000,248001,5.71
4.875,0.850000,255420,6.67
4.911,0.875000,262664,8.00
4.935,0.887500,266811,8.89
4.959,0.900000,270442,10.00
4.987,0.912500,274101,11.43
5.019,0.925000,277579,13.33
5.067,0.937500,281537,16.00
5.091,0.943750,283185,17.78
5.123,0.950000,285071,20.00
5.167,0.956250,287031,22.86
5.223,0.962500,288820,26.67
5.307,0.968750,290646,32.00
5.367,0.971875,291575,35.56
5.447,0.975000,292518,40.00
5.555,0.978125,293448,45.71
5.695,0.981250,294394,53.33
5.863,0.984375,295315,64.00
5.987,0.985938,295795,71.11
6.119,0.987500,296263,80.00
6.263,0.989062,296727,91.43
6.439,0.990625,297193,106.67
6.651,0.992188,297664,128.00
6.775,0.992969,297894,142.22
6.939,0.993750,298127,160.00
7.091,0.994531,298364,182.86
7.287,0.995313,298596,213.33
7.523,0.996094,298833,256.00
7.651,0.996484,298947,284.44
7.803,0.996875,299065,320.00
7.927,0.997266,299181,365.71
8.119,0.997656,299297,426.67
8.367,0.998047,299416,512.00
8.495,0.998242,299474,568.89
8.703,0.998437,299534,640.00
8.935,0.998633,299591,731.43
9.175,0.998828,299649,853.33
9.623,0.999023,299709,1024.00
9.791,0.999121,299738,1137.78
10.031,0.999219,299767,1280.00
10.183,0.999316,299796,1462.86
10.527,0.999414,299825,1706.67
10.975,0.999512,299855,2048.00
11.143,0.999561,299869,2275.56
11.311,0.999609,299884,2560.00
11.439,0.999658,299900,2925.71
11.839,0.999707,299913,3413.33
12.455,0.999756,299927,4096.00
12.927,0.999780,299935,4551.11
13.655,0.999805,299942,5120.00
14.607,0.999829,299949,5851.43
14.767,0.999854,299957,6826.67
14.895,0.999878,299964,8192.00
14.967,0.999890,299968,9102.22
15.007,0.999902,299971,10240.00
15.103,0.999915,299975,11702.86
15.343,0.999927,299979,13653.33
15.895,0.999939,299982,16384.00
16.159,0.999945,299984,18204.44
16.375,0.999951,299986,20480.00
18.319,0.999957,299988,23405.71
21.119,0.999963,299990,27306.67
21.823,0.999969,299991,32768.00
22.815,0.999973,299992,36408.89
23.935,0.999976,299993,40960.00
25.215,0.999979,299994,46811.43
26.911,0.999982,299995,54613.33
26.959,0.999985,299996,65536.00
26.959,0.999986,299996,72817.78
44.159,0.999988,299997,81920.00
44.159,0.999989,299997,93622.86
52.703,0.999991,299998,109226.67
52.703,0.999992,299998,131072.00
52.703,0.999993,299998,145635.56
56.319,0.999994,299999,163840.00
56.319,0.999995,299999,187245.71
56.319,0.999995,299999,218453.33
56.319,0.999996,299999,262144.00
56.319,0.999997,299999,291271.11
71.743,0.999997,300000,327680.00
71.743,1.000000,300000,inf
