Value,Percentile,TotalCount,1/(1-Percentile)
0.611,0.000000,2,1.00
0.771,0.100000,34237,1.11
0.792,0.200000,62324,1.25
0.812,0.300000,91305,1.43
0.832,0.400000,123617,1.67
0.852,0.500000,156652,2.00
0.862,0.550000,172475,2.22
0.872,0.600000,187473,2.50
0.882,0.650000,201552,2.86
0.892,0.700000,214543,3.33
0.902,0.750000,226329,4.00
0.912,0.775000,236765,4.44
0.922,0.800000,246114,5.00
0.931,0.825000,247599,5.71
0.941,0.850000,255200,6.67
0.952,0.875000,266509,8.00
0.952,0.887500,266509,8.89
0.962,0.900000,271165,10.00
0.972,0.912500,274986,11.43
0.982,0.925000,278082,13.33
1.002,0.937500,282537,16.00
1.012,0.943750,284053,17.78
1.022,0.950000,285222,20.00
1.052,0.956250,287393,22.86
1.092,0.962500,289022,26.67
1.162,0.968750,290741,32.00
1.212,0.971875,291625,35.56
1.272,0.975000,292528,40.00
1.352,0.978125,293444,45.71
1.453,0.981250,294438,53.33
1.573,0.984375,295338,64.00
1.643,0.985938,295844,71.11
1.713,0.987500,296286,80.00
1.793,0.989062,296745,91.43
1.874,0.990625,297199,106.67
1.984,0.992188,297669,128.00
2.044,0.992969,297892,142.22
2.115,0.993750,298152,160.00
2.185,0.994531,298385,182.86
2.265,0.995313,298606,213.33
2.355,0.996094,298830,256.00
2.415,0.996484,298952,284.44
2.475,0.996875,299078,320.00
2.545,0.997266,299193,365.71
2.615,0.997656,299300,426.67
2.705,0.998047,299420,512.00
2.757,0.998242,299474,568.89
2.825,0.998437,299533,640.00
2.907,0.998633,299593,731.43
3.027,0.998828,299655,853.33
3.117,0.999023,299713,1024.00
3.187,0.999121,299738,1137.78
3.257,0.999219,299767,1280.00
3.337,0.999316,299795,1462.86
3.467,0.999414,299828,1706.67
3.567,0.999512,299854,2048.00
3.637,0.999561,299869,2275.56
3.767,0.999609,299883,2560.00
4.009,0.999658,299898,2925.71
4.151,0.999707,299914,3413.33
4.399,0.999756,299927,4096.00
4.611,0.999780,299936,4551.11
4.851,0.999805,299942,5120.00
5.071,0.999829,299949,5851.43
5.963,0.999854,299957,6826.67
7.075,0.999878,299964,8192.00
7.527,0.999890,299968,9102.22
8.115,0.999902,299971,10240.00
9.503,0.999915,299975,11702.86
10.063,0.999927,299979,13653.33
10.967,0.999939,299982,16384.00
11.183,0.999945,299984,18204.44
12.295,0.999951,299986,20480.00
13.871,0.999957,299988,23405.71
14.047,0.999963,299990,27306.67
14.895,0.999969,299991,32768.00
15.191,0.999973,299992,36408.89
15.351,0.999976,299993,40960.00
15.847,0.999979,299994,46811.43
19.311,0.999982,299995,54613.33
21.167,0.999985,299996,65536.00
21.167,0.999986,299996,72817.78
21.359,0.999988,299997,81920.00
21.359,0.999989,299997,93622.86
22.287,0.999991,299998,109226.67
22.287,0.999992,299998,131072.00
22.287,0.999993,299998,145635.56
26.559,0.999994,299999,163840.00
26.559,0.999995,299999,187245.71
26.559,0.999995,299999,218453.33
26.559,0.999996,299999,262144.00
26.559,0.999997,299999,291271.11
75.455,0.999997,300000,327680.00
75.455,1.000000,300000,inf
