Value,Percentile,TotalCount,1/(1-Percentile)
4.009,0.000000,1,1.00
4.531,0.100000,30103,1.11
4.643,0.200000,60569,1.25
4.743,0.300000,90689,1.43
4.819,0.400000,120246,1.67
4.883,0.500000,151712,2.00
4.911,0.550000,166670,2.22
4.939,0.600000,182121,2.50
4.963,0.650000,195406,2.86
4.991,0.700000,210212,3.33
5.023,0.750000,225824,4.00
5.039,0.775000,232811,4.44
5.059,0.800000,240934,5.00
5.079,0.825000,248206,5.71
5.103,0.850000,255735,6.67
5.131,0.875000,263065,8.00
5.147,0.887500,266420,8.89
5.167,0.900000,270087,10.00
5.195,0.912500,274290,11.43
5.223,0.925000,277574,13.33
5.263,0.937500,281335,16.00
5.291,0.943750,283295,17.78
5.323,0.950000,285139,20.00
5.367,0.956250,286980,22.86
5.427,0.962500,288754,26.67
5.523,0.968750,290674,32.00
5.587,0.971875,291579,35.56
5.675,0.975000,292510,40.00
5.791,0.978125,293456,45.71
5.939,0.981250,294399,53.33
6.135,0.984375,295330,64.00
6.259,0.985938,295796,71.11
6.395,0.987500,296260,80.00
6.539,0.989062,296720,91.43
6.727,0.990625,297192,106.67
6.955,0.992188,297659,128.00
7.079,0.992969,297893,142.22
7.243,0.993750,298125,160.00
7.439,0.994531,298362,182.86
7.635,0.995313,298596,213.33
7.839,0.996094,298830,256.00
7.971,0.996484,298947,284.44
8.151,0.996875,299063,320.00
8.311,0.997266,299184,365.71
8.519,0.997656,299301,426.67
8.743,0.998047,299418,512.00
8.847,0.998242,299476,568.89
9.007,0.998437,299533,640.00
9.199,0.998633,299591,731.43
9.463,0.998828,299649,853.33
9.671,0.999023,299708,1024.00
9.807,0.999121,299738,1137.78
9.975,0.999219,299767,1280.00
10.231,0.999316,299796,1462.86
10.463,0.999414,299825,1706.67
10.919,0.999512,299854,2048.00
11.167,0.999561,299869,2275.56
11.351,0.999609,299883,2560.00
11.551,0.999658,299898,2925.71
11.911,0.999707,299913,3413.33
12.295,0.999756,299927,4096.00
12.759,0.999780,299935,4551.11
13.111,0.999805,299942,5120.00
13.727,0.999829,299949,5851.43
14.551,0.999854,299957,6826.67
15.199,0.999878,299964,8192.00
15.559,0.999890,299968,9102.22
16.231,0.999902,299971,10240.00
17.839,0.999915,299975,11702.86
18.495,0.999927,299979,13653.33
19.199,0.999939,299982,16384.00
19.903,0.999945,299984,18204.44
21.343,0.999951,299986,20480.00
21.871,0.999957,299988,23405.71
22.255,0.999963,299990,27306.67
22.271,0.999969,299991,32768.00
22.799,0.999973,299992,36408.89
28.015,0.999976,299993,40960.00
28.783,0.999979,299994,46811.43
29.727,0.999982,299995,54613.33
31.919,0.999985,299996,65536.00
31.919,0.999986,299996,72817.78
48.447,0.999988,299997,81920.00
48.447,0.999989,299997,93622.86
56.319,0.999991,299998,109226.67
56.319,0.999992,299998,131072.00
56.319,0.999993,299998,145635.56
62.239,0.999994,299999,163840.00
62.239,0.999995,299999,187245.71
62.239,0.999995,299999,218453.33
62.239,0.999996,299999,262144.00
62.239,0.999997,299999,291271.11
71.167,0.999997,300000,327680.00
71.167,1.000000,300000,inf
