Value,Percentile,TotalCount,1/(1-Percentile)
0.001,0.000000,160580,1.00
0.001,0.100000,160580,1.11
0.001,0.200000,160580,1.25
0.001,0.300000,160580,1.43
0.001,0.400000,160580,1.67
0.001,0.500000,160580,2.00
0.007,0.550000,165033,2.22
0.047,0.600000,181782,2.50
0.087,0.650000,197207,2.86
0.127,0.700000,211268,3.33
0.177,0.750000,226427,4.00
0.198,0.775000,232586,4.44
0.227,0.800000,240252,5.00
0.257,0.825000,247829,5.71
0.288,0.850000,255485,6.67
0.327,0.875000,262929,8.00
0.347,0.887500,266740,8.89
0.367,0.900000,270120,10.00
0.388,0.912500,273991,11.43
0.418,0.925000,277950,13.33
0.448,0.937500,281311,16.00
0.468,0.943750,283230,17.78
0.497,0.950000,285031,20.00
0.518,0.956250,286980,22.86
0.558,0.962500,289198,26.67
0.598,0.968750,290756,32.00
0.628,0.971875,291602,35.56
0.678,0.975000,292644,40.00
0.729,0.978125,293449,45.71
0.818,0.981250,294379,53.33
0.939,0.984375,295331,64.00
1.028,0.985938,295784,71.11
1.129,0.987500,296268,80.00
1.250,0.989062,296724,91.43
1.410,0.990625,297204,106.67
1.610,0.992188,297669,128.00
1.721,0.992969,297891,142.22
1.861,0.993750,298125,160.00
2.031,0.994531,298363,182.86
2.231,0.995313,298601,213.33
2.451,0.996094,298830,256.00
2.571,0.996484,298946,284.44
2.693,0.996875,299067,320.00
2.843,0.997266,299185,365.71
3.093,0.997656,299298,426.67
3.375,0.998047,299415,512.00
3.543,0.998242,299473,568.89
3.775,0.998437,299535,640.00
4.045,0.998633,299590,731.43
4.387,0.998828,299649,853.33
4.747,0.999023,299708,1024.00
4.999,0.999121,299739,1137.78
5.311,0.999219,299766,1280.00
5.591,0.999316,299795,1462.86
5.999,0.999414,299825,1706.67
6.559,0.999512,299854,2048.00
6.843,0.999561,299870,2275.56
7.363,0.999609,299884,2560.00
7.771,0.999658,299898,2925.71
8.727,0.999707,299913,3413.33
10.367,0.999756,299927,4096.00
11.439,0.999780,299935,4551.11
12.183,0.999805,299943,5120.00
13.367,0.999829,299949,5851.43
15.239,0.999854,299957,6826.67
18.351,0.999878,299964,8192.00
19.583,0.999890,299968,9102.22
22.223,0.999902,299971,10240.00
27.343,0.999915,299975,11702.86
32.303,0.999927,299979,13653.33
35.039,0.999939,299982,16384.00
35.455,0.999945,299984,18204.44
37.439,0.999951,299986,20480.00
43.039,0.999957,299988,23405.71
75.391,0.999963,299990,27306.67
81.663,0.999969,299991,32768.00
153.087,0.999973,299992,36408.89
301.055,0.999976,299993,40960.00
336.895,0.999979,299994,46811.43
353.279,0.999982,299995,54613.33
357.119,0.999985,299996,65536.00
357.119,0.999986,299996,72817.78
378.879,0.999988,299997,81920.00
378.879,0.999989,299997,93622.86
380.671,0.999991,299998,109226.67
380.671,0.999992,299998,131072.00
380.671,0.999993,299998,145635.56
386.047,0.999994,299999,163840.00
386.047,0.999995,299999,187245.71
386.047,0.999995,299999,218453.33
386.047,0.999996,299999,262144.00
386.047,0.999997,299999,291271.11
393.983,0.999997,300000,327680.00
393.983,1.000000,300000,inf
