Value,Percentile,TotalCount,1/(1-Percentile)
5.127,0.000000,1,1.00
5.699,0.100000,31552,1.11
5.799,0.200000,61626,1.25
5.879,0.300000,91248,1.43
5.959,0.400000,123793,1.67
6.027,0.500000,152494,2.00
6.059,0.550000,165990,2.22
6.099,0.600000,182420,2.50
6.139,0.650000,198131,2.86
6.179,0.700000,212446,3.33
6.219,0.750000,225289,4.00
6.251,0.775000,233687,4.44
6.279,0.800000,240868,5.00
6.319,0.825000,248866,5.71
6.359,0.850000,255298,6.67
6.419,0.875000,262686,8.00
6.459,0.887500,266428,8.89
6.511,0.900000,270243,10.00
6.579,0.912500,274042,11.43
6.671,0.925000,277716,13.33
6.811,0.937500,281363,16.00
6.911,0.943750,283177,17.78
7.051,0.950000,285008,20.00
7.243,0.956250,286878,22.86
7.483,0.962500,288763,26.67
7.803,0.968750,290668,32.00
7.991,0.971875,291564,35.56
8.247,0.975000,292521,40.00
8.527,0.978125,293456,45.71
8.895,0.981250,294386,53.33
9.399,0.984375,295317,64.00
9.679,0.985938,295796,71.11
9.975,0.987500,296255,80.00
10.319,0.989062,296728,91.43
10.687,0.990625,297189,106.67
11.151,0.992188,297664,128.00
11.439,0.992969,297893,142.22
11.751,0.993750,298125,160.00
12.255,0.994531,298363,182.86
13.047,0.995313,298594,213.33
14.175,0.996094,298832,256.00
14.535,0.996484,298947,284.44
14.847,0.996875,299064,320.00
15.159,0.997266,299182,365.71
15.511,0.997656,299297,426.67
15.887,0.998047,299417,512.00
15.991,0.998242,299476,568.89
16.071,0.998437,299537,640.00
16.127,0.998633,299594,731.43
16.199,0.998828,299650,853.33
16.279,0.999023,299713,1024.00
16.351,0.999121,299741,1137.78
16.431,0.999219,299769,1280.00
16.559,0.999316,299795,1462.86
16.815,0.999414,299825,1706.67
17.535,0.999512,299855,2048.00
17.951,0.999561,299869,2275.56
18.351,0.999609,299883,2560.00
19.055,0.999658,299898,2925.71
19.823,0.999707,299914,3413.33
20.799,0.999756,299927,4096.00
21.887,0.999780,299935,4551.11
22.207,0.999805,299942,5120.00
23.311,0.999829,299949,5851.43
24.847,0.999854,299957,6826.67
28.015,0.999878,299964,8192.00
29.503,0.999890,299968,9102.22
31.055,0.999902,299971,10240.00
33.663,0.999915,299975,11702.86
37.023,0.999927,299979,13653.33
39.135,0.999939,299982,16384.00
43.423,0.999945,299984,18204.44
44.479,0.999951,299986,20480.00
48.639,0.999957,299988,23405.71
55.327,0.999963,299990,27306.67
57.247,0.999969,299991,32768.00
58.207,0.999973,299992,36408.89
61.375,0.999976,299993,40960.00
61.471,0.999979,299994,46811.43
69.119,0.999982,299995,54613.33
81.663,0.999985,299996,65536.00
81.663,0.999986,299996,72817.78
87.615,0.999988,299997,81920.00
87.615,0.999989,299997,93622.86
97.663,0.999991,299998,109226.67
97.663,0.999992,299998,131072.00
97.663,0.999993,299998,145635.56
99.967,0.999994,299999,163840.00
99.967,0.999995,299999,187245.71
99.967,0.999995,299999,218453.33
99.967,0.999996,299999,262144.00
99.967,0.999997,299999,291271.11
103.359,0.999997,300000,327680.00
103.359,1.000000,300000,inf
