Value,Percentile,TotalCount,1/(1-Percentile)
0.030,0.000000,59486,1.00
0.030,0.100000,59486,1.11
0.031,0.200000,63176,1.25
0.040,0.300000,210345,1.43
0.040,0.400000,210345,1.67
0.040,0.500000,210345,2.00
0.040,0.550000,210345,2.22
0.040,0.600000,210345,2.50
0.040,0.650000,210345,2.86
0.040,0.700000,210345,3.33
0.050,0.750000,237532,4.00
0.050,0.775000,237532,4.44
0.060,0.800000,272983,5.00
0.060,0.825000,272983,5.71
0.060,0.850000,272983,6.67
0.060,0.875000,272983,8.00
0.060,0.887500,272983,8.89
0.060,0.900000,272983,10.00
0.061,0.912500,277525,11.43
0.061,0.925000,277525,13.33
0.070,0.937500,289503,16.00
0.070,0.943750,289503,17.78
0.070,0.950000,289503,20.00
0.070,0.956250,289503,22.86
0.070,0.962500,289503,26.67
0.071,0.968750,291435,32.00
0.080,0.971875,294304,35.56
0.080,0.975000,294304,40.00
0.080,0.978125,294304,45.71
0.081,0.981250,294837,53.33
0.091,0.984375,295317,64.00
0.110,0.985938,296196,71.11
0.111,0.987500,296300,80.00
0.130,0.989062,297033,91.43
0.140,0.990625,297450,106.67
0.150,0.992188,297715,128.00
0.160,0.992969,298039,142.22
0.161,0.993750,298154,160.00
0.170,0.994531,298373,182.86
0.181,0.995313,298627,213.33
0.200,0.996094,298867,256.00
0.210,0.996484,298971,284.44
0.220,0.996875,299078,320.00
0.231,0.997266,299195,365.71
0.241,0.997656,299303,426.67
0.260,0.998047,299415,512.00
0.270,0.998242,299486,568.89
0.280,0.998437,299544,640.00
0.290,0.998633,299624,731.43
0.291,0.998828,299700,853.33
0.300,0.999023,299717,1024.00
0.301,0.999121,299745,1137.78
0.311,0.999219,299785,1280.00
0.320,0.999316,299801,1462.86
0.330,0.999414,299827,1706.67
0.341,0.999512,299861,2048.00
0.351,0.999561,299881,2275.56
0.361,0.999609,299890,2560.00
0.371,0.999658,299902,2925.71
0.391,0.999707,299920,3413.33
0.401,0.999756,299927,4096.00
0.411,0.999780,299935,4551.11
0.431,0.999805,299942,5120.00
0.451,0.999829,299951,5851.43
0.471,0.999854,299959,6826.67
0.511,0.999878,299965,8192.00
0.531,0.999890,299968,9102.22
0.561,0.999902,299971,10240.00
0.601,0.999915,299975,11702.86
0.731,0.999927,299979,13653.33
0.771,0.999939,299982,16384.00
0.802,0.999945,299984,18204.44
0.831,0.999951,299986,20480.00
0.852,0.999957,299988,23405.71
0.902,0.999963,299990,27306.67
0.992,0.999969,299991,32768.00
1.022,0.999973,299993,36408.89
1.022,0.999976,299993,40960.00
1.052,0.999979,299994,46811.43
1.192,0.999982,299995,54613.33
1.443,0.999985,299996,65536.00
1.443,0.999986,299996,72817.78
1.934,0.999988,299997,81920.00
1.934,0.999989,299997,93622.86
2.255,0.999991,299998,109226.67
2.255,0.999992,299998,131072.00
2.255,0.999993,299998,145635.56
3.287,0.999994,299999,163840.00
3.287,0.999995,299999,187245.71
3.287,0.999995,299999,218453.33
3.287,0.999996,299999,262144.00
3.287,0.999997,299999,291271.11
3.697,0.999997,300000,327680.00
3.697,1.000000,300000,inf
