Value,Percentile,TotalCount,1/(1-Percentile)
0.001,0.000000,152652,1.00
0.001,0.100000,152652,1.11
0.001,0.200000,152652,1.25
0.001,0.300000,152652,1.43
0.001,0.400000,152652,1.67
0.001,0.500000,152652,2.00
0.027,0.550000,166114,2.22
0.067,0.600000,183534,2.50
0.097,0.650000,196212,2.86
0.137,0.700000,211335,3.33
0.178,0.750000,225237,4.00
0.207,0.775000,233712,4.44
0.237,0.800000,241496,5.00
0.267,0.825000,248512,5.71
0.298,0.850000,255299,6.67
0.347,0.875000,263034,8.00
0.368,0.887500,266592,8.89
0.398,0.900000,270378,10.00
0.437,0.912500,273924,11.43
0.478,0.925000,277945,13.33
0.537,0.937500,281305,16.00
0.568,0.943750,283234,17.78
0.618,0.950000,285148,20.00
0.678,0.956250,287063,22.86
0.748,0.962500,288820,26.67
0.848,0.968750,290633,32.00
0.918,0.971875,291569,35.56
1.009,0.975000,292526,40.00
1.159,0.978125,293461,45.71
1.439,0.981250,294382,53.33
1.871,0.984375,295317,64.00
2.191,0.985938,295784,71.11
2.713,0.987500,296252,80.00
8.855,0.989062,296719,91.43
9.983,0.990625,297195,106.67
10.111,0.992188,297671,128.00
10.167,0.992969,297923,142.22
10.207,0.993750,298128,160.00
10.263,0.994531,298394,182.86
10.303,0.995313,298634,213.33
10.343,0.996094,298894,256.00
10.351,0.996484,298965,284.44
10.367,0.996875,299069,320.00
10.399,0.997266,299226,365.71
10.423,0.997656,299321,426.67
10.447,0.998047,299419,512.00
10.471,0.998242,299490,568.89
10.487,0.998437,299545,640.00
10.519,0.998633,299611,731.43
10.543,0.998828,299657,853.33
10.583,0.999023,299710,1024.00
10.615,0.999121,299738,1137.78
10.687,0.999219,299767,1280.00
10.759,0.999316,299795,1462.86
10.871,0.999414,299828,1706.67
10.975,0.999512,299854,2048.00
11.063,0.999561,299869,2275.56
11.151,0.999609,299883,2560.00
11.599,0.999658,299898,2925.71
12.607,0.999707,299913,3413.33
14.919,0.999756,299927,4096.00
15.839,0.999780,299935,4551.11
17.359,0.999805,299942,5120.00
17.935,0.999829,299949,5851.43
18.351,0.999854,299957,6826.67
18.959,0.999878,299964,8192.00
20.687,0.999890,299968,9102.22
22.767,0.999902,299971,10240.00
26.223,0.999915,299975,11702.86
39.743,0.999927,299979,13653.33
46.079,0.999939,299982,16384.00
63.647,0.999945,299984,18204.44
115.007,0.999951,299986,20480.00
175.615,0.999957,299988,23405.71
193.279,0.999963,299990,27306.67
205.823,0.999969,299991,32768.00
290.303,0.999973,299992,36408.89
291.327,0.999976,299993,40960.00
315.903,0.999979,299994,46811.43
321.023,0.999982,299995,54613.33
396.543,0.999985,299996,65536.00
396.543,0.999986,299996,72817.78
450.047,0.999988,299997,81920.00
450.047,0.999989,299997,93622.86
452.607,0.999991,299998,109226.67
452.607,0.999992,299998,131072.00
452.607,0.999993,299998,145635.56
493.567,0.999994,299999,163840.00
493.567,0.999995,299999,187245.71
493.567,0.999995,299999,218453.33
493.567,0.999996,299999,262144.00
493.567,0.999997,299999,291271.11
494.335,0.999997,300000,327680.00
494.335,1.000000,300000,inf
