Value,Percentile,TotalCount,1/(1-Percentile)
0.030,0.000000,24201,1.00
0.040,0.100000,150235,1.11
0.040,0.200000,150235,1.25
0.040,0.300000,150235,1.43
0.040,0.400000,150235,1.67
0.040,0.500000,150235,2.00
0.050,0.550000,194916,2.22
0.050,0.600000,194916,2.50
0.051,0.650000,198659,2.86
0.060,0.700000,251211,3.33
0.060,0.750000,251211,4.00
0.060,0.775000,251211,4.44
0.060,0.800000,251211,5.00
0.060,0.825000,251211,5.71
0.061,0.850000,258222,6.67
0.070,0.875000,267866,8.00
0.070,0.887500,267866,8.89
0.080,0.900000,277651,10.00
0.080,0.912500,277651,11.43
0.080,0.925000,277651,13.33
0.091,0.937500,281320,16.00
0.110,0.943750,283627,17.78
0.120,0.950000,285639,20.00
0.130,0.956250,287362,22.86
0.140,0.962500,288888,26.67
0.160,0.968750,291036,32.00
0.170,0.971875,292226,35.56
0.171,0.975000,292640,40.00
0.190,0.978125,293894,45.71
0.200,0.981250,294600,53.33
0.211,0.984375,295486,64.00
0.220,0.985938,295788,71.11
0.230,0.987500,296259,80.00
0.241,0.989062,296829,91.43
0.260,0.990625,297311,106.67
0.271,0.992188,297756,128.00
0.281,0.992969,298020,142.22
0.291,0.993750,298229,160.00
0.301,0.994531,298464,182.86
0.311,0.995313,298614,213.33
0.331,0.996094,298863,256.00
0.341,0.996484,298980,284.44
0.351,0.996875,299072,320.00
0.371,0.997266,299224,365.71
0.381,0.997656,299308,426.67
0.401,0.998047,299417,512.00
0.421,0.998242,299503,568.89
0.431,0.998437,299538,640.00
0.451,0.998633,299595,731.43
0.481,0.998828,299665,853.33
0.501,0.999023,299710,1024.00
0.521,0.999121,299737,1137.78
0.541,0.999219,299766,1280.00
0.581,0.999316,299803,1462.86
0.611,0.999414,299827,1706.67
0.671,0.999512,299856,2048.00
0.692,0.999561,299870,2275.56
0.731,0.999609,299883,2560.00
0.772,0.999658,299898,2925.71
0.822,0.999707,299913,3413.33
0.902,0.999756,299927,4096.00
0.942,0.999780,299936,4551.11
0.992,0.999805,299942,5120.00
1.052,0.999829,299949,5851.43
1.192,0.999854,299957,6826.67
1.262,0.999878,299964,8192.00
1.352,0.999890,299968,9102.22
1.403,0.999902,299971,10240.00
1.563,0.999915,299975,11702.86
1.964,0.999927,299979,13653.33
2.095,0.999939,299982,16384.00
2.165,0.999945,299984,18204.44
2.275,0.999951,299986,20480.00
2.385,0.999957,299988,23405.71
2.835,0.999963,299990,27306.67
2.897,0.999969,299991,32768.00
2.935,0.999973,299992,36408.89
3.067,0.999976,299993,40960.00
3.127,0.999979,299994,46811.43
3.147,0.999982,299995,54613.33
3.457,0.999985,299996,65536.00
3.457,0.999986,299996,72817.78
3.879,0.999988,299997,81920.00
3.879,0.999989,299997,93622.86
4.017,0.999991,299998,109226.67
4.017,0.999992,299998,131072.00
4.017,0.999993,299998,145635.56
6.295,0.999994,299999,163840.00
6.295,0.999995,299999,187245.71
6.295,0.999995,299999,218453.33
6.295,0.999996,299999,262144.00
6.295,0.999997,299999,291271.11
8.319,0.999997,300000,327680.00
8.319,1.000000,300000,inf
