Value,Percentile,TotalCount,1/(1-Percentile)
0.001,0.000000,152425,1.00
0.001,0.100000,152425,1.11
0.001,0.200000,152425,1.25
0.001,0.300000,152425,1.43
0.001,0.400000,152425,1.67
0.001,0.500000,152425,2.00
0.036,0.550000,165419,2.22
0.067,0.600000,181007,2.50
0.107,0.650000,196020,2.86
0.157,0.700000,212611,3.33
0.207,0.750000,226568,4.00
0.237,0.775000,233806,4.44
0.267,0.800000,240491,5.00
0.307,0.825000,248456,5.71
0.347,0.850000,255443,6.67
0.397,0.875000,263117,8.00
0.418,0.887500,266672,8.89
0.448,0.900000,270607,10.00
0.478,0.912500,274059,11.43
0.518,0.925000,278110,13.33
0.558,0.937500,281542,16.00
0.588,0.943750,283538,17.78
0.618,0.950000,285285,20.00
0.658,0.956250,287222,22.86
0.698,0.962500,288782,26.67
0.768,0.968750,290779,32.00
0.808,0.971875,291637,35.56
0.858,0.975000,292559,40.00
0.918,0.978125,293442,45.71
0.999,0.981250,294428,53.33
1.099,0.984375,295319,64.00
1.169,0.985938,295821,71.11
1.250,0.987500,296259,80.00
1.360,0.989062,296730,91.43
1.500,0.990625,297210,106.67
1.660,0.992188,297686,128.00
1.750,0.992969,297899,142.22
1.861,0.993750,298128,160.00
1.991,0.994531,298370,182.86
2.151,0.995313,298614,213.33
2.291,0.996094,298829,256.00
2.411,0.996484,298950,284.44
2.533,0.996875,299064,320.00
2.653,0.997266,299181,365.71
2.823,0.997656,299298,426.67
3.003,0.998047,299418,512.00
3.123,0.998242,299478,568.89
3.225,0.998437,299532,640.00
3.345,0.998633,299590,731.43
3.523,0.998828,299649,853.33
3.845,0.999023,299709,1024.00
4.045,0.999121,299737,1137.78
4.235,0.999219,299767,1280.00
4.475,0.999316,299797,1462.86
4.659,0.999414,299825,1706.67
5.047,0.999512,299854,2048.00
5.371,0.999561,299869,2275.56
5.599,0.999609,299883,2560.00
6.011,0.999658,299898,2925.71
6.351,0.999707,299913,3413.33
6.751,0.999756,299927,4096.00
7.083,0.999780,299935,4551.11
7.575,0.999805,299942,5120.00
7.995,0.999829,299949,5851.43
8.415,0.999854,299957,6826.67
9.759,0.999878,299964,8192.00
10.543,0.999890,299968,9102.22
10.719,0.999902,299971,10240.00
12.879,0.999915,299975,11702.86
14.903,0.999927,299979,13653.33
22.047,0.999939,299982,16384.00
25.807,0.999945,299984,18204.44
27.919,0.999951,299986,20480.00
40.927,0.999957,299988,23405.71
48.799,0.999963,299990,27306.67
50.655,0.999969,299991,32768.00
77.887,0.999973,299992,36408.89
86.335,0.999976,299993,40960.00
94.783,0.999979,299994,46811.43
132.991,0.999982,299995,54613.33
184.831,0.999985,299996,65536.00
184.831,0.999986,299996,72817.78
196.095,0.999988,299997,81920.00
196.095,0.999989,299997,93622.86
231.167,0.999991,299998,109226.67
231.167,0.999992,299998,131072.00
231.167,0.999993,299998,145635.56
256.383,0.999994,299999,163840.00
256.383,0.999995,299999,187245.71
256.383,0.999995,299999,218453.33
256.383,0.999996,299999,262144.00
256.383,0.999997,299999,291271.11
391.935,0.999997,300000,327680.00
391.935,1.000000,300000,inf
