Value,Percentile,TotalCount,1/(1-Percentile)
3.045,0.000000,1,1.00
3.297,0.100000,30425,1.11
3.365,0.200000,60945,1.25
3.425,0.300000,90639,1.43
3.493,0.400000,120271,1.67
3.575,0.500000,150564,2.00
3.617,0.550000,165434,2.22
3.659,0.600000,180343,2.50
3.699,0.650000,195411,2.86
3.737,0.700000,210769,3.33
3.773,0.750000,225504,4.00
3.793,0.775000,233206,4.44
3.813,0.800000,240471,5.00
3.835,0.825000,247819,5.71
3.861,0.850000,255291,6.67
3.893,0.875000,262653,8.00
3.913,0.887500,266397,8.89
3.937,0.900000,270287,10.00
3.965,0.912500,273805,11.43
4.005,0.925000,277618,13.33
4.065,0.937500,281337,16.00
4.107,0.943750,283195,17.78
4.163,0.950000,285081,20.00
4.231,0.956250,286900,22.86
4.303,0.962500,288781,26.67
4.383,0.968750,290630,32.00
4.431,0.971875,291614,35.56
4.483,0.975000,292550,40.00
4.551,0.978125,293461,45.71
4.663,0.981250,294406,53.33
4.827,0.984375,295319,64.00
4.931,0.985938,295794,71.11
5.039,0.987500,296252,80.00
5.175,0.989062,296720,91.43
5.319,0.990625,297202,106.67
5.475,0.992188,297667,128.00
5.571,0.992969,297904,142.22
5.663,0.993750,298131,160.00
5.771,0.994531,298366,182.86
5.899,0.995313,298597,213.33
6.071,0.996094,298831,256.00
6.175,0.996484,298947,284.44
6.295,0.996875,299063,320.00
6.431,0.997266,299182,365.71
6.631,0.997656,299297,426.67
6.859,0.998047,299416,512.00
6.999,0.998242,299473,568.89
7.159,0.998437,299532,640.00
7.411,0.998633,299590,731.43
7.731,0.998828,299650,853.33
8.143,0.999023,299708,1024.00
8.431,0.999121,299740,1137.78
8.871,0.999219,299766,1280.00
9.391,0.999316,299795,1462.86
10.039,0.999414,299825,1706.67
11.111,0.999512,299854,2048.00
11.375,0.999561,299869,2275.56
11.655,0.999609,299883,2560.00
12.119,0.999658,299898,2925.71
12.727,0.999707,299913,3413.33
13.135,0.999756,299927,4096.00
13.455,0.999780,299936,4551.11
13.599,0.999805,299942,5120.00
13.687,0.999829,299949,5851.43
13.727,0.999854,299957,6826.67
13.767,0.999878,299965,8192.00
13.783,0.999890,299968,9102.22
13.831,0.999902,299971,10240.00
13.967,0.999915,299975,11702.86
14.527,0.999927,299979,13653.33
16.831,0.999939,299982,16384.00
20.831,0.999945,299984,18204.44
22.543,0.999951,299986,20480.00
24.271,0.999957,299988,23405.71
47.487,0.999963,299990,27306.67
55.711,0.999969,299991,32768.00
85.055,0.999973,299992,36408.89
137.343,0.999976,299993,40960.00
138.879,0.999979,299994,46811.43
182.143,0.999982,299995,54613.33
205.183,0.999985,299996,65536.00
205.183,0.999986,299996,72817.78
211.327,0.999988,299997,81920.00
211.327,0.999989,299997,93622.86
270.079,0.999991,299998,109226.67
270.079,0.999992,299998,131072.00
270.079,0.999993,299998,145635.56
321.791,0.999994,299999,163840.00
321.791,0.999995,299999,187245.71
321.791,0.999995,299999,218453.33
321.791,0.999996,299999,262144.00
321.791,0.999997,299999,291271.11
332.287,0.999997,300000,327680.00
332.287,1.000000,300000,inf
