Value,Percentile,TotalCount,1/(1-Percentile)
2.741,0.000000,1,1.00
3.311,0.100000,30432,1.11
3.399,0.200000,60690,1.25
3.479,0.300000,90338,1.43
3.551,0.400000,120580,1.67
3.613,0.500000,150667,2.00
3.641,0.550000,165081,2.22
3.671,0.600000,180883,2.50
3.699,0.650000,195446,2.86
3.729,0.700000,210808,3.33
3.761,0.750000,225610,4.00
3.779,0.775000,233002,4.44
3.799,0.800000,240660,5.00
3.821,0.825000,247935,5.71
3.847,0.850000,255068,6.67
3.881,0.875000,262773,8.00
3.901,0.887500,266544,8.89
3.925,0.900000,270093,10.00
3.957,0.912500,273757,11.43
4.003,0.925000,277545,13.33
4.075,0.937500,281289,16.00
4.127,0.943750,283239,17.78
4.183,0.950000,285023,20.00
4.243,0.956250,286902,22.86
4.307,0.962500,288844,26.67
4.375,0.968750,290643,32.00
4.419,0.971875,291574,35.56
4.475,0.975000,292510,40.00
4.547,0.978125,293439,45.71
4.663,0.981250,294384,53.33
4.847,0.984375,295324,64.00
4.967,0.985938,295787,71.11
5.095,0.987500,296264,80.00
5.239,0.989062,296732,91.43
5.395,0.990625,297192,106.67
5.603,0.992188,297657,128.00
5.727,0.992969,297895,142.22
5.847,0.993750,298129,160.00
6.011,0.994531,298362,182.86
6.223,0.995313,298601,213.33
6.487,0.996094,298830,256.00
6.667,0.996484,298946,284.44
6.907,0.996875,299063,320.00
7.291,0.997266,299181,365.71
7.763,0.997656,299297,426.67
8.871,0.998047,299415,512.00
10.095,0.998242,299473,568.89
11.695,0.998437,299532,640.00
13.727,0.998633,299590,731.43
34.591,0.998828,299650,853.33
35.519,0.999023,299710,1024.00
35.775,0.999121,299738,1137.78
36.095,0.999219,299768,1280.00
36.543,0.999316,299795,1462.86
36.895,0.999414,299827,1706.67
37.375,0.999512,299855,2048.00
37.567,0.999561,299870,2275.56
37.855,0.999609,299883,2560.00
38.239,0.999658,299898,2925.71
38.559,0.999707,299913,3413.33
38.815,0.999756,299927,4096.00
39.359,0.999780,299935,4551.11
39.935,0.999805,299943,5120.00
40.191,0.999829,299950,5851.43
40.959,0.999854,299957,6826.67
42.047,0.999878,299964,8192.00
43.103,0.999890,299968,9102.22
43.455,0.999902,299971,10240.00
43.935,0.999915,299975,11702.86
45.919,0.999927,299979,13653.33
50.591,0.999939,299982,16384.00
51.711,0.999945,299984,18204.44
52.959,0.999951,299986,20480.00
58.623,0.999957,299988,23405.71
88.959,0.999963,299990,27306.67
119.935,0.999969,299991,32768.00
208.383,0.999973,299992,36408.89
212.607,0.999976,299993,40960.00
227.455,0.999979,299994,46811.43
256.639,0.999982,299995,54613.33
267.519,0.999985,299996,65536.00
267.519,0.999986,299996,72817.78
271.103,0.999988,299997,81920.00
271.103,0.999989,299997,93622.86
305.151,0.999991,299998,109226.67
305.151,0.999992,299998,131072.00
305.151,0.999993,299998,145635.56
322.047,0.999994,299999,163840.00
322.047,0.999995,299999,187245.71
322.047,0.999995,299999,218453.33
322.047,0.999996,299999,262144.00
322.047,0.999997,299999,291271.11
370.943,0.999997,300000,327680.00
370.943,1.000000,300000,inf
