Value,Percentile,TotalCount,1/(1-Percentile)
3.035,0.000000,1,1.00
3.287,0.100000,30081,1.11
3.347,0.200000,60123,1.25
3.399,0.300000,90536,1.43
3.449,0.400000,120585,1.67
3.499,0.500000,150026,2.00
3.527,0.550000,165518,2.22
3.555,0.600000,180156,2.50
3.587,0.650000,195480,2.86
3.621,0.700000,210703,3.33
3.659,0.750000,225701,4.00
3.679,0.775000,232925,4.44
3.703,0.800000,240581,5.00
3.729,0.825000,247839,5.71
3.761,0.850000,255135,6.67
3.805,0.875000,262566,8.00
3.835,0.887500,266311,8.89
3.873,0.900000,270015,10.00
3.925,0.912500,273821,11.43
3.993,0.925000,277528,13.33
4.081,0.937500,281288,16.00
4.135,0.943750,283181,17.78
4.199,0.950000,285087,20.00
4.275,0.956250,286939,22.86
4.375,0.962500,288778,26.67
4.555,0.968750,290643,32.00
4.707,0.971875,291568,35.56
4.903,0.975000,292514,40.00
5.143,0.978125,293442,45.71
5.443,0.981250,294378,53.33
5.875,0.984375,295319,64.00
6.207,0.985938,295784,71.11
6.823,0.987500,296252,80.00
13.575,0.989062,296725,91.43
13.639,0.990625,297198,106.67
13.679,0.992188,297762,128.00
13.695,0.992969,298014,142.22
13.703,0.993750,298134,160.00
13.719,0.994531,298391,182.86
13.743,0.995313,298686,213.33
13.759,0.996094,298882,256.00
13.767,0.996484,298972,284.44
13.775,0.996875,299067,320.00
13.791,0.997266,299189,365.71
13.807,0.997656,299301,426.67
13.831,0.998047,299418,512.00
13.847,0.998242,299489,568.89
13.863,0.998437,299541,640.00
13.887,0.998633,299596,731.43
13.943,0.998828,299653,853.33
14.055,0.999023,299709,1024.00
14.183,0.999121,299737,1137.78
14.255,0.999219,299768,1280.00
14.319,0.999316,299795,1462.86
14.375,0.999414,299825,1706.67
14.463,0.999512,299855,2048.00
14.575,0.999561,299869,2275.56
14.903,0.999609,299883,2560.00
15.679,0.999658,299898,2925.71
17.135,0.999707,299913,3413.33
18.751,0.999756,299927,4096.00
19.727,0.999780,299935,4551.11
20.863,0.999805,299942,5120.00
21.359,0.999829,299949,5851.43
21.839,0.999854,299957,6826.67
22.463,0.999878,299964,8192.00
24.319,0.999890,299968,9102.22
27.023,0.999902,299971,10240.00
30.047,0.999915,299975,11702.86
43.487,0.999927,299979,13653.33
49.439,0.999939,299982,16384.00
67.455,0.999945,299984,18204.44
118.847,0.999951,299986,20480.00
179.583,0.999957,299988,23405.71
196.991,0.999963,299990,27306.67
209.663,0.999969,299991,32768.00
293.631,0.999973,299992,36408.89
294.911,0.999976,299993,40960.00
319.231,0.999979,299994,46811.43
325.119,0.999982,299995,54613.33
400.127,0.999985,299996,65536.00
400.127,0.999986,299996,72817.78
453.375,0.999988,299997,81920.00
453.375,0.999989,299997,93622.86
455.935,0.999991,299998,109226.67
455.935,0.999992,299998,131072.00
455.935,0.999993,299998,145635.56
497.151,0.999994,299999,163840.00
497.151,0.999995,299999,187245.71
497.151,0.999995,299999,218453.33
497.151,0.999996,299999,262144.00
497.151,0.999997,299999,291271.11
497.919,0.999997,300000,327680.00
497.919,1.000000,300000,inf
