Value,Percentile,TotalCount,1/(1-Percentile)
0.001,0.000000,153010,1.00
0.001,0.100000,153010,1.11
0.001,0.200000,153010,1.25
0.001,0.300000,153010,1.43
0.001,0.400000,153010,1.67
0.001,0.500000,153010,2.00
0.027,0.550000,166059,2.22
0.067,0.600000,182659,2.50
0.107,0.650000,198099,2.86
0.147,0.700000,212115,3.33
0.197,0.750000,227486,4.00
0.217,0.775000,233047,4.44
0.247,0.800000,240290,5.00
0.287,0.825000,248954,5.71
0.318,0.850000,255310,6.67
0.367,0.875000,263051,8.00
0.388,0.887500,266620,8.89
0.417,0.900000,270011,10.00
0.448,0.912500,274144,11.43
0.487,0.925000,277564,13.33
0.528,0.937500,281434,16.00
0.558,0.943750,283530,17.78
0.588,0.950000,285281,20.00
0.628,0.956250,287285,22.86
0.668,0.962500,288826,26.67
0.728,0.968750,290690,32.00
0.768,0.971875,291667,35.56
0.818,0.975000,292624,40.00
0.868,0.978125,293499,45.71
0.929,0.981250,294424,53.33
1.018,0.984375,295323,64.00
1.069,0.985938,295811,71.11
1.139,0.987500,296289,80.00
1.229,0.989062,296742,91.43
1.359,0.990625,297200,106.67
1.529,0.992188,297665,128.00
1.620,0.992969,297894,142.22
1.730,0.993750,298136,160.00
1.850,0.994531,298363,182.86
1.980,0.995313,298599,213.33
2.141,0.996094,298837,256.00
2.251,0.996484,298952,284.44
2.391,0.996875,299065,320.00
2.531,0.997266,299183,365.71
2.743,0.997656,299300,426.67
2.993,0.998047,299418,512.00
3.123,0.998242,299473,568.89
3.333,0.998437,299535,640.00
3.533,0.998633,299591,731.43
3.875,0.998828,299650,853.33
4.387,0.999023,299708,1024.00
4.707,0.999121,299738,1137.78
5.199,0.999219,299767,1280.00
5.891,0.999316,299795,1462.86
6.843,0.999414,299825,1706.67
7.695,0.999512,299854,2048.00
8.103,0.999561,299869,2275.56
8.623,0.999609,299883,2560.00
9.287,0.999658,299899,2925.71
9.783,0.999707,299913,3413.33
9.991,0.999756,299928,4096.00
10.103,0.999780,299935,4551.11
10.207,0.999805,299943,5120.00
10.263,0.999829,299949,5851.43
10.351,0.999854,299958,6826.67
10.447,0.999878,299964,8192.00
10.527,0.999890,299969,9102.22
10.543,0.999902,299971,10240.00
11.055,0.999915,299975,11702.86
11.255,0.999927,299979,13653.33
11.783,0.999939,299982,16384.00
12.287,0.999945,299984,18204.44
13.567,0.999951,299986,20480.00
41.567,0.999957,299988,23405.71
82.239,0.999963,299990,27306.67
83.135,0.999969,299991,32768.00
134.143,0.999973,299992,36408.89
139.647,0.999976,299993,40960.00
150.143,0.999979,299994,46811.43
179.199,0.999982,299995,54613.33
179.583,0.999985,299996,65536.00
179.583,0.999986,299996,72817.78
191.615,0.999988,299997,81920.00
191.615,0.999989,299997,93622.86
289.535,0.999991,299998,109226.67
289.535,0.999992,299998,131072.00
289.535,0.999993,299998,145635.56
311.807,0.999994,299999,163840.00
311.807,0.999995,299999,187245.71
311.807,0.999995,299999,218453.33
311.807,0.999996,299999,262144.00
311.807,0.999997,299999,291271.11
325.119,0.999997,300000,327680.00
325.119,1.000000,300000,inf
