Value,Percentile,TotalCount,1/(1-Percentile)
0.001,0.000000,152319,1.00
0.001,0.100000,152319,1.11
0.001,0.200000,152319,1.25
0.001,0.300000,152319,1.43
0.001,0.400000,152319,1.67
0.001,0.500000,152319,2.00
0.037,0.550000,167048,2.22
0.077,0.600000,181289,2.50
0.127,0.650000,197665,2.86
0.177,0.700000,211976,3.33
0.237,0.750000,226557,4.00
0.267,0.775000,233182,4.44
0.298,0.800000,240156,5.00
0.337,0.825000,247564,5.71
0.378,0.850000,255709,6.67
0.418,0.875000,262708,8.00
0.447,0.887500,266620,8.89
0.468,0.900000,270437,10.00
0.498,0.912500,274406,11.43
0.528,0.925000,277924,13.33
0.568,0.937500,281906,16.00
0.588,0.943750,283461,17.78
0.618,0.950000,285465,20.00
0.648,0.956250,287151,22.86
0.688,0.962500,288960,26.67
0.739,0.968750,290662,32.00
0.778,0.971875,291603,35.56
0.828,0.975000,292584,40.00
0.879,0.978125,293511,45.71
0.948,0.981250,294375,53.33
1.029,0.984375,295335,64.00
1.079,0.985938,295857,71.11
1.129,0.987500,296279,80.00
1.199,0.989062,296726,91.43
1.309,0.990625,297216,106.67
1.459,0.992188,297664,128.00
1.549,0.992969,297892,142.22
1.660,0.993750,298135,160.00
1.780,0.994531,298376,182.86
1.920,0.995313,298604,213.33
2.081,0.996094,298838,256.00
2.171,0.996484,298949,284.44
2.283,0.996875,299065,320.00
2.411,0.997266,299190,365.71
2.543,0.997656,299301,426.67
2.753,0.998047,299419,512.00
2.933,0.998242,299476,568.89
3.093,0.998437,299535,640.00
3.345,0.998633,299591,731.43
3.665,0.998828,299649,853.33
4.187,0.999023,299710,1024.00
4.407,0.999121,299738,1137.78
4.839,0.999219,299767,1280.00
5.479,0.999316,299795,1462.86
6.311,0.999414,299825,1706.67
7.183,0.999512,299854,2048.00
7.743,0.999561,299870,2275.56
8.075,0.999609,299883,2560.00
8.575,0.999658,299898,2925.71
8.999,0.999707,299913,3413.33
9.479,0.999756,299928,4096.00
9.791,0.999780,299935,4551.11
9.903,0.999805,299942,5120.00
10.039,0.999829,299949,5851.43
10.143,0.999854,299957,6826.67
10.343,0.999878,299964,8192.00
10.367,0.999890,299969,9102.22
10.399,0.999902,299971,10240.00
10.487,0.999915,299976,11702.86
10.719,0.999927,299979,13653.33
12.511,0.999939,299982,16384.00
16.359,0.999945,299984,18204.44
17.423,0.999951,299986,20480.00
20.639,0.999957,299988,23405.71
44.095,0.999963,299990,27306.67
52.063,0.999969,299991,32768.00
81.343,0.999973,299992,36408.89
133.887,0.999976,299993,40960.00
135.167,0.999979,299994,46811.43
178.559,0.999982,299995,54613.33
201.471,0.999985,299996,65536.00
201.471,0.999986,299996,72817.78
207.871,0.999988,299997,81920.00
207.871,0.999989,299997,93622.86
266.751,0.999991,299998,109226.67
266.751,0.999992,299998,131072.00
266.751,0.999993,299998,145635.56
318.207,0.999994,299999,163840.00
318.207,0.999995,299999,187245.71
318.207,0.999995,299999,218453.33
318.207,0.999996,299999,262144.00
318.207,0.999997,299999,291271.11
328.191,0.999997,300000,327680.00
328.191,1.000000,300000,inf
