Value,Percentile,TotalCount,1/(1-Percentile)
0.001,0.000000,151678,1.00
0.001,0.100000,151678,1.11
0.001,0.200000,151678,1.25
0.001,0.300000,151678,1.43
0.001,0.400000,151678,1.67
0.001,0.500000,151678,2.00
0.037,0.550000,167667,2.22
0.077,0.600000,183177,2.50
0.117,0.650000,197782,2.86
0.157,0.700000,210947,3.33
0.207,0.750000,225906,4.00
0.237,0.775000,233764,4.44
0.267,0.800000,240910,5.00
0.297,0.825000,247541,5.71
0.337,0.850000,255328,6.67
0.378,0.875000,262975,8.00
0.407,0.887500,266819,8.89
0.428,0.900000,270387,10.00
0.458,0.912500,274194,11.43
0.488,0.925000,277550,13.33
0.528,0.937500,281346,16.00
0.558,0.943750,283654,17.78
0.587,0.950000,285053,20.00
0.618,0.956250,287133,22.86
0.658,0.962500,288893,26.67
0.708,0.968750,290638,32.00
0.748,0.971875,291722,35.56
0.788,0.975000,292590,40.00
0.838,0.978125,293513,45.71
0.898,0.981250,294448,53.33
0.969,0.984375,295367,64.00
1.019,0.985938,295856,71.11
1.069,0.987500,296281,80.00
1.129,0.989062,296730,91.43
1.229,0.990625,297201,106.67
1.359,0.992188,297667,128.00
1.439,0.992969,297898,142.22
1.530,0.993750,298127,160.00
1.660,0.994531,298367,182.86
1.800,0.995313,298610,213.33
1.951,0.996094,298830,256.00
2.061,0.996484,298950,284.44
2.161,0.996875,299063,320.00
2.271,0.997266,299180,365.71
2.471,0.997656,299298,426.67
2.673,0.998047,299415,512.00
2.833,0.998242,299475,568.89
3.013,0.998437,299534,640.00
3.213,0.998633,299590,731.43
3.495,0.998828,299649,853.33
3.845,0.999023,299708,1024.00
4.167,0.999121,299738,1137.78
4.519,0.999219,299766,1280.00
5.227,0.999316,299795,1462.86
5.811,0.999414,299825,1706.67
6.891,0.999512,299854,2048.00
7.403,0.999561,299869,2275.56
7.723,0.999609,299884,2560.00
8.239,0.999658,299899,2925.71
8.783,0.999707,299913,3413.33
9.295,0.999756,299927,4096.00
9.623,0.999780,299935,4551.11
9.951,0.999805,299942,5120.00
10.191,0.999829,299950,5851.43
10.791,0.999854,299957,6826.67
12.807,0.999878,299964,8192.00
15.447,0.999890,299968,9102.22
15.567,0.999902,299971,10240.00
16.959,0.999915,299975,11702.86
21.759,0.999927,299979,13653.33
31.119,0.999939,299982,16384.00
32.735,0.999945,299984,18204.44
34.463,0.999951,299986,20480.00
49.855,0.999957,299988,23405.71
85.503,0.999963,299990,27306.67
116.543,0.999969,299991,32768.00
204.415,0.999973,299992,36408.89
206.847,0.999976,299993,40960.00
223.743,0.999979,299994,46811.43
253.311,0.999982,299995,54613.33
263.935,0.999985,299996,65536.00
263.935,0.999986,299996,72817.78
267.775,0.999988,299997,81920.00
267.775,0.999989,299997,93622.86
301.567,0.999991,299998,109226.67
301.567,0.999992,299998,131072.00
301.567,0.999993,299998,145635.56
317.695,0.999994,299999,163840.00
317.695,0.999995,299999,187245.71
317.695,0.999995,299999,218453.33
317.695,0.999996,299999,262144.00
317.695,0.999997,299999,291271.11
367.103,0.999997,300000,327680.00
367.103,1.000000,300000,inf
