Value,Percentile,TotalCount,1/(1-Percentile)
0.030,0.000000,22191,1.00
0.040,0.100000,143207,1.11
0.040,0.200000,143207,1.25
0.040,0.300000,143207,1.43
0.040,0.400000,143207,1.67
0.041,0.500000,153390,2.00
0.050,0.550000,208834,2.22
0.050,0.600000,208834,2.50
0.050,0.650000,208834,2.86
0.051,0.700000,214881,3.33
0.060,0.750000,261265,4.00
0.060,0.775000,261265,4.44
0.060,0.800000,261265,5.00
0.060,0.825000,261265,5.71
0.060,0.850000,261265,6.67
0.061,0.875000,267440,8.00
0.061,0.887500,267440,8.89
0.070,0.900000,277091,10.00
0.070,0.912500,277091,11.43
0.071,0.925000,278584,13.33
0.080,0.937500,281601,16.00
0.090,0.943750,287250,17.78
0.090,0.950000,287250,20.00
0.090,0.956250,287250,22.86
0.100,0.962500,290983,26.67
0.100,0.968750,290983,32.00
0.101,0.971875,291626,35.56
0.110,0.975000,292618,40.00
0.120,0.978125,293602,45.71
0.130,0.981250,294500,53.33
0.141,0.984375,295429,64.00
0.151,0.985938,295848,71.11
0.161,0.987500,296435,80.00
0.170,0.989062,296773,91.43
0.181,0.990625,297335,106.67
0.191,0.992188,297750,128.00
0.200,0.992969,297896,142.22
0.210,0.993750,298151,160.00
0.220,0.994531,298375,182.86
0.231,0.995313,298625,213.33
0.250,0.996094,298849,256.00
0.260,0.996484,298972,284.44
0.270,0.996875,299096,320.00
0.280,0.997266,299189,365.71
0.291,0.997656,299334,426.67
0.301,0.998047,299433,512.00
0.311,0.998242,299493,568.89
0.321,0.998437,299559,640.00
0.331,0.998633,299619,731.43
0.341,0.998828,299655,853.33
0.361,0.999023,299721,1024.00
0.371,0.999121,299739,1137.78
0.391,0.999219,299778,1280.00
0.401,0.999316,299807,1462.86
0.421,0.999414,299832,1706.67
0.441,0.999512,299871,2048.00
0.441,0.999561,299871,2275.56
0.461,0.999609,299888,2560.00
0.481,0.999658,299901,2925.71
0.511,0.999707,299919,3413.33
0.541,0.999756,299927,4096.00
0.581,0.999780,299936,4551.11
0.611,0.999805,299944,5120.00
0.621,0.999829,299950,5851.43
0.671,0.999854,299959,6826.67
0.712,0.999878,299964,8192.00
0.771,0.999890,299968,9102.22
0.791,0.999902,299971,10240.00
0.821,0.999915,299975,11702.86
0.862,0.999927,299980,13653.33
1.042,0.999939,299982,16384.00
1.062,0.999945,299984,18204.44
1.312,0.999951,299986,20480.00
1.413,0.999957,299988,23405.71
1.483,0.999963,299990,27306.67
1.583,0.999969,299991,32768.00
1.703,0.999973,299992,36408.89
1.773,0.999976,299993,40960.00
1.844,0.999979,299994,46811.43
1.924,0.999982,299995,54613.33
2.345,0.999985,299996,65536.00
2.345,0.999986,299996,72817.78
2.515,0.999988,299997,81920.00
2.515,0.999989,299997,93622.86
2.685,0.999991,299998,109226.67
2.685,0.999992,299998,131072.00
2.685,0.999993,299998,145635.56
3.427,0.999994,299999,163840.00
3.427,0.999995,299999,187245.71
3.427,0.999995,299999,218453.33
3.427,0.999996,299999,262144.00
3.427,0.999997,299999,291271.11
3.809,0.999997,300000,327680.00
3.809,1.000000,300000,inf
