Value,Percentile,TotalCount,1/(1-Percentile)
0.030,0.000000,4350,1.00
0.050,0.100000,172013,1.11
0.050,0.200000,172013,1.25
0.050,0.300000,172013,1.43
0.050,0.400000,172013,1.67
0.050,0.500000,172013,2.00
0.050,0.550000,172013,2.22
0.051,0.600000,188592,2.50
0.060,0.650000,277614,2.86
0.060,0.700000,277614,3.33
0.060,0.750000,277614,4.00
0.060,0.775000,277614,4.44
0.060,0.800000,277614,5.00
0.060,0.825000,277614,5.71
0.060,0.850000,277614,6.67
0.060,0.875000,277614,8.00
0.060,0.887500,277614,8.89
0.060,0.900000,277614,10.00
0.060,0.912500,277614,11.43
0.060,0.925000,277614,13.33
0.061,0.937500,289316,16.00
0.061,0.943750,289316,17.78
0.061,0.950000,289316,20.00
0.061,0.956250,289316,22.86
0.061,0.962500,289316,26.67
0.070,0.968750,290845,32.00
0.080,0.971875,292269,35.56
0.090,0.975000,292845,40.00
0.110,0.978125,293813,45.71
0.120,0.981250,294425,53.33
0.131,0.984375,295388,64.00
0.140,0.985938,295919,71.11
0.150,0.987500,296538,80.00
0.151,0.989062,296719,91.43
0.170,0.990625,297308,106.67
0.180,0.992188,297839,128.00
0.181,0.992969,298046,142.22
0.190,0.993750,298287,160.00
0.191,0.994531,298379,182.86
0.210,0.995313,298642,213.33
0.221,0.996094,298881,256.00
0.230,0.996484,298953,284.44
0.240,0.996875,299083,320.00
0.250,0.997266,299194,365.71
0.261,0.997656,299323,426.67
0.271,0.998047,299421,512.00
0.281,0.998242,299508,568.89
0.290,0.998437,299536,640.00
0.300,0.998633,299597,731.43
0.311,0.998828,299690,853.33
0.321,0.999023,299740,1024.00
0.321,0.999121,299740,1137.78
0.331,0.999219,299775,1280.00
0.341,0.999316,299796,1462.86
0.361,0.999414,299837,1706.67
0.371,0.999512,299854,2048.00
0.390,0.999561,299871,2275.56
0.401,0.999609,299889,2560.00
0.420,0.999658,299898,2925.71
0.431,0.999707,299914,3413.33
0.451,0.999756,299927,4096.00
0.471,0.999780,299936,4551.11
0.491,0.999805,299944,5120.00
0.511,0.999829,299951,5851.43
0.541,0.999854,299958,6826.67
0.571,0.999878,299966,8192.00
0.581,0.999890,299971,9102.22
0.581,0.999902,299971,10240.00
0.612,0.999915,299976,11702.86
0.681,0.999927,299979,13653.33
0.731,0.999939,299982,16384.00
0.751,0.999945,299984,18204.44
0.771,0.999951,299986,20480.00
0.801,0.999957,299988,23405.71
0.941,0.999963,299990,27306.67
0.951,0.999969,299991,32768.00
0.962,0.999973,299992,36408.89
0.992,0.999976,299993,40960.00
1.072,0.999979,299994,46811.43
1.644,0.999982,299995,54613.33
2.034,0.999985,299996,65536.00
2.034,0.999986,299996,72817.78
2.105,0.999988,299997,81920.00
2.105,0.999989,299997,93622.86
2.135,0.999991,299998,109226.67
2.135,0.999992,299998,131072.00
2.135,0.999993,299998,145635.56
2.185,0.999994,299999,163840.00
2.185,0.999995,299999,187245.71
2.185,0.999995,299999,218453.33
2.185,0.999996,299999,262144.00
2.185,0.999997,299999,291271.11
2.615,0.999997,300000,327680.00
2.615,1.000000,300000,inf
