Value,Percentile,TotalCount,1/(1-Percentile)
0.001,0.000000,152342,1.00
0.001,0.100000,152342,1.11
0.001,0.200000,152342,1.25
0.001,0.300000,152342,1.43
0.001,0.400000,152342,1.67
0.001,0.500000,152342,2.00
0.037,0.550000,167977,2.22
0.077,0.600000,182853,2.50
0.117,0.650000,196207,2.86
0.167,0.700000,210953,3.33
0.227,0.750000,225999,4.00
0.257,0.775000,232517,4.44
0.297,0.800000,240675,5.00
0.337,0.825000,248156,5.71
0.377,0.850000,255313,6.67
0.418,0.875000,263024,8.00
0.447,0.887500,266761,8.89
0.468,0.900000,270733,10.00
0.498,0.912500,274782,11.43
0.528,0.925000,278281,13.33
0.567,0.937500,281301,16.00
0.588,0.943750,283761,17.78
0.608,0.950000,285216,20.00
0.638,0.956250,286973,22.86
0.678,0.962500,288814,26.67
0.738,0.968750,290816,32.00
0.768,0.971875,291564,35.56
0.819,0.975000,292556,40.00
0.878,0.978125,293466,45.71
0.949,0.981250,294447,53.33
1.039,0.984375,295373,64.00
1.089,0.985938,295805,71.11
1.159,0.987500,296310,80.00
1.239,0.989062,296745,91.43
1.350,0.990625,297190,106.67
1.510,0.992188,297660,128.00
1.600,0.992969,297900,142.22
1.700,0.993750,298130,160.00
1.820,0.994531,298364,182.86
1.951,0.995313,298605,213.33
2.111,0.996094,298843,256.00
2.191,0.996484,298953,284.44
2.291,0.996875,299065,320.00
2.423,0.997266,299182,365.71
2.553,0.997656,299298,426.67
2.743,0.998047,299424,512.00
2.833,0.998242,299473,568.89
2.953,0.998437,299539,640.00
3.103,0.998633,299594,731.43
3.253,0.998828,299653,853.33
3.455,0.999023,299709,1024.00
3.585,0.999121,299737,1137.78
3.725,0.999219,299766,1280.00
3.945,0.999316,299796,1462.86
4.247,0.999414,299825,1706.67
4.627,0.999512,299854,2048.00
4.939,0.999561,299870,2275.56
5.367,0.999609,299883,2560.00
5.619,0.999658,299898,2925.71
6.211,0.999707,299913,3413.33
6.631,0.999756,299927,4096.00
6.783,0.999780,299935,4551.11
6.951,0.999805,299942,5120.00
7.171,0.999829,299949,5851.43
7.923,0.999854,299957,6826.67
8.631,0.999878,299964,8192.00
9.087,0.999890,299968,9102.22
9.287,0.999902,299972,10240.00
9.559,0.999915,299975,11702.86
10.775,0.999927,299979,13653.33
11.951,0.999939,299982,16384.00
13.183,0.999945,299984,18204.44
14.591,0.999951,299986,20480.00
17.007,0.999957,299988,23405.71
19.999,0.999963,299990,27306.67
22.143,0.999969,299991,32768.00
29.935,0.999973,299992,36408.89
62.399,0.999976,299993,40960.00
92.159,0.999979,299994,46811.43
113.791,0.999982,299995,54613.33
159.103,0.999985,299996,65536.00
159.103,0.999986,299996,72817.78
187.135,0.999988,299997,81920.00
187.135,0.999989,299997,93622.86
207.615,0.999991,299998,109226.67
207.615,0.999992,299998,131072.00
207.615,0.999993,299998,145635.56
286.719,0.999994,299999,163840.00
286.719,0.999995,299999,187245.71
286.719,0.999995,299999,218453.33
286.719,0.999996,299999,262144.00
286.719,0.999997,299999,291271.11
304.639,0.999997,300000,327680.00
304.639,1.000000,300000,inf
