Value,Percentile,TotalCount,1/(1-Percentile)
3.087,0.000000,1,1.00
3.315,0.100000,30308,1.11
3.375,0.200000,60147,1.25
3.427,0.300000,90018,1.43
3.481,0.400000,120351,1.67
3.543,0.500000,150606,2.00
3.579,0.550000,165780,2.22
3.619,0.600000,180542,2.50
3.663,0.650000,195530,2.86
3.709,0.700000,210124,3.33
3.759,0.750000,225455,4.00
3.785,0.775000,233043,4.44
3.811,0.800000,240396,5.00
3.839,0.825000,247712,5.71
3.871,0.850000,255083,6.67
3.911,0.875000,262807,8.00
3.935,0.887500,266455,8.89
3.963,0.900000,270010,10.00
4.001,0.912500,273751,11.43
4.053,0.925000,277505,13.33
4.135,0.937500,281352,16.00
4.191,0.943750,283207,17.78
4.259,0.950000,285109,20.00
4.335,0.956250,286901,22.86
4.435,0.962500,288806,26.67
4.571,0.968750,290683,32.00
4.671,0.971875,291583,35.56
4.803,0.975000,292513,40.00
4.963,0.978125,293443,45.71
5.147,0.981250,294386,53.33
5.371,0.984375,295318,64.00
5.499,0.985938,295784,71.11
5.651,0.987500,296257,80.00
5.811,0.989062,296725,91.43
5.999,0.990625,297192,106.67
6.215,0.992188,297657,128.00
6.339,0.992969,297897,142.22
6.503,0.993750,298129,160.00
6.667,0.994531,298361,182.86
6.871,0.995313,298595,213.33
7.139,0.996094,298833,256.00
7.307,0.996484,298946,284.44
7.499,0.996875,299063,320.00
7.719,0.997266,299180,365.71
7.979,0.997656,299297,426.67
8.303,0.998047,299415,512.00
8.519,0.998242,299473,568.89
8.767,0.998437,299533,640.00
9.039,0.998633,299592,731.43
9.359,0.998828,299649,853.33
9.727,0.999023,299708,1024.00
9.895,0.999121,299737,1137.78
10.119,0.999219,299766,1280.00
10.311,0.999316,299796,1462.86
10.559,0.999414,299825,1706.67
10.863,0.999512,299854,2048.00
11.127,0.999561,299869,2275.56
11.423,0.999609,299886,2560.00
11.815,0.999658,299898,2925.71
12.215,0.999707,299913,3413.33
12.887,0.999756,299927,4096.00
13.375,0.999780,299935,4551.11
14.127,0.999805,299942,5120.00
14.415,0.999829,299949,5851.43
16.087,0.999854,299957,6826.67
16.799,0.999878,299964,8192.00
17.615,0.999890,299968,9102.22
18.511,0.999902,299971,10240.00
18.751,0.999915,299975,11702.86
24.191,0.999927,299979,13653.33
30.655,0.999939,299982,16384.00
33.919,0.999945,299984,18204.44
36.607,0.999951,299986,20480.00
47.199,0.999957,299988,23405.71
53.087,0.999963,299990,27306.67
54.463,0.999969,299991,32768.00
81.535,0.999973,299992,36408.89
91.583,0.999976,299993,40960.00
98.943,0.999979,299994,46811.43
136.831,0.999982,299995,54613.33
189.183,0.999985,299996,65536.00
189.183,0.999986,299996,72817.78
200.447,0.999988,299997,81920.00
200.447,0.999989,299997,93622.86
234.751,0.999991,299998,109226.67
234.751,0.999992,299998,131072.00
234.751,0.999993,299998,145635.56
260.351,0.999994,299999,163840.00
260.351,0.999995,299999,187245.71
260.351,0.999995,299999,218453.33
260.351,0.999996,299999,262144.00
260.351,0.999997,299999,291271.11
396.543,0.999997,300000,327680.00
396.543,1.000000,300000,inf
