Value,Percentile,TotalCount,1/(1-Percentile)
0.030,0.000000,24473,1.00
0.040,0.100000,112880,1.11
0.040,0.200000,112880,1.25
0.040,0.300000,112880,1.43
0.041,0.400000,120230,1.67
0.050,0.500000,153667,2.00
0.060,0.550000,215122,2.22
0.060,0.600000,215122,2.50
0.060,0.650000,215122,2.86
0.060,0.700000,215122,3.33
0.070,0.750000,242840,4.00
0.070,0.775000,242840,4.44
0.070,0.800000,242840,5.00
0.080,0.825000,279830,5.71
0.080,0.850000,279830,6.67
0.080,0.875000,279830,8.00
0.080,0.887500,279830,8.89
0.080,0.900000,279830,10.00
0.080,0.912500,279830,11.43
0.080,0.925000,279830,13.33
0.081,0.937500,286050,16.00
0.081,0.943750,286050,17.78
0.081,0.950000,286050,20.00
0.090,0.956250,290718,22.86
0.090,0.962500,290718,26.67
0.090,0.968750,290718,32.00
0.091,0.971875,291733,35.56
0.100,0.975000,292823,40.00
0.110,0.978125,294090,45.71
0.120,0.981250,294809,53.33
0.130,0.984375,295392,64.00
0.140,0.985938,295971,71.11
0.150,0.987500,296464,80.00
0.160,0.989062,296896,91.43
0.170,0.990625,297322,106.67
0.180,0.992188,297659,128.00
0.190,0.992969,297961,142.22
0.200,0.993750,298203,160.00
0.210,0.994531,298416,182.86
0.220,0.995313,298608,213.33
0.240,0.996094,298884,256.00
0.250,0.996484,299005,284.44
0.260,0.996875,299100,320.00
0.270,0.997266,299201,365.71
0.281,0.997656,299327,426.67
0.291,0.998047,299429,512.00
0.301,0.998242,299530,568.89
0.310,0.998437,299557,640.00
0.320,0.998633,299612,731.43
0.321,0.998828,299649,853.33
0.340,0.999023,299710,1024.00
0.341,0.999121,299737,1137.78
0.351,0.999219,299766,1280.00
0.371,0.999316,299813,1462.86
0.381,0.999414,299828,1706.67
0.401,0.999512,299860,2048.00
0.411,0.999561,299875,2275.56
0.421,0.999609,299886,2560.00
0.441,0.999658,299904,2925.71
0.470,0.999707,299913,3413.33
0.491,0.999756,299928,4096.00
0.521,0.999780,299941,4551.11
0.531,0.999805,299942,5120.00
0.591,0.999829,299949,5851.43
0.631,0.999854,299959,6826.67
0.652,0.999878,299964,8192.00
0.691,0.999890,299969,9102.22
0.702,0.999902,299971,10240.00
0.742,0.999915,299976,11702.86
0.781,0.999927,299979,13653.33
0.871,0.999939,299983,16384.00
0.872,0.999945,299984,18204.44
0.931,0.999951,299986,20480.00
0.972,0.999957,299988,23405.71
1.002,0.999963,299990,27306.67
1.152,0.999969,299991,32768.00
1.153,0.999973,299992,36408.89
1.242,0.999976,299993,40960.00
1.243,0.999979,299994,46811.43
1.292,0.999982,299995,54613.33
1.302,0.999985,299996,65536.00
1.302,0.999986,299996,72817.78
1.343,0.999988,299997,81920.00
1.343,0.999989,299997,93622.86
2.245,0.999991,299998,109226.67
2.245,0.999992,299998,131072.00
2.245,0.999993,299998,145635.56
2.475,0.999994,299999,163840.00
2.475,0.999995,299999,187245.71
2.475,0.999995,299999,218453.33
2.475,0.999996,299999,262144.00
2.475,0.999997,299999,291271.11
5.883,0.999997,300000,327680.00
5.883,1.000000,300000,inf
