Value,Percentile,TotalCount,1/(1-Percentile)
0.030,0.000000,36396,1.00
0.030,0.100000,36396,1.11
0.040,0.200000,193285,1.25
0.040,0.300000,193285,1.43
0.040,0.400000,193285,1.67
0.040,0.500000,193285,2.00
0.040,0.550000,193285,2.22
0.040,0.600000,193285,2.50
0.041,0.650000,206095,2.86
0.050,0.700000,224555,3.33
0.051,0.750000,226571,4.00
0.060,0.775000,254896,4.44
0.060,0.800000,254896,5.00
0.060,0.825000,254896,5.71
0.061,0.850000,258623,6.67
0.070,0.875000,267870,8.00
0.070,0.887500,267870,8.89
0.080,0.900000,282282,10.00
0.080,0.912500,282282,11.43
0.080,0.925000,282282,13.33
0.080,0.937500,282282,16.00
0.081,0.943750,284699,17.78
0.090,0.950000,291419,20.00
0.090,0.956250,291419,22.86
0.090,0.962500,291419,26.67
0.090,0.968750,291419,32.00
0.091,0.971875,292868,35.56
0.091,0.975000,292868,40.00
0.100,0.978125,294240,45.71
0.101,0.981250,294582,53.33
0.120,0.984375,295785,64.00
0.120,0.985938,295785,71.11
0.130,0.987500,296444,80.00
0.140,0.989062,297001,91.43
0.150,0.990625,297325,106.67
0.160,0.992188,297702,128.00
0.170,0.992969,298114,142.22
0.171,0.993750,298255,160.00
0.180,0.994531,298383,182.86
0.191,0.995313,298650,213.33
0.210,0.996094,298862,256.00
0.220,0.996484,299011,284.44
0.230,0.996875,299128,320.00
0.231,0.997266,299183,365.71
0.250,0.997656,299319,426.67
0.261,0.998047,299459,512.00
0.270,0.998242,299499,568.89
0.271,0.998437,299537,640.00
0.281,0.998633,299595,731.43
0.291,0.998828,299655,853.33
0.301,0.999023,299710,1024.00
0.311,0.999121,299743,1137.78
0.321,0.999219,299778,1280.00
0.331,0.999316,299803,1462.86
0.350,0.999414,299826,1706.67
0.361,0.999512,299854,2048.00
0.381,0.999561,299875,2275.56
0.391,0.999609,299884,2560.00
0.401,0.999658,299905,2925.71
0.411,0.999707,299915,3413.33
0.430,0.999756,299927,4096.00
0.441,0.999780,299940,4551.11
0.451,0.999805,299944,5120.00
0.491,0.999829,299950,5851.43
0.541,0.999854,299958,6826.67
0.582,0.999878,299964,8192.00
0.611,0.999890,299968,9102.22
0.632,0.999902,299971,10240.00
0.681,0.999915,299975,11702.86
0.761,0.999927,299980,13653.33
0.762,0.999939,299982,16384.00
0.831,0.999945,299984,18204.44
0.871,0.999951,299986,20480.00
0.962,0.999957,299988,23405.71
1.032,0.999963,299990,27306.67
1.203,0.999969,299991,32768.00
1.283,0.999973,299992,36408.89
1.433,0.999976,299993,40960.00
2.605,0.999979,299994,46811.43
3.819,0.999982,299995,54613.33
17.423,0.999985,299997,65536.00
17.423,0.999986,299997,72817.78
17.423,0.999988,299997,81920.00
17.423,0.999989,299997,93622.86
17.935,0.999991,299998,109226.67
17.935,0.999992,299998,131072.00
17.935,0.999993,299998,145635.56
18.271,0.999994,299999,163840.00
18.271,0.999995,299999,187245.71
18.271,0.999995,299999,218453.33
18.271,0.999996,299999,262144.00
18.271,0.999997,299999,291271.11
19.487,0.999997,300000,327680.00
19.487,1.000000,300000,inf
