Value,Percentile,TotalCount,1/(1-Percentile)
3.011,0.000000,1,1.00
3.251,0.100000,30621,1.11
3.311,0.200000,60548,1.25
3.365,0.300000,90328,1.43
3.425,0.400000,120490,1.67
3.501,0.500000,150481,2.00
3.545,0.550000,165465,2.22
3.591,0.600000,180176,2.50
3.639,0.650000,195406,2.86
3.683,0.700000,210385,3.33
3.723,0.750000,225101,4.00
3.745,0.775000,233239,4.44
3.765,0.800000,240431,5.00
3.787,0.825000,247730,5.71
3.813,0.850000,255421,6.67
3.843,0.875000,262653,8.00
3.863,0.887500,266620,8.89
3.885,0.900000,270205,10.00
3.913,0.912500,273797,11.43
3.953,0.925000,277655,13.33
4.011,0.937500,281326,16.00
4.053,0.943750,283175,17.78
4.107,0.950000,285006,20.00
4.179,0.956250,286958,22.86
4.259,0.962500,288806,26.67
4.343,0.968750,290631,32.00
4.395,0.971875,291603,35.56
4.451,0.975000,292530,40.00
4.531,0.978125,293442,45.71
4.671,0.981250,294389,53.33
4.867,0.984375,295329,64.00
4.971,0.985938,295786,71.11
5.091,0.987500,296257,80.00
5.235,0.989062,296728,91.43
5.387,0.990625,297195,106.67
5.575,0.992188,297665,128.00
5.667,0.992969,297894,142.22
5.783,0.993750,298131,160.00
5.915,0.994531,298365,182.86
6.075,0.995313,298601,213.33
6.259,0.996094,298831,256.00
6.359,0.996484,298946,284.44
6.459,0.996875,299065,320.00
6.583,0.997266,299180,365.71
6.743,0.997656,299297,426.67
6.883,0.998047,299416,512.00
6.967,0.998242,299474,568.89
7.071,0.998437,299533,640.00
7.207,0.998633,299590,731.43
7.379,0.998828,299650,853.33
7.603,0.999023,299708,1024.00
7.751,0.999121,299738,1137.78
7.919,0.999219,299766,1280.00
8.127,0.999316,299796,1462.86
8.471,0.999414,299825,1706.67
8.863,0.999512,299854,2048.00
9.143,0.999561,299869,2275.56
9.375,0.999609,299883,2560.00
9.887,0.999658,299898,2925.71
10.047,0.999707,299913,3413.33
10.239,0.999756,299927,4096.00
10.391,0.999780,299935,4551.11
10.727,0.999805,299942,5120.00
11.367,0.999829,299949,5851.43
12.303,0.999854,299957,6826.67
12.815,0.999878,299964,8192.00
13.311,0.999890,299968,9102.22
13.879,0.999902,299971,10240.00
14.327,0.999915,299975,11702.86
15.743,0.999927,299979,13653.33
15.943,0.999939,299982,16384.00
16.847,0.999945,299984,18204.44
19.071,0.999951,299986,20480.00
21.151,0.999957,299988,23405.71
23.471,0.999963,299990,27306.67
25.551,0.999969,299991,32768.00
33.503,0.999973,299992,36408.89
66.111,0.999976,299993,40960.00
95.743,0.999979,299994,46811.43
117.119,0.999982,299995,54613.33
162.559,0.999985,299996,65536.00
162.559,0.999986,299996,72817.78
190.719,0.999988,299997,81920.00
190.719,0.999989,299997,93622.86
211.583,0.999991,299998,109226.67
211.583,0.999992,299998,131072.00
211.583,0.999993,299998,145635.56
290.303,0.999994,299999,163840.00
290.303,0.999995,299999,187245.71
290.303,0.999995,299999,218453.33
290.303,0.999996,299999,262144.00
290.303,0.999997,299999,291271.11
308.479,0.999997,300000,327680.00
308.479,1.000000,300000,inf
