Value,Percentile,TotalCount,1/(1-Percentile)
0.001,0.000000,151393,1.00
0.001,0.100000,151393,1.11
0.001,0.200000,151393,1.25
0.001,0.300000,151393,1.43
0.001,0.400000,151393,1.67
0.001,0.500000,151393,2.00
0.018,0.550000,165199,2.22
0.048,0.600000,181501,2.50
0.098,0.650000,195803,2.86
0.298,0.700000,210647,3.33
0.368,0.750000,228876,4.00
0.378,0.775000,233519,4.44
0.398,0.800000,243292,5.00
0.408,0.825000,248083,5.71
0.428,0.850000,257061,6.67
0.448,0.875000,264442,8.00
0.458,0.887500,267538,8.89
0.468,0.900000,270252,10.00
0.488,0.912500,274569,11.43
0.508,0.925000,277774,13.33
0.548,0.937500,281772,16.00
0.569,0.943750,283244,17.78
0.608,0.950000,285206,20.00
0.639,0.956250,287004,22.86
0.689,0.962500,288939,26.67
0.779,0.968750,290663,32.00
0.849,0.971875,291646,35.56
0.899,0.975000,292712,40.00
0.939,0.978125,293613,45.71
0.979,0.981250,294383,53.33
1.029,0.984375,295342,64.00
1.059,0.985938,295890,71.11
1.079,0.987500,296263,80.00
1.110,0.989062,296732,91.43
1.190,0.990625,297190,106.67
1.530,0.992188,297660,128.00
1.871,0.992969,297893,142.22
2.743,0.993750,298126,160.00
3.475,0.994531,298361,182.86
4.127,0.995313,298595,213.33
5.251,0.996094,298829,256.00
5.799,0.996484,298948,284.44
6.219,0.996875,299066,320.00
6.843,0.997266,299181,365.71
7.311,0.997656,299298,426.67
7.763,0.998047,299416,512.00
7.975,0.998242,299473,568.89
8.263,0.998437,299532,640.00
8.471,0.998633,299593,731.43
8.695,0.998828,299649,853.33
8.895,0.999023,299708,1024.00
8.967,0.999121,299737,1137.78
9.055,0.999219,299767,1280.00
9.207,0.999316,299797,1462.86
9.335,0.999414,299825,1706.67
9.431,0.999512,299855,2048.00
9.479,0.999561,299869,2275.56
9.527,0.999609,299886,2560.00
9.591,0.999658,299898,2925.71
9.663,0.999707,299917,3413.33
9.719,0.999756,299929,4096.00
9.759,0.999780,299936,4551.11
9.799,0.999805,299944,5120.00
9.831,0.999829,299950,5851.43
9.871,0.999854,299958,6826.67
9.927,0.999878,299964,8192.00
9.967,0.999890,299969,9102.22
9.991,0.999902,299971,10240.00
10.007,0.999915,299975,11702.86
10.071,0.999927,299980,13653.33
10.119,0.999939,299983,16384.00
10.167,0.999945,299984,18204.44
10.239,0.999951,299986,20480.00
10.479,0.999957,299988,23405.71
10.703,0.999963,299990,27306.67
11.151,0.999969,299991,32768.00
11.295,0.999973,299992,36408.89
11.703,0.999976,299993,40960.00
11.775,0.999979,299994,46811.43
12.263,0.999982,299995,54613.33
12.287,0.999985,299996,65536.00
12.287,0.999986,299996,72817.78
13.279,0.999988,299997,81920.00
13.279,0.999989,299997,93622.86
13.959,0.999991,299998,109226.67
13.959,0.999992,299998,131072.00
13.959,0.999993,299998,145635.56
26.751,0.999994,299999,163840.00
26.751,0.999995,299999,187245.71
26.751,0.999995,299999,218453.33
26.751,0.999996,299999,262144.00
26.751,0.999997,299999,291271.11
70.079,0.999997,300000,327680.00
70.079,1.000000,300000,inf
