Value,Percentile,TotalCount,1/(1-Percentile)
2.797,0.000000,1,1.00
12.295,0.100000,30060,1.11
12.479,0.200000,61042,1.25
12.559,0.300000,90534,1.43
12.631,0.400000,120783,1.67
12.703,0.500000,150810,2.00
12.743,0.550000,165540,2.22
12.791,0.600000,181760,2.50
12.839,0.650000,196677,2.86
12.887,0.700000,211415,3.33
12.935,0.750000,226235,4.00
12.959,0.775000,233530,4.44
12.983,0.800000,240871,5.00
13.007,0.825000,248305,5.71
13.031,0.850000,255815,6.67
13.055,0.875000,263134,8.00
13.071,0.887500,267908,8.89
13.079,0.900000,270194,10.00
13.095,0.912500,274548,11.43
13.111,0.925000,278581,13.33
13.127,0.937500,281996,16.00
13.135,0.943750,283509,17.78
13.151,0.950000,286040,20.00
13.159,0.956250,287050,22.86
13.183,0.962500,289213,26.67
13.215,0.968750,290940,32.00
13.239,0.971875,291737,35.56
13.271,0.975000,292527,40.00
13.327,0.978125,293550,45.71
13.383,0.981250,294458,53.33
13.439,0.984375,295319,64.00
13.479,0.985938,295900,71.11
13.511,0.987500,296363,80.00
13.535,0.989062,296722,91.43
13.575,0.990625,297247,106.67
13.623,0.992188,297719,128.00
13.647,0.992969,297913,142.22
13.695,0.993750,298144,160.00
13.791,0.994531,298364,182.86
13.983,0.995313,298596,213.33
14.287,0.996094,298831,256.00
14.471,0.996484,298952,284.44
14.655,0.996875,299064,320.00
14.911,0.997266,299182,365.71
15.199,0.997656,299303,426.67
15.455,0.998047,299416,512.00
15.591,0.998242,299475,568.89
15.767,0.998437,299534,640.00
15.927,0.998633,299590,731.43
16.159,0.998828,299650,853.33
16.375,0.999023,299711,1024.00
16.527,0.999121,299737,1137.78
16.863,0.999219,299767,1280.00
17.151,0.999316,299796,1462.86
17.679,0.999414,299826,1706.67
18.191,0.999512,299854,2048.00
18.463,0.999561,299872,2275.56
18.543,0.999609,299884,2560.00
18.751,0.999658,299898,2925.71
18.895,0.999707,299914,3413.33
19.007,0.999756,299929,4096.00
19.055,0.999780,299935,4551.11
19.103,0.999805,299942,5120.00
19.183,0.999829,299949,5851.43
19.231,0.999854,299957,6826.67
19.327,0.999878,299965,8192.00
19.375,0.999890,299968,9102.22
19.583,0.999902,299971,10240.00
20.015,0.999915,299975,11702.86
20.495,0.999927,299979,13653.33
21.263,0.999939,299982,16384.00
21.567,0.999945,299984,18204.44
21.823,0.999951,299987,20480.00
21.919,0.999957,299988,23405.71
21.999,0.999963,299990,27306.67
22.127,0.999969,299991,32768.00
24.031,0.999973,299992,36408.89
24.671,0.999976,299993,40960.00
25.695,0.999979,299994,46811.43
29.983,0.999982,299995,54613.33
33.695,0.999985,299996,65536.00
33.695,0.999986,299996,72817.78
40.895,0.999988,299997,81920.00
40.895,0.999989,299997,93622.86
49.663,0.999991,299998,109226.67
49.663,0.999992,299998,131072.00
49.663,0.999993,299998,145635.56
53.727,0.999994,299999,163840.00
53.727,0.999995,299999,187245.71
53.727,0.999995,299999,218453.33
53.727,0.999996,299999,262144.00
53.727,0.999997,299999,291271.11
82.367,0.999997,300000,327680.00
82.367,1.000000,300000,inf
