Value,Percentile,TotalCount,1/(1-Percentile)
2.887,0.000000,1,1.00
12.287,0.100000,31009,1.11
12.399,0.200000,60028,1.25
12.519,0.300000,91563,1.43
12.615,0.400000,122761,1.67
12.687,0.500000,151894,2.00
12.719,0.550000,165515,2.22
12.759,0.600000,182546,2.50
12.791,0.650000,195559,2.86
12.839,0.700000,212435,3.33
12.895,0.750000,226349,4.00
12.927,0.775000,232691,4.44
12.967,0.800000,240169,5.00
13.015,0.825000,248716,5.71
13.055,0.850000,255820,6.67
13.095,0.875000,262999,8.00
13.119,0.887500,267383,8.89
13.135,0.900000,270324,10.00
13.159,0.912500,274599,11.43
13.183,0.925000,278607,13.33
13.207,0.937500,282440,16.00
13.215,0.943750,283565,17.78
13.231,0.950000,285628,20.00
13.247,0.956250,287465,22.86
13.263,0.962500,288961,26.67
13.287,0.968750,290673,32.00
13.311,0.971875,291827,35.56
13.335,0.975000,292650,40.00
13.367,0.978125,293456,45.71
13.423,0.981250,294441,53.33
13.487,0.984375,295341,64.00
13.527,0.985938,295840,71.11
13.567,0.987500,296315,80.00
13.607,0.989062,296739,91.43
13.655,0.990625,297200,106.67
13.711,0.992188,297672,128.00
13.743,0.992969,297891,142.22
13.799,0.993750,298142,160.00
13.911,0.994531,298360,182.86
14.167,0.995313,298594,213.33
14.511,0.996094,298830,256.00
14.743,0.996484,298948,284.44
15.031,0.996875,299065,320.00
15.359,0.997266,299182,365.71
15.663,0.997656,299300,426.67
15.967,0.998047,299415,512.00
16.135,0.998242,299473,568.89
16.279,0.998437,299533,640.00
16.479,0.998633,299594,731.43
16.799,0.998828,299650,853.33
17.343,0.999023,299708,1024.00
17.663,0.999121,299737,1137.78
17.983,0.999219,299766,1280.00
18.351,0.999316,299798,1462.86
18.559,0.999414,299826,1706.67
18.783,0.999512,299855,2048.00
18.927,0.999561,299869,2275.56
19.007,0.999609,299884,2560.00
19.119,0.999658,299899,2925.71
19.231,0.999707,299913,3413.33
19.343,0.999756,299929,4096.00
19.423,0.999780,299936,4551.11
19.519,0.999805,299944,5120.00
19.567,0.999829,299950,5851.43
19.647,0.999854,299957,6826.67
19.823,0.999878,299965,8192.00
19.887,0.999890,299968,9102.22
20.159,0.999902,299971,10240.00
20.463,0.999915,299975,11702.86
21.263,0.999927,299979,13653.33
21.615,0.999939,299982,16384.00
21.807,0.999945,299984,18204.44
22.351,0.999951,299986,20480.00
23.023,0.999957,299988,23405.71
23.151,0.999963,299990,27306.67
23.647,0.999969,299991,32768.00
23.999,0.999973,299992,36408.89
24.527,0.999976,299993,40960.00
24.879,0.999979,299994,46811.43
25.151,0.999982,299995,54613.33
25.327,0.999985,299996,65536.00
25.327,0.999986,299996,72817.78
25.407,0.999988,299997,81920.00
25.407,0.999989,299997,93622.86
27.871,0.999991,299998,109226.67
27.871,0.999992,299998,131072.00
27.871,0.999993,299998,145635.56
40.223,0.999994,299999,163840.00
40.223,0.999995,299999,187245.71
40.223,0.999995,299999,218453.33
40.223,0.999996,299999,262144.00
40.223,0.999997,299999,291271.11
83.263,0.999997,300000,327680.00
83.263,1.000000,300000,inf
