Value,Percentile,TotalCount,1/(1-Percentile)
0.491,0.000000,1,1.00
0.882,0.100000,31429,1.11
0.912,0.200000,63076,1.25
0.932,0.300000,91367,1.43
0.952,0.400000,125580,1.67
0.972,0.500000,163807,2.00
0.981,0.550000,165578,2.22
0.982,0.600000,182752,2.50
0.992,0.650000,200289,2.86
1.002,0.700000,216311,3.33
1.012,0.750000,230384,4.00
1.022,0.775000,242764,4.44
1.022,0.800000,242764,5.00
1.032,0.825000,253282,5.71
1.042,0.850000,262688,6.67
1.042,0.875000,262688,8.00
1.052,0.887500,270595,8.89
1.052,0.900000,270595,10.00
1.062,0.912500,277046,11.43
1.072,0.925000,282044,13.33
1.072,0.937500,282044,16.00
1.082,0.943750,285905,17.78
1.082,0.950000,285905,20.00
1.092,0.956250,288717,22.86
1.093,0.962500,289047,26.67
1.102,0.968750,290662,32.00
1.112,0.971875,292034,35.56
1.122,0.975000,293012,40.00
1.132,0.978125,293677,45.71
1.152,0.981250,294492,53.33
1.183,0.984375,295372,64.00
1.212,0.985938,295882,71.11
1.242,0.987500,296319,80.00
1.282,0.989062,296751,91.43
1.333,0.990625,297208,106.67
1.422,0.992188,297670,128.00
1.473,0.992969,297906,142.22
1.543,0.993750,298134,160.00
1.624,0.994531,298360,182.86
1.713,0.995313,298596,213.33
1.844,0.996094,298840,256.00
1.914,0.996484,298955,284.44
2.004,0.996875,299074,320.00
2.085,0.997266,299190,365.71
2.185,0.997656,299301,426.67
2.285,0.998047,299417,512.00
2.355,0.998242,299478,568.89
2.415,0.998437,299533,640.00
2.495,0.998633,299592,731.43
2.585,0.998828,299653,853.33
2.717,0.999023,299711,1024.00
2.757,0.999121,299738,1137.78
2.837,0.999219,299767,1280.00
2.925,0.999316,299795,1462.86
3.067,0.999414,299825,1706.67
3.227,0.999512,299855,2048.00
3.327,0.999561,299871,2275.56
3.397,0.999609,299884,2560.00
3.527,0.999658,299898,2925.71
3.617,0.999707,299914,3413.33
3.849,0.999756,299927,4096.00
3.999,0.999780,299935,4551.11
4.039,0.999805,299942,5120.00
4.191,0.999829,299949,5851.43
4.579,0.999854,299957,6826.67
4.923,0.999878,299964,8192.00
5.171,0.999890,299968,9102.22
5.251,0.999902,299971,10240.00
5.983,0.999915,299975,11702.86
7.015,0.999927,299979,13653.33
7.595,0.999939,299982,16384.00
8.231,0.999945,299984,18204.44
9.151,0.999951,299986,20480.00
9.863,0.999957,299988,23405.71
11.895,0.999963,299990,27306.67
12.615,0.999969,299991,32768.00
13.087,0.999973,299992,36408.89
13.399,0.999976,299993,40960.00
13.431,0.999979,299994,46811.43
14.479,0.999982,299995,54613.33
14.855,0.999985,299996,65536.00
14.855,0.999986,299996,72817.78
15.039,0.999988,299997,81920.00
15.039,0.999989,299997,93622.86
16.191,0.999991,299998,109226.67
16.191,0.999992,299998,131072.00
16.191,0.999993,299998,145635.56
16.383,0.999994,299999,163840.00
16.383,0.999995,299999,187245.71
16.383,0.999995,299999,218453.33
16.383,0.999996,299999,262144.00
16.383,0.999997,299999,291271.11
28.991,0.999997,300000,327680.00
28.991,1.000000,300000,inf
