Value,Percentile,TotalCount,1/(1-Percentile)
234881.023,0.000000,3,1.00
1653604.351,0.100000,30015,1.11
3126853.631,0.200000,60004,1.25
4555014.143,0.300000,90033,1.43
6006243.327,0.400000,120035,1.67
7511998.463,0.500000,150041,2.00
8262778.879,0.550000,165079,2.22
9009364.991,0.600000,180015,2.50
9797894.143,0.650000,195170,2.86
10536091.647,0.700000,210158,3.33
11257511.935,0.750000,225014,4.00
11634999.295,0.775000,232643,4.44
11995709.439,0.800000,240007,5.00
12373196.799,0.825000,247584,5.71
12742295.551,0.850000,255132,6.67
13111394.303,0.875000,262523,8.00
13295943.679,0.887500,266330,8.89
13480493.055,0.900000,270041,10.00
13665042.431,0.912500,273846,11.43
13857980.415,0.925000,277581,13.33
14050918.399,0.937500,281404,16.00
14143193.087,0.943750,283295,17.78
14227079.167,0.950000,285005,20.00
14319353.855,0.956250,286905,22.86
14411628.543,0.962500,288775,26.67
14512291.839,0.968750,290782,32.00
14554234.879,0.971875,291656,35.56
14604566.527,0.975000,292664,40.00
14646509.567,0.978125,293485,45.71
14696841.215,0.981250,294467,53.33
14747172.863,0.984375,295470,64.00
14763950.079,0.985938,295791,71.11
14789115.903,0.987500,296309,80.00
14814281.727,0.989062,296818,91.43
14839447.551,0.990625,297340,106.67
14856224.767,0.992188,297694,128.00
14873001.983,0.992969,298051,142.22
14881390.591,0.993750,298228,160.00
14889779.199,0.994531,298413,182.86
14898167.807,0.995313,298594,213.33
14914945.023,0.996094,298956,256.00
14914945.023,0.996484,298956,284.44
14923333.631,0.996875,299130,320.00
14931722.239,0.997266,299290,365.71
14940110.847,0.997656,299474,426.67
14940110.847,0.998047,299474,512.00
14940110.847,0.998242,299474,568.89
14948499.455,0.998437,299647,640.00
14948499.455,0.998633,299647,731.43
14956888.063,0.998828,299819,853.33
14956888.063,0.999023,299819,1024.00
14956888.063,0.999121,299819,1137.78
14956888.063,0.999219,299819,1280.00
14956888.063,0.999316,299819,1462.86
14965276.671,0.999414,299983,1706.67
14965276.671,0.999512,299983,2048.00
14965276.671,0.999561,299983,2275.56
14965276.671,0.999609,299983,2560.00
14965276.671,0.999658,299983,2925.71
14965276.671,0.999707,299983,3413.33
14965276.671,0.999756,299983,4096.00
14965276.671,0.999780,299983,4551.11
14965276.671,0.999805,299983,5120.00
14965276.671,0.999829,299983,5851.43
14965276.671,0.999854,299983,6826.67
14965276.671,0.999878,299983,8192.00
14965276.671,0.999890,299983,9102.22
14965276.671,0.999902,299983,10240.00
14965276.671,0.999915,299983,11702.86
14965276.671,0.999927,299983,13653.33
14965276.671,0.999939,299983,16384.00
14973665.279,0.999945,300000,18204.44
14973665.279,1.000000,300000,inf
