Value,Percentile,TotalCount,1/(1-Percentile)
2.879,0.000000,1,1.00
12.391,0.100000,30505,1.11
12.543,0.200000,61218,1.25
12.631,0.300000,90931,1.43
12.719,0.400000,121011,1.67
12.823,0.500000,151760,2.00
12.871,0.550000,165208,2.22
12.927,0.600000,182421,2.50
12.967,0.650000,195557,2.86
13.015,0.700000,211440,3.33
13.063,0.750000,227596,4.00
13.079,0.775000,232768,4.44
13.103,0.800000,240314,5.00
13.135,0.825000,248892,5.71
13.167,0.850000,255950,6.67
13.215,0.875000,263121,8.00
13.247,0.887500,266792,8.89
13.279,0.900000,270070,10.00
13.319,0.912500,274041,11.43
13.359,0.925000,277706,13.33
13.399,0.937500,281473,16.00
13.423,0.943750,283694,17.78
13.439,0.950000,285143,20.00
13.463,0.956250,287326,22.86
13.487,0.962500,289414,26.67
13.503,0.968750,290780,32.00
13.519,0.971875,291963,35.56
13.527,0.975000,292513,40.00
13.543,0.978125,293538,45.71
13.567,0.981250,294696,53.33
13.583,0.984375,295330,64.00
13.599,0.985938,295815,71.11
13.623,0.987500,296317,80.00
13.655,0.989062,296739,91.43
13.711,0.990625,297211,106.67
13.799,0.992188,297677,128.00
13.847,0.992969,297902,142.22
13.903,0.993750,298144,160.00
13.951,0.994531,298366,182.86
14.015,0.995313,298603,213.33
14.151,0.996094,298834,256.00
14.287,0.996484,298952,284.44
14.455,0.996875,299063,320.00
14.663,0.997266,299182,365.71
14.903,0.997656,299297,426.67
15.167,0.998047,299415,512.00
15.343,0.998242,299474,568.89
15.511,0.998437,299534,640.00
15.671,0.998633,299591,731.43
15.839,0.998828,299650,853.33
16.023,0.999023,299708,1024.00
16.119,0.999121,299737,1137.78
16.247,0.999219,299766,1280.00
16.399,0.999316,299796,1462.86
16.623,0.999414,299825,1706.67
16.943,0.999512,299855,2048.00
17.103,0.999561,299871,2275.56
17.327,0.999609,299883,2560.00
17.679,0.999658,299900,2925.71
17.935,0.999707,299913,3413.33
18.079,0.999756,299927,4096.00
18.207,0.999780,299935,4551.11
18.367,0.999805,299942,5120.00
18.847,0.999829,299949,5851.43
19.183,0.999854,299957,6826.67
19.311,0.999878,299964,8192.00
19.487,0.999890,299968,9102.22
19.711,0.999902,299972,10240.00
20.527,0.999915,299975,11702.86
21.375,0.999927,299979,13653.33
21.823,0.999939,299982,16384.00
22.015,0.999945,299984,18204.44
22.191,0.999951,299986,20480.00
23.151,0.999957,299988,23405.71
23.983,0.999963,299990,27306.67
24.335,0.999969,299991,32768.00
25.087,0.999973,299992,36408.89
27.087,0.999976,299993,40960.00
28.415,0.999979,299994,46811.43
33.183,0.999982,299995,54613.33
49.791,0.999985,299996,65536.00
49.791,0.999986,299996,72817.78
55.231,0.999988,299997,81920.00
55.231,0.999989,299997,93622.86
60.191,0.999991,299998,109226.67
60.191,0.999992,299998,131072.00
60.191,0.999993,299998,145635.56
64.703,0.999994,299999,163840.00
64.703,0.999995,299999,187245.71
64.703,0.999995,299999,218453.33
64.703,0.999996,299999,262144.00
64.703,0.999997,299999,291271.11
72.063,0.999997,300000,327680.00
72.063,1.000000,300000,inf
