Value,Percentile,TotalCount,1/(1-Percentile)
0.020,0.000000,241,1.00
0.030,0.100000,121582,1.11
0.030,0.200000,121582,1.25
0.030,0.300000,121582,1.43
0.030,0.400000,121582,1.67
0.040,0.500000,206692,2.00
0.040,0.550000,206692,2.22
0.040,0.600000,206692,2.50
0.040,0.650000,206692,2.86
0.041,0.700000,213251,3.33
0.050,0.750000,276105,4.00
0.050,0.775000,276105,4.44
0.050,0.800000,276105,5.00
0.050,0.825000,276105,5.71
0.050,0.850000,276105,6.67
0.050,0.875000,276105,8.00
0.050,0.887500,276105,8.89
0.050,0.900000,276105,10.00
0.050,0.912500,276105,11.43
0.051,0.925000,282813,13.33
0.051,0.937500,282813,16.00
0.060,0.943750,291126,17.78
0.060,0.950000,291126,20.00
0.060,0.956250,291126,22.86
0.060,0.962500,291126,26.67
0.060,0.968750,291126,32.00
0.061,0.971875,292241,35.56
0.070,0.975000,296763,40.00
0.070,0.978125,296763,45.71
0.070,0.981250,296763,53.33
0.070,0.984375,296763,64.00
0.070,0.985938,296763,71.11
0.070,0.987500,296763,80.00
0.070,0.989062,296763,91.43
0.071,0.990625,297490,106.67
0.080,0.992188,298218,128.00
0.080,0.992969,298218,142.22
0.080,0.993750,298218,160.00
0.090,0.994531,298479,182.86
0.100,0.995313,298613,213.33
0.120,0.996094,298837,256.00
0.140,0.996484,299026,284.44
0.150,0.996875,299145,320.00
0.151,0.997266,299188,365.71
0.170,0.997656,299351,426.67
0.180,0.998047,299417,512.00
0.191,0.998242,299473,568.89
0.211,0.998437,299536,640.00
0.230,0.998633,299608,731.43
0.240,0.998828,299650,853.33
0.260,0.999023,299717,1024.00
0.270,0.999121,299751,1137.78
0.271,0.999219,299770,1280.00
0.281,0.999316,299814,1462.86
0.291,0.999414,299838,1706.67
0.310,0.999512,299857,2048.00
0.311,0.999561,299870,2275.56
0.330,0.999609,299886,2560.00
0.350,0.999658,299902,2925.71
0.351,0.999707,299914,3413.33
0.371,0.999756,299933,4096.00
0.381,0.999780,299937,4551.11
0.400,0.999805,299942,5120.00
0.411,0.999829,299950,5851.43
0.461,0.999854,299957,6826.67
0.511,0.999878,299964,8192.00
0.531,0.999890,299969,9102.22
0.541,0.999902,299971,10240.00
0.571,0.999915,299975,11702.86
0.591,0.999927,299979,13653.33
0.671,0.999939,299983,16384.00
0.711,0.999945,299987,18204.44
0.711,0.999951,299987,20480.00
0.712,0.999957,299988,23405.71
0.771,0.999963,299990,27306.67
0.792,0.999969,299991,32768.00
0.801,0.999973,299992,36408.89
0.812,0.999976,299993,40960.00
0.911,0.999979,299994,46811.43
1.103,0.999982,299995,54613.33
2.034,0.999985,299996,65536.00
2.034,0.999986,299996,72817.78
2.305,0.999988,299997,81920.00
2.305,0.999989,299997,93622.86
3.037,0.999991,299998,109226.67
3.037,0.999992,299998,131072.00
3.037,0.999993,299998,145635.56
3.939,0.999994,299999,163840.00
3.939,0.999995,299999,187245.71
3.939,0.999995,299999,218453.33
3.939,0.999996,299999,262144.00
3.939,0.999997,299999,291271.11
10.031,0.999997,300000,327680.00
10.031,1.000000,300000,inf
