Value,Percentile,TotalCount,1/(1-Percentile)
0.001,0.000000,138077,1.00
0.001,0.100000,138077,1.11
0.001,0.200000,138077,1.25
0.001,0.300000,138077,1.43
0.001,0.400000,138077,1.67
0.017,0.500000,150614,2.00
0.038,0.550000,166858,2.22
0.067,0.600000,182195,2.50
0.098,0.650000,195384,2.86
0.227,0.700000,210130,3.33
0.378,0.750000,227207,4.00
0.398,0.775000,234599,4.44
0.418,0.800000,243237,5.00
0.428,0.825000,247748,5.71
0.448,0.850000,256516,6.67
0.468,0.875000,264506,8.00
0.478,0.887500,267876,8.89
0.488,0.900000,270841,10.00
0.499,0.912500,273939,11.43
0.518,0.925000,277639,13.33
0.548,0.937500,281937,16.00
0.559,0.943750,283245,17.78
0.588,0.950000,285155,20.00
0.619,0.956250,287013,22.86
0.659,0.962500,288774,26.67
0.728,0.968750,290630,32.00
0.779,0.971875,291644,35.56
0.849,0.975000,292539,40.00
0.899,0.978125,293452,45.71
0.949,0.981250,294457,53.33
0.999,0.984375,295366,64.00
1.029,0.985938,295809,71.11
1.060,0.987500,296261,80.00
1.109,0.989062,296765,91.43
1.190,0.990625,297189,106.67
1.541,0.992188,297658,128.00
1.961,0.992969,297891,142.22
2.753,0.993750,298128,160.00
3.525,0.994531,298360,182.86
4.235,0.995313,298594,213.33
5.271,0.996094,298829,256.00
5.771,0.996484,298948,284.44
6.211,0.996875,299064,320.00
6.631,0.997266,299180,365.71
7.003,0.997656,299300,426.67
7.515,0.998047,299417,512.00
7.723,0.998242,299475,568.89
7.975,0.998437,299533,640.00
8.199,0.998633,299591,731.43
8.479,0.998828,299649,853.33
8.839,0.999023,299709,1024.00
8.919,0.999121,299738,1137.78
9.031,0.999219,299769,1280.00
9.199,0.999316,299799,1462.86
9.319,0.999414,299827,1706.67
9.439,0.999512,299855,2048.00
9.511,0.999561,299869,2275.56
9.567,0.999609,299886,2560.00
9.607,0.999658,299899,2925.71
9.663,0.999707,299914,3413.33
9.711,0.999756,299927,4096.00
9.759,0.999780,299935,4551.11
9.791,0.999805,299942,5120.00
9.863,0.999829,299949,5851.43
9.967,0.999854,299957,6826.67
10.031,0.999878,299965,8192.00
10.047,0.999890,299968,9102.22
10.071,0.999902,299972,10240.00
10.119,0.999915,299975,11702.86
10.207,0.999927,299981,13653.33
10.231,0.999939,299982,16384.00
10.247,0.999945,299984,18204.44
10.719,0.999951,299986,20480.00
11.119,0.999957,299988,23405.71
12.351,0.999963,299990,27306.67
12.807,0.999969,299991,32768.00
12.855,0.999973,299992,36408.89
13.047,0.999976,299993,40960.00
13.143,0.999979,299994,46811.43
13.199,0.999982,299995,54613.33
13.999,0.999985,299996,65536.00
13.999,0.999986,299996,72817.78
14.071,0.999988,299997,81920.00
14.071,0.999989,299997,93622.86
19.135,0.999991,299998,109226.67
19.135,0.999992,299998,131072.00
19.135,0.999993,299998,145635.56
25.887,0.999994,299999,163840.00
25.887,0.999995,299999,187245.71
25.887,0.999995,299999,218453.33
25.887,0.999996,299999,262144.00
25.887,0.999997,299999,291271.11
31.471,0.999997,300000,327680.00
31.471,1.000000,300000,inf
