Value,Percentile,TotalCount,1/(1-Percentile)
0.501,0.000000,1,1.00
3.477,0.100000,30273,1.11
3.607,0.200000,61238,1.25
3.657,0.300000,94488,1.43
3.707,0.400000,126200,1.67
3.737,0.500000,150727,2.00
3.757,0.550000,166658,2.22
3.777,0.600000,180152,2.50
3.799,0.650000,196881,2.86
3.819,0.700000,210848,3.33
3.847,0.750000,227772,4.00
3.857,0.775000,233013,4.44
3.877,0.800000,241111,5.00
3.897,0.825000,249062,5.71
3.909,0.850000,256571,6.67
3.927,0.875000,263388,8.00
3.937,0.887500,267425,8.89
3.947,0.900000,271143,10.00
3.957,0.912500,274666,11.43
3.967,0.925000,278050,13.33
3.977,0.937500,281382,16.00
3.979,0.943750,284108,17.78
3.989,0.950000,287150,20.00
3.989,0.956250,287150,22.86
3.999,0.962500,289402,26.67
4.009,0.968750,290982,32.00
4.019,0.971875,292247,35.56
4.029,0.975000,293314,40.00
4.037,0.978125,293472,45.71
4.047,0.981250,294419,53.33
4.059,0.984375,295594,64.00
4.069,0.985938,295916,71.11
4.089,0.987500,296354,80.00
4.119,0.989062,296761,91.43
4.219,0.990625,297211,106.67
4.379,0.992188,297667,128.00
4.479,0.992969,297908,142.22
4.591,0.993750,298136,160.00
4.711,0.994531,298377,182.86
4.843,0.995313,298595,213.33
4.983,0.996094,298836,256.00
5.063,0.996484,298948,284.44
5.183,0.996875,299079,320.00
5.271,0.997266,299180,365.71
5.391,0.997656,299305,426.67
5.503,0.998047,299415,512.00
5.571,0.998242,299479,568.89
5.643,0.998437,299536,640.00
5.743,0.998633,299590,731.43
5.863,0.998828,299650,853.33
6.003,0.999023,299709,1024.00
6.123,0.999121,299737,1137.78
6.323,0.999219,299766,1280.00
6.583,0.999316,299795,1462.86
7.395,0.999414,299825,1706.67
11.863,0.999512,299854,2048.00
13.823,0.999561,299869,2275.56
24.031,0.999609,299883,2560.00
26.767,0.999658,299898,2925.71
42.879,0.999707,299913,3413.33
45.023,0.999756,299927,4096.00
45.727,0.999780,299935,4551.11
46.207,0.999805,299944,5120.00
46.335,0.999829,299949,5851.43
47.327,0.999854,299957,6826.67
47.743,0.999878,299965,8192.00
48.191,0.999890,299969,9102.22
48.447,0.999902,299971,10240.00
48.767,0.999915,299975,11702.86
49.087,0.999927,299979,13653.33
50.015,0.999939,299982,16384.00
50.175,0.999945,299984,18204.44
52.799,0.999951,299986,20480.00
58.943,0.999957,299988,23405.71
78.015,0.999963,299990,27306.67
78.207,0.999969,299991,32768.00
79.871,0.999973,299992,36408.89
86.655,0.999976,299993,40960.00
88.255,0.999979,299994,46811.43
363.007,0.999982,299995,54613.33
405.247,0.999985,299996,65536.00
405.247,0.999986,299996,72817.78
406.015,0.999988,299997,81920.00
406.015,0.999989,299997,93622.86
410.623,0.999991,299998,109226.67
410.623,0.999992,299998,131072.00
410.623,0.999993,299998,145635.56
411.903,0.999994,299999,163840.00
411.903,0.999995,299999,187245.71
411.903,0.999995,299999,218453.33
411.903,0.999996,299999,262144.00
411.903,0.999997,299999,291271.11
597.503,0.999997,300000,327680.00
597.503,1.000000,300000,inf
