Value,Percentile,TotalCount,1/(1-Percentile)
0.001,0.000000,164181,1.00
0.001,0.100000,164181,1.11
0.001,0.200000,164181,1.25
0.001,0.300000,164181,1.43
0.001,0.400000,164181,1.67
0.001,0.500000,164181,2.00
0.007,0.550000,166955,2.22
0.028,0.600000,183503,2.50
0.048,0.650000,196126,2.86
0.078,0.700000,213090,3.33
0.117,0.750000,225031,4.00
0.157,0.775000,232683,4.44
0.218,0.800000,240307,5.00
0.308,0.825000,247865,5.71
0.398,0.850000,255107,6.67
0.498,0.875000,262856,8.00
0.528,0.887500,266266,8.89
0.559,0.900000,270327,10.00
0.599,0.912500,273897,11.43
0.649,0.925000,277774,13.33
0.788,0.937500,281257,16.00
1.220,0.943750,283131,17.78
5.751,0.950000,285000,20.00
32.287,0.956250,286877,22.86
59.519,0.962500,288752,26.67
63.423,0.968750,290797,32.00
63.551,0.971875,291800,35.56
63.679,0.975000,292698,40.00
63.807,0.978125,293581,45.71
63.903,0.981250,294558,53.33
63.999,0.984375,295704,64.00
64.031,0.985938,296063,71.11
64.063,0.987500,296508,80.00
64.095,0.989062,296762,91.43
64.159,0.990625,297236,106.67
64.223,0.992188,297693,128.00
64.287,0.992969,298036,142.22
64.319,0.993750,298186,160.00
64.383,0.994531,298505,182.86
64.415,0.995313,298612,213.33
64.479,0.996094,298832,256.00
64.543,0.996484,299041,284.44
64.575,0.996875,299095,320.00
64.639,0.997266,299193,365.71
64.767,0.997656,299307,426.67
65.087,0.998047,299418,512.00
65.727,0.998242,299475,568.89
79.103,0.998437,299532,640.00
120.127,0.998633,299590,731.43
183.679,0.998828,299649,853.33
276.479,0.999023,299708,1024.00
304.127,0.999121,299737,1137.78
332.799,0.999219,299766,1280.00
350.463,0.999316,299795,1462.86
363.519,0.999414,299825,1706.67
376.319,0.999512,299854,2048.00
382.719,0.999561,299869,2275.56
386.047,0.999609,299884,2560.00
400.895,0.999658,299898,2925.71
420.607,0.999707,299913,3413.33
442.623,0.999756,299927,4096.00
463.615,0.999780,299935,4551.11
478.207,0.999805,299942,5120.00
521.471,0.999829,299949,5851.43
553.983,0.999854,299957,6826.67
584.191,0.999878,299964,8192.00
591.359,0.999890,299968,9102.22
612.863,0.999902,299971,10240.00
646.143,0.999915,299975,11702.86
661.503,0.999927,299979,13653.33
715.263,0.999939,299982,16384.00
726.527,0.999945,299984,18204.44
740.863,0.999951,299986,20480.00
767.487,0.999957,299988,23405.71
786.431,0.999963,299990,27306.67
795.135,0.999969,299991,32768.00
836.607,0.999973,299992,36408.89
837.631,0.999976,299993,40960.00
868.351,0.999979,299994,46811.43
879.103,0.999982,299995,54613.33
883.711,0.999985,299996,65536.00
883.711,0.999986,299996,72817.78
895.999,0.999988,299997,81920.00
895.999,0.999989,299997,93622.86
914.943,0.999991,299998,109226.67
914.943,0.999992,299998,131072.00
914.943,0.999993,299998,145635.56
928.255,0.999994,299999,163840.00
928.255,0.999995,299999,187245.71
928.255,0.999995,299999,218453.33
928.255,0.999996,299999,262144.00
928.255,0.999997,299999,291271.11
950.271,0.999997,300000,327680.00
950.271,1.000000,300000,inf
