Value,Percentile,TotalCount,1/(1-Percentile)
0.581,0.000000,1,1.00
3.567,0.100000,32268,1.11
3.627,0.200000,63050,1.25
3.667,0.300000,94841,1.43
3.707,0.400000,121293,1.67
3.747,0.500000,155229,2.00
3.767,0.550000,168841,2.22
3.787,0.600000,181451,2.50
3.807,0.650000,196083,2.86
3.827,0.700000,210964,3.33
3.849,0.750000,227079,4.00
3.859,0.775000,232925,4.44
3.877,0.800000,240804,5.00
3.889,0.825000,248616,5.71
3.907,0.850000,255797,6.67
3.919,0.875000,262883,8.00
3.929,0.887500,266846,8.89
3.939,0.900000,271183,10.00
3.949,0.912500,275676,11.43
3.959,0.925000,279687,13.33
3.969,0.937500,283044,16.00
3.977,0.943750,283825,17.78
3.979,0.950000,286012,20.00
3.989,0.956250,288074,22.86
3.999,0.962500,289906,26.67
4.009,0.968750,291619,32.00
4.009,0.971875,291619,35.56
4.019,0.975000,292971,40.00
4.029,0.978125,293834,45.71
4.039,0.981250,294510,53.33
4.059,0.984375,295360,64.00
4.079,0.985938,295862,71.11
4.111,0.987500,296292,80.00
4.191,0.989062,296751,91.43
4.319,0.990625,297201,106.67
4.471,0.992188,297663,128.00
4.551,0.992969,297900,142.22
4.639,0.993750,298133,160.00
4.739,0.994531,298369,182.86
4.851,0.995313,298607,213.33
5.003,0.996094,298830,256.00
5.103,0.996484,298952,284.44
5.203,0.996875,299066,320.00
5.323,0.997266,299182,365.71
5.423,0.997656,299301,426.67
5.563,0.998047,299420,512.00
5.623,0.998242,299476,568.89
5.683,0.998437,299538,640.00
5.771,0.998633,299591,731.43
5.863,0.998828,299651,853.33
6.011,0.999023,299708,1024.00
6.183,0.999121,299739,1137.78
6.395,0.999219,299766,1280.00
6.823,0.999316,299795,1462.86
7.395,0.999414,299825,1706.67
10.903,0.999512,299854,2048.00
12.839,0.999561,299869,2275.56
14.183,0.999609,299883,2560.00
15.871,0.999658,299898,2925.71
24.111,0.999707,299913,3413.33
27.743,0.999756,299927,4096.00
31.695,0.999780,299935,4551.11
44.095,0.999805,299942,5120.00
45.695,0.999829,299949,5851.43
46.847,0.999854,299957,6826.67
47.647,0.999878,299964,8192.00
47.903,0.999890,299968,9102.22
48.447,0.999902,299971,10240.00
49.375,0.999915,299975,11702.86
50.047,0.999927,299979,13653.33
51.007,0.999939,299982,16384.00
53.855,0.999945,299984,18204.44
61.919,0.999951,299986,20480.00
69.055,0.999957,299988,23405.71
85.695,0.999963,299990,27306.67
86.079,0.999969,299992,32768.00
86.079,0.999973,299992,36408.89
87.359,0.999976,299993,40960.00
89.663,0.999979,299994,46811.43
91.903,0.999982,299995,54613.33
212.863,0.999985,299996,65536.00
212.863,0.999986,299996,72817.78
402.431,0.999988,299997,81920.00
402.431,0.999989,299997,93622.86
407.039,0.999991,299998,109226.67
407.039,0.999992,299998,131072.00
407.039,0.999993,299998,145635.56
450.303,0.999994,299999,163840.00
450.303,0.999995,299999,187245.71
450.303,0.999995,299999,218453.33
450.303,0.999996,299999,262144.00
450.303,0.999997,299999,291271.11
563.711,0.999997,300000,327680.00
563.711,1.000000,300000,inf
